"","X","id","date","pm25","pm10","o3","no2","so2","co","newdate"
"65575",60868,"yangzhou","2019/1/2",122,94,22,23,11,10,2019-01-02
"65576",60869,"yangzhou","2019/1/3",178,95,16,26,7,10,2019-01-03
"65577",60870,"yangzhou","2019/1/4",178,53,14,17,2,6,2019-01-04
"65578",60871,"yangzhou","2019/1/5",129,76,22,13,2,10,2019-01-05
"65579",60872,"yangzhou","2019/1/6",156,43,21,12,2,6,2019-01-06
"65580",60873,"yangzhou","2019/1/7",104,58,17,16,3,6,2019-01-07
"65581",60874,"yangzhou","2019/1/8",142,87,23,19,6,10,2019-01-08
"65582",60875,"yangzhou","2019/1/9",168,39,19,15,3,6,2019-01-09
"65583",60876,"yangzhou","2019/1/10",87,46,15,13,14,5,2019-01-10
"65584",60877,"yangzhou","2019/1/11",117,45,9,18,2,6,2019-01-11
"65585",60878,"yangzhou","2019/1/12",114,55,13,14,4,8,2019-01-12
"65586",60879,"yangzhou","2019/1/13",137,98,38,19,3,12,2019-01-13
"65587",60880,"yangzhou","2019/1/14",190,120,30,24,5,13,2019-01-14
"65588",60881,"yangzhou","2019/1/15",209,119,21,24,5,12,2019-01-15
"65589",60882,"yangzhou","2019/1/16",188,60,27,13,4,5,2019-01-16
"65590",60883,"yangzhou","2019/1/17",94,90,44,31,6,7,2019-01-17
"65591",60884,"yangzhou","2019/1/18",153,115,5,43,10,11,2019-01-18
"65592",60885,"yangzhou","2019/1/19",179,119,9,38,7,11,2019-01-19
"65593",60886,"yangzhou","2019/1/20",193,83,19,17,6,6,2019-01-20
"65594",60887,"yangzhou","2019/1/21",143,78,20,29,7,8,2019-01-21
"65595",60888,"yangzhou","2019/1/22",156,105,34,39,10,9,2019-01-22
"65596",60889,"yangzhou","2019/1/23",162,108,42,47,9,10,2019-01-23
"65597",60890,"yangzhou","2019/1/24",184,118,34,44,14,10,2019-01-24
"65598",60891,"yangzhou","2019/1/25",190,85,31,43,5,7,2019-01-25
"65599",60892,"yangzhou","2019/1/26",160,43,32,10,3,3,2019-01-26
"65600",60893,"yangzhou","2019/1/27",67,58,46,14,4,4,2019-01-27
"65601",60894,"yangzhou","2019/1/28",112,84,41,3,4,7,2019-01-28
"65602",60895,"yangzhou","2019/1/29",173,85,20,19,6,7,2019-01-29
"65603",60896,"yangzhou","2019/1/30",142,39,14,14,5,8,2019-01-30
"65604",60897,"yangzhou","2019/1/31",98,24,25,6,1,3,2019-01-31
"65605",60898,"yangzhou","2019/2/1",55,63,33,11,2,7,2019-02-01
"65606",60899,"yangzhou","2019/2/2",147,72,21,17,3,9,2019-02-02
"65607",60900,"yangzhou","2019/2/3",165,90,16,13,2,10,2019-02-03
"65608",60901,"yangzhou","2019/2/4",177,121,41,13,6,12,2019-02-04
"65712",61005,"yangzhou","2018/11/18",65,26,26,10,1,5,2018-11-18
"65713",61006,"yangzhou","2018/11/19",95,82,34,16,3,8,2018-11-19
"65714",61007,"yangzhou","2018/11/20",164,84,37,31,6,10,2018-11-20
