"","X","id","date","pm25","pm10","o3","no2","so2","co","newdate"
"9900",5193,"benxi","2019/1/2",186,132,16,26,24,27,2019-01-02
"9901",5194,"benxi","2019/1/3",197,124,20,26,35,24,2019-01-03
"9902",5195,"benxi","2019/1/4",164,76,27,21,22,13,2019-01-04
"9903",5196,"benxi","2019/1/5",131,80,21,21,16,19,2019-01-05
"9904",5197,"benxi","2019/1/6",140,96,16,26,27,24,2019-01-06
"9905",5198,"benxi","2019/1/7",165,151,18,29,22,36,2019-01-07
"9906",5199,"benxi","2019/1/8",200,94,22,21,21,23,2019-01-08
"9907",5200,"benxi","2019/1/9",146,83,32,22,27,20,2019-01-09
"9908",5201,"benxi","2019/1/10",137,90,25,27,39,24,2019-01-10
"9909",5202,"benxi","2019/1/11",159,127,13,31,33,34,2019-01-11
"9910",5203,"benxi","2019/1/12",190,134,19,34,30,28,2019-01-12
"9911",5204,"benxi","2019/1/13",200,212,13,35,20,39,2019-01-13
"9912",5205,"benxi","2019/1/14",292,219,14,33,21,39,2019-01-14
"9913",5206,"benxi","2019/1/15",253,108,21,14,12,9,2019-01-15
"9914",5207,"benxi","2019/1/16",114,85,25,24,22,26,2019-01-16
"9915",5208,"benxi","2019/1/17",152,103,26,26,24,26,2019-01-17
"9916",5209,"benxi","2019/1/18",169,90,21,27,29,24,2019-01-18
"9917",5210,"benxi","2019/1/19",160,146,23,27,22,21,2019-01-19
"9918",5211,"benxi","2019/1/20",179,56,26,21,21,14,2019-01-20
"9919",5212,"benxi","2019/1/21",103,97,29,27,32,32,2019-01-21
"9920",5213,"benxi","2019/1/22",145,88,16,25,10,16,2019-01-22
"9921",5214,"benxi","2019/1/23",143,73,29,20,9,12,2019-01-23
"9922",5215,"benxi","2019/1/24",148,80,24,23,22,14,2019-01-24
"9923",5216,"benxi","2019/1/25",141,68,26,18,18,11,2019-01-25
"9924",5217,"benxi","2019/1/26",120,87,25,26,22,24,2019-01-26
"9925",5218,"benxi","2019/1/27",149,93,24,27,35,27,2019-01-27
"9926",5219,"benxi","2019/1/28",161,95,30,13,10,8,2019-01-28
"9927",5220,"benxi","2019/1/29",105,75,29,25,29,22,2019-01-29
"9928",5221,"benxi","2019/1/30",140,75,33,19,20,15,2019-01-30
"9929",5222,"benxi","2019/1/31",113,72,28,17,14,12,2019-01-31
"9930",5223,"benxi","2019/2/1",109,103,28,25,32,24,2019-02-01
"9931",5224,"benxi","2019/2/2",151,89,41,25,24,24,2019-02-02
"9932",5225,"benxi","2019/2/3",160,108,32,17,18,16,2019-02-03
"9933",5226,"benxi","2019/2/4",170,60,30,17,18,16,2019-02-04
"10037",5330,"benxi","2018/11/18",134,84,22,23,21,20,2018-11-18
"10038",5331,"benxi","2018/11/19",144,92,21,23,28,21,2018-11-19
"10039",5332,"benxi","2018/11/20",149,64,23,22,25,19,2018-11-20
"10040",5333,"benxi","2018/11/21",129,61,21,20,20,19,2018-11-21
"10041",5334,"benxi","2018/11/22",121,62,22,20,17,13,2018-11-22
"10042",5335,"benxi","2018/11/23",122,75,25,23,29,21,2018-11-23
"10043",5336,"benxi","2018/11/24",125,64,26,24,35,20,2018-11-24
"10044",5337,"benxi","2018/11/25",130,86,24,24,26,20,2018-11-25
"10045",5338,"benxi","2018/11/26",167,104,44,26,41,24,2018-11-26
"10046",5339,"benxi","2018/11/27",178,129,28,17,13,10,2018-11-27
"10047",5340,"benxi","2018/11/28",151,77,22,19,17,12,2018-11-28
"10048",5341,"benxi","2018/11/29",159,71,50,19,19,12,2018-11-29
"10049",5342,"benxi","2018/11/30",134,86,23,23,22,18,2018-11-30
"10050",5343,"benxi","2018/12/1",146,65,27,23,31,20,2018-12-01
"10051",5344,"benxi","2018/12/2",123,66,29,27,35,22,2018-12-02
"10052",5345,"benxi","2018/12/3",105,157,24,15,14,13,2018-12-03
"10053",5346,"benxi","2018/12/4",129,42,27,10,12,8,2018-12-04
"10054",5347,"benxi","2018/12/5",72,70,17,22,29,24,2018-12-05
"10055",5348,"benxi","2018/12/6",139,137,25,16,17,10,2018-12-06
"10056",5349,"benxi","2018/12/7",123,55,21,17,13,12,2018-12-07
"10057",5350,"benxi","2018/12/8",117,55,25,19,18,18,2018-12-08
