"","X","id","date","pm25","pm10","o3","no2","so2","co","newdate"
"26167",21460,"fangchenggang","2019/1/2",86,32,19,6,3,6,2019-01-02
"26168",21461,"fangchenggang","2019/1/3",78,33,16,6,3,7,2019-01-03
"26169",21462,"fangchenggang","2019/1/4",80,16,7,10,2,9,2019-01-04
"26170",21463,"fangchenggang","2019/1/5",61,11,8,8,2,10,2019-01-05
"26171",21464,"fangchenggang","2019/1/6",51,14,12,7,2,10,2019-01-06
"26172",21465,"fangchenggang","2019/1/7",48,19,4,10,2,12,2019-01-07
"26173",21466,"fangchenggang","2019/1/8",63,8,10,7,2,12,2019-01-08
"26174",21467,"fangchenggang","2019/1/9",40,13,9,8,2,13,2019-01-09
"26175",21468,"fangchenggang","2019/1/10",43,20,9,11,2,12,2019-01-10
"26176",21469,"fangchenggang","2019/1/11",54,31,7,11,2,14,2019-01-11
"26177",21470,"fangchenggang","2019/1/12",71,40,9,12,2,13,2019-01-12
"26178",21471,"fangchenggang","2019/1/13",81,65,8,15,3,14,2019-01-13
"26179",21472,"fangchenggang","2019/1/14",134,59,12,15,4,15,2019-01-14
"26180",21473,"fangchenggang","2019/1/15",138,44,11,11,3,14,2019-01-15
"26181",21474,"fangchenggang","2019/1/16",97,29,17,8,NA,10,2019-01-16
"26182",21475,"fangchenggang","2019/1/17",66,30,24,8,NA,11,2019-01-17
"26183",21476,"fangchenggang","2019/1/18",85,48,24,15,5,14,2019-01-18
"26184",21477,"fangchenggang","2019/1/19",108,88,23,24,4,15,2019-01-19
"26185",21478,"fangchenggang","2019/1/20",151,47,25,15,3,12,2019-01-20
"26186",21479,"fangchenggang","2019/1/21",129,30,22,9,2,11,2019-01-21
"26187",21480,"fangchenggang","2019/1/22",70,57,46,11,4,11,2019-01-22
"26188",21481,"fangchenggang","2019/1/23",140,72,41,17,6,15,2019-01-23
"26189",21482,"fangchenggang","2019/1/24",155,81,55,19,7,12,2019-01-24
"26190",21483,"fangchenggang","2019/1/25",164,68,49,17,4,11,2019-01-25
"26191",21484,"fangchenggang","2019/1/26",149,80,42,12,5,11,2019-01-26
"26192",21485,"fangchenggang","2019/1/27",164,73,79,12,4,11,2019-01-27
"26193",21486,"fangchenggang","2019/1/28",151,59,46,11,6,10,2019-01-28
"26194",21487,"fangchenggang","2019/1/29",125,36,35,10,3,9,2019-01-29
"26195",21488,"fangchenggang","2019/1/30",82,37,41,9,4,7,2019-01-30
"26196",21489,"fangchenggang","2019/1/31",78,46,31,12,4,6,2019-01-31
"26197",21490,"fangchenggang","2019/2/1",96,38,37,9,4,10,2019-02-01
"26198",21491,"fangchenggang","2019/2/2",88,43,38,8,3,9,2019-02-02
"26199",21492,"fangchenggang","2019/2/3",115,27,31,10,3,6,2019-02-03
"26200",21493,"fangchenggang","2019/2/4",72,32,22,7,7,8,2019-02-04
