"","X","id","date","pm25","pm10","o3","no2","so2","co","newdate"
"30527",25820,"ganzhou","2019/1/2",104,38,14,11,7,11,2019-01-02
"30528",25821,"ganzhou","2019/1/3",97,42,12,12,8,11,2019-01-03
"30529",25822,"ganzhou","2019/1/4",95,28,9,13,9,12,2019-01-04
"30530",25823,"ganzhou","2019/1/5",73,16,9,16,16,14,2019-01-05
"30531",25824,"ganzhou","2019/1/6",52,22,18,9,17,14,2019-01-06
"30532",25825,"ganzhou","2019/1/7",51,23,15,9,9,14,2019-01-07
"30533",25826,"ganzhou","2019/1/8",64,29,18,10,9,15,2019-01-08
"30534",25827,"ganzhou","2019/1/9",75,29,13,16,6,15,2019-01-09
"30535",25828,"ganzhou","2019/1/10",71,21,5,17,6,15,2019-01-10
"30536",25829,"ganzhou","2019/1/11",55,20,10,15,7,16,2019-01-11
"30537",25830,"ganzhou","2019/1/12",55,31,19,13,9,16,2019-01-12
"30538",25831,"ganzhou","2019/1/13",69,35,22,11,23,17,2019-01-13
"30539",25832,"ganzhou","2019/1/14",85,47,18,12,26,16,2019-01-14
"30540",25833,"ganzhou","2019/1/15",87,41,20,11,13,16,2019-01-15
"30541",25834,"ganzhou","2019/1/16",85,58,20,15,12,17,2019-01-16
"30542",25835,"ganzhou","2019/1/17",138,46,22,14,11,16,2019-01-17
"30543",25836,"ganzhou","2019/1/18",110,57,23,22,9,17,2019-01-18
"30544",25837,"ganzhou","2019/1/19",112,92,16,33,14,18,2019-01-19
"30545",25838,"ganzhou","2019/1/20",144,57,26,13,21,15,2019-01-20
"30546",25839,"ganzhou","2019/1/21",107,88,43,16,15,15,2019-01-21
"30547",25840,"ganzhou","2019/1/22",173,87,41,22,12,17,2019-01-22
"30548",25841,"ganzhou","2019/1/23",168,86,36,30,8,17,2019-01-23
"30549",25842,"ganzhou","2019/1/24",157,112,36,42,11,22,2019-01-24
"30550",25843,"ganzhou","2019/1/25",162,101,38,28,11,20,2019-01-25
"30551",25844,"ganzhou","2019/1/26",159,78,48,15,10,15,2019-01-26
"30552",25845,"ganzhou","2019/1/27",161,94,47,24,10,17,2019-01-27
"30553",25846,"ganzhou","2019/1/28",168,92,62,29,9,19,2019-01-28
"30554",25847,"ganzhou","2019/1/29",165,83,74,18,9,16,2019-01-29
"30555",25848,"ganzhou","2019/1/30",161,71,59,15,5,14,2019-01-30
"30556",25849,"ganzhou","2019/1/31",135,42,47,8,3,15,2019-01-31
"30557",25850,"ganzhou","2019/2/1",81,31,50,9,4,13,2019-02-01
"30558",25851,"ganzhou","2019/2/2",71,38,42,10,3,15,2019-02-02
"30559",25852,"ganzhou","2019/2/3",71,38,42,10,5,14,2019-02-03
"30560",25853,"ganzhou","2019/2/4",74,50,45,5,7,16,2019-02-04
"30561",25854,"ganzhou","2019/2/5",112,69,40,7,8,16,2019-02-05
"30665",25958,"ganzhou","2018/11/19",54,23,11,8,7,15,2018-11-19
"30666",25959,"ganzhou","2018/11/20",54,26,15,11,3,13,2018-11-20
"30667",25960,"ganzhou","2018/11/21",68,23,16,9,4,13,2018-11-21
"30668",25961,"ganzhou","2018/11/22",61,47,43,8,9,11,2018-11-22
"30669",25962,"ganzhou","2018/11/23",106,75,42,17,14,14,2018-11-23
"30670",25963,"ganzhou","2018/11/24",154,93,30,25,15,16,2018-11-24
"30671",25964,"ganzhou","2018/11/25",161,70,38,16,13,14,2018-11-25
"30672",25965,"ganzhou","2018/11/26",139,60,46,15,13,11,2018-11-26
"30673",25966,"ganzhou","2018/11/27",130,65,42,19,13,12,2018-11-27
"30674",25967,"ganzhou","2018/11/28",130,64,40,18,11,11,2018-11-28
"30675",25968,"ganzhou","2018/11/29",123,81,42,25,22,16,2018-11-29
"30676",25969,"ganzhou","2018/11/30",146,88,54,26,14,18,2018-11-30
"30677",25970,"ganzhou","2018/12/1",154,81,25,24,12,15,2018-12-01
"30678",25971,"ganzhou","2018/12/2",145,68,33,19,12,17,2018-12-02
"30679",25972,"ganzhou","2018/12/3",131,56,41,15,9,12,2018-12-03
"30680",25973,"ganzhou","2018/12/4",94,56,18,15,11,19,2018-12-04
"30681",25974,"ganzhou","2018/12/5",94,39,13,16,15,23,2018-12-05
"30682",25975,"ganzhou","2018/12/6",75,31,8,11,9,16,2018-12-06
"30683",25976,"ganzhou","2018/12/7",67,17,11,9,10,10,2018-12-07
"30684",25977,"ganzhou","2018/12/8",47,20,11,11,7,8,2018-12-08
"30685",25978,"ganzhou","2018/12/9",50,15,10,13,6,9,2018-12-09
"30686",25979,"ganzhou","2018/12/10",43,24,7,14,5,10,2018-12-10
"30687",25980,"ganzhou","2018/12/11",68,24,8,13,4,10,2018-12-11
"30688",25981,"ganzhou","2018/12/12",63,43,12,13,6,9,2018-12-12
"30689",25982,"ganzhou","2018/12/13",104,55,22,12,5,10,2018-12-13
"30690",25983,"ganzhou","2018/12/14",131,60,23,11,7,11,2018-12-14
"30691",25984,"ganzhou","2018/12/15",147,65,16,13,8,13,2018-12-15
"30692",25985,"ganzhou","2018/12/16",150,38,24,15,6,13,2018-12-16
"30693",25986,"ganzhou","2018/12/17",87,68,30,20,16,14,2018-12-17
"30694",25987,"ganzhou","2018/12/18",122,102,42,29,11,17,2018-12-18
"30695",25988,"ganzhou","2018/12/19",149,136,33,42,13,22,2018-12-19
"30696",25989,"ganzhou","2018/12/20",167,114,14,31,14,22,2018-12-20
"30697",25990,"ganzhou","2018/12/21",153,37,8,15,14,14,2018-12-21
"30698",25991,"ganzhou","2018/12/22",91,39,10,12,16,NA,2018-12-22
"30699",25992,"ganzhou","2018/12/23",87,34,24,12,17,NA,2018-12-23
"30700",25993,"ganzhou","2018/12/24",72,57,29,14,20,NA,2018-12-24
"30701",25994,"ganzhou","2018/12/25",121,50,20,14,16,NA,2018-12-25
"30702",25995,"ganzhou","2018/12/26",121,37,44,13,11,NA,2018-12-26
"30703",25996,"ganzhou","2018/12/27",84,33,16,12,10,13,2018-12-27
"30704",25997,"ganzhou","2018/12/28",72,23,13,11,7,8,2018-12-28
"30705",25998,"ganzhou","2018/12/29",57,58,18,11,9,9,2018-12-29
"30706",25999,"ganzhou","2018/12/30",121,53,15,13,10,7,2018-12-30
"30707",26000,"ganzhou","2018/12/31",98,NA,NA,NA,NA,NA,2018-12-31
"32069",27362,"ganzhou","2019/1/1",NA,48,13,12,7,10,2019-01-01
