"","X","id","date","pm25","pm10","o3","no2","so2","co","newdate"
"44373",39666,"nanchang","2019/1/2",138,54,24,24,2,9,2019-01-02
"44374",39667,"nanchang","2019/1/3",135,68,14,19,3,13,2019-01-03
"44375",39668,"nanchang","2019/1/4",153,26,13,17,2,13,2019-01-04
"44376",39669,"nanchang","2019/1/5",77,57,13,17,4,18,2019-01-05
"44377",39670,"nanchang","2019/1/6",143,82,23,17,6,18,2019-01-06
"44378",39671,"nanchang","2019/1/7",168,65,21,17,5,15,2019-01-07
"44379",39672,"nanchang","2019/1/8",152,85,11,22,5,14,2019-01-08
"44380",39673,"nanchang","2019/1/9",164,28,11,22,5,13,2019-01-09
"44381",39674,"nanchang","2019/1/10",80,21,10,23,4,13,2019-01-10
"44382",39675,"nanchang","2019/1/11",73,32,9,27,4,14,2019-01-11
"44383",39676,"nanchang","2019/1/12",87,52,18,25,4,16,2019-01-12
"44384",39677,"nanchang","2019/1/13",115,67,32,23,5,18,2019-01-13
"44385",39678,"nanchang","2019/1/14",146,89,27,21,8,17,2019-01-14
"44386",39679,"nanchang","2019/1/15",172,79,36,19,6,15,2019-01-15
"44387",39680,"nanchang","2019/1/16",166,110,25,24,9,15,2019-01-16
"44388",39681,"nanchang","2019/1/17",176,109,31,34,5,14,2019-01-17
"44389",39682,"nanchang","2019/1/18",168,88,32,30,12,14,2019-01-18
"44390",39683,"nanchang","2019/1/19",151,87,22,24,4,17,2019-01-19
"44391",39684,"nanchang","2019/1/20",148,98,31,18,3,15,2019-01-20
"44392",39685,"nanchang","2019/1/21",168,127,42,28,10,18,2019-01-21
"44393",39686,"nanchang","2019/1/22",193,124,38,37,8,17,2019-01-22
"44394",39687,"nanchang","2019/1/23",175,82,43,47,9,16,2019-01-23
"44395",39688,"nanchang","2019/1/24",162,109,41,44,9,15,2019-01-24
"44396",39689,"nanchang","2019/1/25",161,117,46,38,8,14,2019-01-25
"44397",39690,"nanchang","2019/1/26",166,94,38,19,10,9,2019-01-26
"44398",39691,"nanchang","2019/1/27",153,73,28,28,16,9,2019-01-27
"44399",39692,"nanchang","2019/1/28",120,97,30,29,13,10,2019-01-28
"44400",39693,"nanchang","2019/1/29",160,90,31,21,9,12,2019-01-29
"44401",39694,"nanchang","2019/1/30",164,104,26,30,9,15,2019-01-30
"44402",39695,"nanchang","2019/1/31",175,59,22,15,2,12,2019-01-31
"44403",39696,"nanchang","2019/2/1",101,58,33,13,2,11,2019-02-01
"44404",39697,"nanchang","2019/2/2",142,47,32,8,4,10,2019-02-02
"44405",39698,"nanchang","2019/2/3",82,54,28,7,1,13,2019-02-03
"44406",39699,"nanchang","2019/2/4",98,76,32,7,5,11,2019-02-04
"44510",39803,"nanchang","2018/11/18",90,12,10,14,3,8,2018-11-18
"44511",39804,"nanchang","2018/11/19",66,39,18,17,4,9,2018-11-19
"44512",39805,"nanchang","2018/11/20",88,46,13,22,7,11,2018-11-20
"44513",39806,"nanchang","2018/11/21",96,41,25,14,3,10,2018-11-21
"44514",39807,"nanchang","2018/11/22",94,83,65,19,6,9,2018-11-22
"44515",39808,"nanchang","2018/11/23",162,102,45,41,15,12,2018-11-23
"44516",39809,"nanchang","2018/11/24",163,101,37,32,12,15,2018-11-24
"44517",39810,"nanchang","2018/11/25",151,94,36,33,15,14,2018-11-25
"44518",39811,"nanchang","2018/11/26",148,98,47,34,9,16,2018-11-26
"44519",39812,"nanchang","2018/11/27",155,110,40,35,7,17,2018-11-27
"44520",39813,"nanchang","2018/11/28",152,112,38,38,8,15,2018-11-28
"44521",39814,"nanchang","2018/11/29",142,117,37,42,15,20,2018-11-29
"44522",39815,"nanchang","2018/11/30",162,97,38,39,15,16,2018-11-30
"44523",39816,"nanchang","2018/12/1",151,121,39,30,8,20,2018-12-01
"44524",39817,"nanchang","2018/12/2",184,104,14,32,6,21,2018-12-02
"44525",39818,"nanchang","2018/12/3",172,50,37,21,4,18,2018-12-03
"44526",39819,"nanchang","2018/12/4",97,27,8,14,2,22,2018-12-04
"44527",39820,"nanchang","2018/12/5",64,45,7,14,2,12,2018-12-05
"44528",39821,"nanchang","2018/12/6",86,22,13,11,3,9,2018-12-06
"44529",39822,"nanchang","2018/12/7",47,24,18,9,2,11,2018-12-07
"44530",39823,"nanchang","2018/12/8",54,31,16,12,3,7,2018-12-08
"44531",39824,"nanchang","2018/12/9",83,45,10,16,3,9,2018-12-09
"44532",39825,"nanchang","2018/12/10",109,39,7,16,3,10,2018-12-10
"44533",39826,"nanchang","2018/12/11",90,35,28,15,2,10,2018-12-11
"44534",39827,"nanchang","2018/12/12",84,82,42,17,8,12,2018-12-12
"44535",39828,"nanchang","2018/12/13",165,89,68,23,6,11,2018-12-13
"44536",39829,"nanchang","2018/12/14",173,89,26,23,9,13,2018-12-14
"44537",39830,"nanchang","2018/12/15",168,76,7,26,5,15,2018-12-15
"44538",39831,"nanchang","2018/12/16",163,56,19,24,10,13,2018-12-16
"44539",39832,"nanchang","2018/12/17",126,118,24,35,14,17,2018-12-17
"44540",39833,"nanchang","2018/12/18",172,147,29,49,23,23,2018-12-18
"44541",39834,"nanchang","2018/12/19",191,145,9,40,17,21,2018-12-19
"44542",39835,"nanchang","2018/12/20",177,56,14,22,4,10,2018-12-20
"44543",39836,"nanchang","2018/12/21",140,61,16,21,6,10,2018-12-21
"44544",39837,"nanchang","2018/12/22",141,60,18,19,4,NA,2018-12-22
"44545",39838,"nanchang","2018/12/23",142,50,43,14,5,NA,2018-12-23
"44546",39839,"nanchang","2018/12/24",117,98,27,21,7,NA,2018-12-24
"44547",39840,"nanchang","2018/12/25",171,101,28,26,8,NA,2018-12-25
"44548",39841,"nanchang","2018/12/26",171,42,23,15,3,NA,2018-12-26
"44549",39842,"nanchang","2018/12/27",97,25,23,12,3,9,2018-12-27
"44550",39843,"nanchang","2018/12/28",77,53,24,11,4,8,2018-12-28
"44551",39844,"nanchang","2018/12/29",130,65,23,11,6,7,2018-12-29
"44552",39845,"nanchang","2018/12/30",103,54,19,14,4,10,2018-12-30
"44553",39846,"nanchang","2018/12/31",126,NA,NA,NA,NA,NA,2018-12-31
"46278",41571,"nanchang","2019/1/1",NA,54,22,13,3,10,2019-01-01
