"","X","id","date","pm25","pm10","o3","no2","so2","co","newdate"
"42004",37297,"jinzhou","2019/1/2",167,82,25,26,42,17,2019-01-02
"42005",37298,"jinzhou","2019/1/3",164,147,11,34,57,26,2019-01-03
"42006",37299,"jinzhou","2019/1/4",222,101,33,27,30,17,2019-01-04
"42007",37300,"jinzhou","2019/1/5",174,84,26,23,37,13,2019-01-05
"42008",37301,"jinzhou","2019/1/6",144,104,23,26,47,21,2019-01-06
"42009",37302,"jinzhou","2019/1/7",188,115,19,29,48,19,2019-01-07
"42010",37303,"jinzhou","2019/1/8",198,133,28,18,35,13,2019-01-08
"42011",37304,"jinzhou","2019/1/9",136,109,20,29,46,14,2019-01-09
"42012",37305,"jinzhou","2019/1/10",162,111,21,39,45,21,2019-01-10
"42013",37306,"jinzhou","2019/1/11",203,188,8,36,53,30,2019-01-11
"42014",37307,"jinzhou","2019/1/12",274,284,8,53,53,45,2019-01-12
"42015",37308,"jinzhou","2019/1/13",410,207,27,31,40,30,2019-01-13
"42016",37309,"jinzhou","2019/1/14",290,136,19,30,41,21,2019-01-14
"42017",37310,"jinzhou","2019/1/15",195,104,28,12,21,8,2019-01-15
"42018",37311,"jinzhou","2019/1/16",93,102,27,31,51,17,2019-01-16
"42019",37312,"jinzhou","2019/1/17",166,95,23,26,47,19,2019-01-17
"42020",37313,"jinzhou","2019/1/18",178,166,14,35,59,27,2019-01-18
"42021",37314,"jinzhou","2019/1/19",247,92,27,24,47,14,2019-01-19
"42022",37315,"jinzhou","2019/1/20",149,53,30,17,36,9,2019-01-20
"42023",37316,"jinzhou","2019/1/21",89,85,28,29,45,13,2019-01-21
"42024",37317,"jinzhou","2019/1/22",141,115,23,34,48,22,2019-01-22
"42025",37318,"jinzhou","2019/1/23",189,87,27,24,37,17,2019-01-23
"42026",37319,"jinzhou","2019/1/24",157,119,24,31,42,21,2019-01-24
"42027",37320,"jinzhou","2019/1/25",228,64,28,10,21,6,2019-01-25
"42028",37321,"jinzhou","2019/1/26",69,61,28,19,29,8,2019-01-26
"42029",37322,"jinzhou","2019/1/27",90,101,30,32,50,16,2019-01-27
"42030",37323,"jinzhou","2019/1/28",148,72,32,20,24,10,2019-01-28
"42031",37324,"jinzhou","2019/1/29",95,96,20,28,50,14,2019-01-29
"42032",37325,"jinzhou","2019/1/30",149,75,27,18,37,11,2019-01-30
"42033",37326,"jinzhou","2019/1/31",122,75,38,18,38,7,2019-01-31
"42034",37327,"jinzhou","2019/2/1",103,121,26,28,37,16,2019-02-01
"42035",37328,"jinzhou","2019/2/2",157,101,26,26,48,16,2019-02-02
"42036",37329,"jinzhou","2019/2/3",183,78,30,13,34,10,2019-02-03
"42037",37330,"jinzhou","2019/2/4",118,79,28,13,36,9,2019-02-04
"42141",37434,"jinzhou","2018/11/18",163,105,25,25,32,13,2018-11-18
"42142",37435,"jinzhou","2018/11/19",152,70,24,21,38,11,2018-11-19
"42143",37436,"jinzhou","2018/11/20",129,71,22,18,33,10,2018-11-20
"42144",37437,"jinzhou","2018/11/21",128,88,25,20,34,14,2018-11-21
"42145",37438,"jinzhou","2018/11/22",155,68,32,22,32,11,2018-11-22
"42146",37439,"jinzhou","2018/11/23",118,121,9,29,48,23,2018-11-23
"42147",37440,"jinzhou","2018/11/24",207,106,22,28,41,17,2018-11-24
"42148",37441,"jinzhou","2018/11/25",198,124,29,33,39,22,2018-11-25
"42149",37442,"jinzhou","2018/11/26",219,196,34,35,41,21,2018-11-26
"42150",37443,"jinzhou","2018/11/27",278,359,33,20,27,8,2018-11-27
"42151",37444,"jinzhou","2018/11/28",149,82,19,21,40,11,2018-11-28
"42152",37445,"jinzhou","2018/11/29",131,86,24,24,41,13,2018-11-29
"42153",37446,"jinzhou","2018/11/30",157,121,23,30,45,19,2018-11-30
"42154",37447,"jinzhou","2018/12/1",183,87,22,27,45,12,2018-12-01
"42155",37448,"jinzhou","2018/12/2",143,54,26,19,22,8,2018-12-02
"42156",37449,"jinzhou","2018/12/3",129,192,27,12,25,8,2018-12-03
"42157",37450,"jinzhou","2018/12/4",137,53,24,14,32,8,2018-12-04
"42158",37451,"jinzhou","2018/12/5",97,74,19,21,51,14,2018-12-05
"42159",37452,"jinzhou","2018/12/6",154,52,30,12,33,9,2018-12-06
"42160",37453,"jinzhou","2018/12/7",97,63,26,16,33,10,2018-12-07
"42161",37454,"jinzhou","2018/12/8",101,66,29,20,34,11,2018-12-08
"42162",37455,"jinzhou","2018/12/9",98,89,24,26,43,18,2018-12-09
"42163",37456,"jinzhou","2018/12/10",197,86,19,24,54,15,2018-12-10
"42164",37457,"jinzhou","2018/12/11",191,87,23,22,57,14,2018-12-11
"42165",37458,"jinzhou","2018/12/12",203,118,22,24,38,17,2018-12-12
"42166",37459,"jinzhou","2018/12/13",226,62,32,18,34,8,2018-12-13
"42167",37460,"jinzhou","2018/12/14",99,151,26,23,48,14,2018-12-14
"42168",37461,"jinzhou","2018/12/15",148,120,17,34,48,18,2018-12-15
"42169",37462,"jinzhou","2018/12/16",191,125,24,31,49,21,2018-12-16
"42170",37463,"jinzhou","2018/12/17",217,92,29,26,37,14,2018-12-17
"42171",37464,"jinzhou","2018/12/18",150,87,26,25,49,14,2018-12-18
"42172",37465,"jinzhou","2018/12/19",147,108,27,29,45,19,2018-12-19
"42173",37466,"jinzhou","2018/12/20",182,105,18,29,54,17,2018-12-20
"42174",37467,"jinzhou","2018/12/21",182,84,28,27,34,15,2018-12-21
"42175",37468,"jinzhou","2018/12/22",169,122,15,28,36,19,2018-12-22
"42176",37469,"jinzhou","2018/12/23",195,NA,NA,NA,NA,NA,2018-12-23
"42177",37470,"jinzhou","2018/12/25",137,72,32,18,35,10,2018-12-25
"42178",37471,"jinzhou","2018/12/26",116,46,31,9,33,6,2018-12-26
"42179",37472,"jinzhou","2018/12/27",72,49,28,13,26,7,2018-12-27
"42180",37473,"jinzhou","2018/12/28",80,74,27,22,31,10,2018-12-28
"42181",37474,"jinzhou","2018/12/29",112,64,29,20,35,12,2018-12-29
"42182",37475,"jinzhou","2018/12/30",124,63,28,18,45,12,2018-12-30
"42183",37476,"jinzhou","2018/12/31",130,NA,NA,NA,NA,NA,2018-12-31
"43907",39200,"jinzhou","2019/1/1",NA,80,26,22,40,18,2019-01-01
"43908",39201,"jinzhou","2018/12/24",NA,116,11,28,43,13,2018-12-24
