"","X","id","date","pm25","pm10","o3","no2","so2","co","newdate"
"56216",51509,"tangshan","2019/1/2",179,136,17,42,31,29,2019-01-02
"56217",51510,"tangshan","2019/1/3",193,238,12,60,47,36,2019-01-03
"56218",51511,"tangshan","2019/1/4",253,165,25,41,29,29,2019-01-04
"56219",51512,"tangshan","2019/1/5",214,79,23,33,21,20,2019-01-05
"56220",51513,"tangshan","2019/1/6",138,129,14,39,32,20,2019-01-06
"56221",51514,"tangshan","2019/1/7",169,160,17,41,30,27,2019-01-07
"56222",51515,"tangshan","2019/1/8",196,98,28,28,23,16,2019-01-08
"56223",51516,"tangshan","2019/1/9",135,114,24,47,27,21,2019-01-09
"56224",51517,"tangshan","2019/1/10",164,113,12,39,23,20,2019-01-10
"56225",51518,"tangshan","2019/1/11",187,269,43,62,32,36,2019-01-11
"56226",51519,"tangshan","2019/1/12",317,280,8,62,16,37,2019-01-12
"56227",51520,"tangshan","2019/1/13",363,249,14,52,17,36,2019-01-13
"56228",51521,"tangshan","2019/1/14",308,248,17,57,22,38,2019-01-14
"56229",51522,"tangshan","2019/1/15",296,178,25,20,10,13,2019-01-15
"56230",51523,"tangshan","2019/1/16",106,82,17,27,11,14,2019-01-16
"56231",51524,"tangshan","2019/1/17",145,123,13,42,35,28,2019-01-17
"56232",51525,"tangshan","2019/1/18",180,211,8,50,39,36,2019-01-18
"56233",51526,"tangshan","2019/1/19",244,148,24,37,30,31,2019-01-19
"56234",51527,"tangshan","2019/1/20",177,74,29,23,14,14,2019-01-20
"56235",51528,"tangshan","2019/1/21",121,80,29,24,13,14,2019-01-21
"56236",51529,"tangshan","2019/1/22",131,105,53,31,26,7,2019-01-22
"56237",51530,"tangshan","2019/1/23",161,107,23,32,30,6,2019-01-23
"56238",51531,"tangshan","2019/1/24",143,102,47,33,46,25,2019-01-24
"56239",51532,"tangshan","2019/1/25",165,88,26,27,23,21,2019-01-25
"56240",51533,"tangshan","2019/1/26",143,96,21,32,23,22,2019-01-26
"56241",51534,"tangshan","2019/1/27",138,101,15,37,19,20,2019-01-27
"56345",51638,"tangshan","2018/11/10",153,86,21,28,24,NA,2018-11-10
"56346",51639,"tangshan","2018/11/11",113,110,23,34,28,NA,2018-11-11
"56347",51640,"tangshan","2018/11/12",157,124,29,43,16,NA,2018-11-12
"56348",51641,"tangshan","2018/11/13",181,177,28,52,22,NA,2018-11-13
"56349",51642,"tangshan","2018/11/14",243,187,28,47,37,29,2018-11-14
"56350",51643,"tangshan","2018/11/15",271,152,30,33,21,22,2018-11-15
"56351",51644,"tangshan","2018/11/16",234,71,22,24,20,14,2018-11-16
"56352",51645,"tangshan","2018/11/17",114,92,15,32,17,11,2018-11-17
"56353",51646,"tangshan","2018/11/18",159,100,20,31,17,13,2018-11-18
"56354",51647,"tangshan","2018/11/19",159,206,12,47,38,32,2018-11-19
"56355",51648,"tangshan","2018/11/20",198,144,21,36,23,20,2018-11-20
"56356",51649,"tangshan","2018/11/21",182,82,21,26,40,21,2018-11-21
"56357",51650,"tangshan","2018/11/22",136,113,36,35,34,19,2018-11-22
"56358",51651,"tangshan","2018/11/23",163,128,18,35,46,46,2018-11-23
"56359",51652,"tangshan","2018/11/24",177,131,21,35,25,19,2018-11-24
"56360",51653,"tangshan","2018/11/25",194,219,13,61,32,33,2018-11-25
"56361",51654,"tangshan","2018/11/26",262,364,10,46,20,35,2018-11-26
"56362",51655,"tangshan","2018/11/27",372,274,22,38,17,25,2018-11-27
"56363",51656,"tangshan","2018/11/28",257,184,6,34,49,32,2018-11-28
"56364",51657,"tangshan","2018/11/29",170,128,15,30,41,28,2018-11-29
"56365",51658,"tangshan","2018/11/30",164,187,16,37,36,24,2018-11-30
"56366",51659,"tangshan","2018/12/1",198,196,21,35,41,33,2018-12-01
"56367",51660,"tangshan","2018/12/2",201,154,6,33,26,38,2018-12-02
"56368",51661,"tangshan","2018/12/3",213,211,22,26,17,18,2018-12-03
"56369",51662,"tangshan","2018/12/4",176,98,24,25,21,11,2018-12-04
"56370",51663,"tangshan","2018/12/5",128,135,32,30,40,31,2018-12-05
"56371",51664,"tangshan","2018/12/6",163,78,26,20,14,10,2018-12-06
"56372",51665,"tangshan","2018/12/7",114,56,25,16,11,6,2018-12-07
"56373",51666,"tangshan","2018/12/8",92,58,27,17,11,7,2018-12-08
"56374",51667,"tangshan","2018/12/9",96,87,16,33,21,13,2018-12-09
"56375",51668,"tangshan","2018/12/10",156,157,11,46,42,30,2018-12-10
"56376",51669,"tangshan","2018/12/11",198,115,20,33,25,21,2018-12-11
"56377",51670,"tangshan","2018/12/12",162,98,18,36,19,14,2018-12-12
"56378",51671,"tangshan","2018/12/13",162,89,28,31,17,16,2018-12-13
"56379",51672,"tangshan","2018/12/14",136,124,11,43,33,28,2018-12-14
"56380",51673,"tangshan","2018/12/15",169,139,10,45,19,20,2018-12-15
"56381",51674,"tangshan","2018/12/16",214,176,17,48,20,25,2018-12-16
"56382",51675,"tangshan","2018/12/17",250,93,27,35,18,15,2018-12-17
