"","X","id","date","pm25","pm10","o3","no2","so2","co","newdate"
"14639",9932,"changzhou","2019/1/2",110,85,16,29,7,12,2019-01-02
"14640",9933,"changzhou","2019/1/3",169,82,13,31,6,11,2019-01-03
"14641",9934,"changzhou","2019/1/4",167,58,2,29,6,11,2019-01-04
"14642",9935,"changzhou","2019/1/5",141,39,14,18,5,9,2019-01-05
"14643",9936,"changzhou","2019/1/6",99,46,19,19,5,10,2019-01-06
"14644",9937,"changzhou","2019/1/7",121,50,13,25,6,10,2019-01-07
"14645",9938,"changzhou","2019/1/8",125,75,24,24,9,11,2019-01-08
"14646",9939,"changzhou","2019/1/9",157,40,11,24,7,10,2019-01-09
"14647",9940,"changzhou","2019/1/10",100,44,4,23,7,9,2019-01-10
"14648",9941,"changzhou","2019/1/11",114,34,4,25,8,10,2019-01-11
"14649",9942,"changzhou","2019/1/12",95,48,9,21,8,10,2019-01-12
"14650",9943,"changzhou","2019/1/13",127,81,26,27,12,12,2019-01-13
"14651",9944,"changzhou","2019/1/14",169,105,11,42,14,17,2019-01-14
"14652",9945,"changzhou","2019/1/15",185,103,20,27,16,6,2019-01-15
"14653",9946,"changzhou","2019/1/16",187,42,21,20,11,3,2019-01-16
"14654",9947,"changzhou","2019/1/17",93,83,18,31,4,9,2019-01-17
"14655",9948,"changzhou","2019/1/18",157,95,4,39,5,12,2019-01-18
"14656",9949,"changzhou","2019/1/19",171,110,3,36,5,10,2019-01-19
"14657",9950,"changzhou","2019/1/20",182,89,15,25,5,7,2019-01-20
"14658",9951,"changzhou","2019/1/21",159,69,17,30,5,7,2019-01-21
"14659",9952,"changzhou","2019/1/22",145,95,29,33,6,8,2019-01-22
"14660",9953,"changzhou","2019/1/23",171,93,37,41,6,13,2019-01-23
"14661",9954,"changzhou","2019/1/24",176,116,33,56,9,13,2019-01-24
"14662",9955,"changzhou","2019/1/25",196,76,31,30,5,8,2019-01-25
"14663",9956,"changzhou","2019/1/26",151,33,27,13,3,2,2019-01-26
"14664",9957,"changzhou","2019/1/27",70,53,34,20,3,4,2019-01-27
"14665",9958,"changzhou","2019/1/28",109,87,15,32,4,7,2019-01-28
"14666",9959,"changzhou","2019/1/29",171,73,20,27,4,9,2019-01-29
"14667",9960,"changzhou","2019/1/30",155,69,9,24,2,6,2019-01-30
"14668",9961,"changzhou","2019/1/31",137,23,28,11,2,3,2019-01-31
"14669",9962,"changzhou","2019/2/1",56,65,31,12,2,6,2019-02-01
"14670",9963,"changzhou","2019/2/2",151,67,24,21,3,11,2019-02-02
"14671",9964,"changzhou","2019/2/3",158,81,17,20,3,11,2019-02-03
"14775",10068,"changzhou","2018/11/17",76,33,19,17,4,4,2018-11-17
"14776",10069,"changzhou","2018/11/18",70,38,20,15,2,4,2018-11-18
"14777",10070,"changzhou","2018/11/19",87,60,20,20,3,8,2018-11-19
"14778",10071,"changzhou","2018/11/20",152,71,42,35,8,14,2018-11-20
"14779",10072,"changzhou","2018/11/21",156,38,23,19,2,6,2018-11-21
"14780",10073,"changzhou","2018/11/22",91,59,32,22,4,6,2018-11-22
"14781",10074,"changzhou","2018/11/23",135,75,39,32,5,7,2018-11-23
"14782",10075,"changzhou","2018/11/24",156,82,33,35,6,9,2018-11-24
"14783",10076,"changzhou","2018/11/25",164,125,37,45,6,13,2018-11-25
"14784",10077,"changzhou","2018/11/26",205,115,27,42,6,14,2018-11-26
"14785",10078,"changzhou","2018/11/27",197,79,22,47,4,13,2018-11-27
"14786",10079,"changzhou","2018/11/28",165,140,26,58,6,23,2018-11-28
"14787",10080,"changzhou","2018/11/29",223,150,27,47,7,13,2018-11-29
"14788",10081,"changzhou","2018/11/30",239,153,15,46,5,17,2018-11-30
"14789",10082,"changzhou","2018/12/1",241,122,4,41,5,13,2018-12-01
"14790",10083,"changzhou","2018/12/2",189,95,4,36,4,9,2018-12-02
"14791",10084,"changzhou","2018/12/3",169,101,2,36,3,14,2018-12-03
"14792",10085,"changzhou","2018/12/4",185,34,12,20,1,7,2018-12-04
"14793",10086,"changzhou","2018/12/5",70,49,15,17,2,4,2018-12-05
"14794",10087,"changzhou","2018/12/6",66,33,16,12,4,4,2018-12-06
"14795",10088,"changzhou","2018/12/7",66,38,16,14,5,5,2018-12-07
"14796",10089,"changzhou","2018/12/8",78,45,NA,14,7,4,2018-12-08
"14797",10090,"changzhou","2018/12/9",83,53,NA,18,8,5,2018-12-09
"14798",10091,"changzhou","2018/12/10",108,30,12,15,5,4,2018-12-10
"14799",10092,"changzhou","2018/12/11",79,41,17,13,6,5,2018-12-11
"14800",10093,"changzhou","2018/12/12",97,69,16,22,8,10,2018-12-12
"14801",10094,"changzhou","2018/12/13",155,78,25,34,6,10,2018-12-13
"14802",10095,"changzhou","2018/12/14",167,69,19,33,4,9,2018-12-14
"14803",10096,"changzhou","2018/12/15",151,44,10,30,3,7,2018-12-15
"14804",10097,"changzhou","2018/12/16",88,81,19,25,3,9,2018-12-16
"14805",10098,"changzhou","2018/12/17",154,92,25,31,6,12,2018-12-17
"14806",10099,"changzhou","2018/12/18",173,83,25,35,8,13,2018-12-18
"14807",10100,"changzhou","2018/12/19",160,89,5,46,9,11,2018-12-19
"14808",10101,"changzhou","2018/12/20",163,59,12,33,5,10,2018-12-20
"14809",10102,"changzhou","2018/12/21",132,91,13,39,5,14,2018-12-21
"14810",10103,"changzhou","2018/12/22",171,53,19,23,4,9,2018-12-22
"14811",10104,"changzhou","2018/12/23",130,83,29,25,6,11,2018-12-23
"14812",10105,"changzhou","2018/12/24",170,59,22,28,5,10,2018-12-24
"14813",10106,"changzhou","2018/12/25",120,57,12,32,5,9,2018-12-25
"14814",10107,"changzhou","2018/12/26",103,26,21,16,3,7,2018-12-26
"14815",10108,"changzhou","2018/12/27",72,29,NA,11,1,4,2018-12-27
"14816",10109,"changzhou","2018/12/28",65,36,NA,12,2,6,2018-12-28
"14817",10110,"changzhou","2018/12/29",73,49,15,17,2,7,2018-12-29
"14818",10111,"changzhou","2018/12/30",97,47,17,19,3,6,2018-12-30
"14819",10112,"changzhou","2018/12/31",101,NA,NA,NA,NA,NA,2018-12-31
"16541",11834,"changzhou","2019/1/1",NA,49,27,16,2,6,2019-01-01
