"","X","id","date","pm25","pm10","o3","no2","so2","co","newdate"
"34900",30193,"hangzhou","2019/1/2",153,78,18,28,5,10,2019-01-02
"34901",30194,"hangzhou","2019/1/3",166,93,4,34,5,13,2019-01-03
"34902",30195,"hangzhou","2019/1/4",191,72,4,29,4,15,2019-01-04
"34903",30196,"hangzhou","2019/1/5",153,34,7,23,3,11,2019-01-05
"34904",30197,"hangzhou","2019/1/6",95,50,12,23,4,15,2019-01-06
"34905",30198,"hangzhou","2019/1/7",131,60,3,29,5,11,2019-01-07
"34906",30199,"hangzhou","2019/1/8",135,55,14,24,4,9,2019-01-08
"34907",30200,"hangzhou","2019/1/9",135,56,14,28,4,10,2019-01-09
"34908",30201,"hangzhou","2019/1/10",141,38,6,27,5,8,2019-01-10
"34909",30202,"hangzhou","2019/1/11",106,28,4,26,5,10,2019-01-11
"34910",30203,"hangzhou","2019/1/12",80,39,12,21,4,11,2019-01-12
"34911",30204,"hangzhou","2019/1/13",110,77,18,27,6,12,2019-01-13
"34912",30205,"hangzhou","2019/1/14",163,100,10,34,5,15,2019-01-14
"34913",30206,"hangzhou","2019/1/15",232,87,23,32,5,15,2019-01-15
"34914",30207,"hangzhou","2019/1/16",191,75,17,21,7,10,2019-01-16
"34915",30208,"hangzhou","2019/1/17",173,87,27,30,6,13,2019-01-17
"34916",30209,"hangzhou","2019/1/18",161,107,34,35,5,14,2019-01-18
"34917",30210,"hangzhou","2019/1/19",168,105,15,34,6,16,2019-01-19
"34918",30211,"hangzhou","2019/1/20",169,125,30,24,7,15,2019-01-20
"34919",30212,"hangzhou","2019/1/21",211,80,27,29,6,11,2019-01-21
"34920",30213,"hangzhou","2019/1/22",163,99,39,33,5,13,2019-01-22
"34921",30214,"hangzhou","2019/1/23",177,105,38,39,5,15,2019-01-23
"34922",30215,"hangzhou","2019/1/24",165,120,50,42,7,14,2019-01-24
"34923",30216,"hangzhou","2019/1/25",183,125,32,40,6,12,2019-01-25
"34924",30217,"hangzhou","2019/1/26",201,52,28,15,5,8,2019-01-26
"34925",30218,"hangzhou","2019/1/27",116,66,31,26,3,8,2019-01-27
"34926",30219,"hangzhou","2019/1/28",133,94,13,34,6,12,2019-01-28
"34927",30220,"hangzhou","2019/1/29",170,109,20,30,5,11,2019-01-29
"34928",30221,"hangzhou","2019/1/30",190,110,36,28,5,10,2019-01-30
"34929",30222,"hangzhou","2019/1/31",193,37,29,13,5,7,2019-01-31
"34930",30223,"hangzhou","2019/2/1",101,60,34,12,3,9,2019-02-01
"34931",30224,"hangzhou","2019/2/2",143,62,30,25,3,11,2019-02-02
"34932",30225,"hangzhou","2019/2/3",143,70,26,16,6,11,2019-02-03
"35036",30329,"hangzhou","2018/11/17",84,50,14,25,5,9,2018-11-17
"35037",30330,"hangzhou","2018/11/18",91,33,16,22,4,8,2018-11-18
"35038",30331,"hangzhou","2018/11/19",67,40,12,21,4,10,2018-11-19
"35039",30332,"hangzhou","2018/11/20",95,77,16,33,6,12,2018-11-20
"35040",30333,"hangzhou","2018/11/21",163,58,22,24,5,11,2018-11-21
"35041",30334,"hangzhou","2018/11/22",127,64,34,25,6,9,2018-11-22
"35042",30335,"hangzhou","2018/11/23",140,83,31,35,7,11,2018-11-23
"35043",30336,"hangzhou","2018/11/24",156,77,7,33,8,10,2018-11-24
"35044",30337,"hangzhou","2018/11/25",141,111,11,43,7,12,2018-11-25
"35045",30338,"hangzhou","2018/11/26",175,102,18,36,7,11,2018-11-26
"35046",30339,"hangzhou","2018/11/27",171,82,20,33,6,10,2018-11-27
"35047",30340,"hangzhou","2018/11/28",148,120,19,49,6,11,2018-11-28
"35048",30341,"hangzhou","2018/11/29",197,114,20,44,7,12,2018-11-29
"35049",30342,"hangzhou","2018/11/30",183,153,15,60,11,15,2018-11-30
"35050",30343,"hangzhou","2018/12/1",215,147,25,48,8,14,2018-12-01
"35051",30344,"hangzhou","2018/12/2",207,130,4,44,7,14,2018-12-02
"35052",30345,"hangzhou","2018/12/3",196,57,5,30,5,13,2018-12-03
"35053",30346,"hangzhou","2018/12/4",136,43,9,22,4,12,2018-12-04
"35054",30347,"hangzhou","2018/12/5",88,52,15,24,5,7,2018-12-05
"35055",30348,"hangzhou","2018/12/6",77,32,17,19,4,7,2018-12-06
"35056",30349,"hangzhou","2018/12/7",66,37,19,16,5,8,2018-12-07
"35057",30350,"hangzhou","2018/12/8",86,41,15,22,5,9,2018-12-08
"35058",30351,"hangzhou","2018/12/9",101,45,15,22,4,11,2018-12-09
"35059",30352,"hangzhou","2018/12/10",115,26,5,23,6,13,2018-12-10
"35060",30353,"hangzhou","2018/12/11",74,20,10,20,4,11,2018-12-11
"35061",30354,"hangzhou","2018/12/12",63,78,23,22,6,14,2018-12-12
"35062",30355,"hangzhou","2018/12/13",170,109,15,35,9,14,2018-12-13
"35063",30356,"hangzhou","2018/12/14",192,109,6,38,8,15,2018-12-14
"35064",30357,"hangzhou","2018/12/15",182,103,4,35,6,15,2018-12-15
"35065",30358,"hangzhou","2018/12/16",173,65,26,26,4,11,2018-12-16
"35066",30359,"hangzhou","2018/12/17",124,95,21,33,6,14,2018-12-17
"35067",30360,"hangzhou","2018/12/18",160,94,23,36,6,13,2018-12-18
"35068",30361,"hangzhou","2018/12/19",158,108,6,36,10,14,2018-12-19
"35069",30362,"hangzhou","2018/12/20",159,110,3,40,7,15,2018-12-20
"35070",30363,"hangzhou","2018/12/21",176,106,4,42,7,13,2018-12-21
"35071",30364,"hangzhou","2018/12/22",174,52,4,32,4,10,2018-12-22
"35072",30365,"hangzhou","2018/12/23",112,65,31,21,5,10,2018-12-23
"35073",30366,"hangzhou","2018/12/24",142,85,26,30,7,10,2018-12-24
"35074",30367,"hangzhou","2018/12/25",157,79,11,34,6,9,2018-12-25
"35075",30368,"hangzhou","2018/12/26",141,51,16,23,4,9,2018-12-26
"35076",30369,"hangzhou","2018/12/27",111,33,22,16,4,7,2018-12-27
"35077",30370,"hangzhou","2018/12/28",93,54,21,16,6,8,2018-12-28
"35078",30371,"hangzhou","2018/12/29",120,58,22,19,7,7,2018-12-29
"35079",30372,"hangzhou","2018/12/30",112,67,12,25,7,9,2018-12-30
"35080",30373,"hangzhou","2018/12/31",146,NA,NA,NA,NA,NA,2018-12-31
"36805",32098,"hangzhou","2019/1/1",NA,65,14,23,5,9,2019-01-01
