"","X","id","date","pm25","pm10","o3","no2","so2","co","newdate"
"458",458,"tianjin","2019/1/2",135,71,NA,36,11,11,2019-01-02
"459",459,"tianjin","2019/1/3",155,90,NA,44,19,15,2019-01-03
"460",460,"tianjin","2019/1/4",190,40,NA,22,6,7,2019-01-04
"461",461,"tianjin","2019/1/5",84,31,NA,22,4,7,2019-01-05
"462",462,"tianjin","2019/1/6",53,57,NA,37,13,13,2019-01-06
"463",463,"tianjin","2019/1/7",130,55,NA,30,8,10,2019-01-07
"464",464,"tianjin","2019/1/8",110,29,NA,16,3,4,2019-01-08
"465",465,"tianjin","2019/1/9",49,49,NA,26,10,7,2019-01-09
"466",466,"tianjin","2019/1/10",106,96,NA,35,17,14,2019-01-10
"467",467,"tianjin","2019/1/11",173,141,NA,42,14,22,2019-01-11
"468",468,"tianjin","2019/1/12",274,150,NA,31,7,21,2019-01-12
"469",469,"tianjin","2019/1/13",299,179,NA,46,5,30,2019-01-13
"470",470,"tianjin","2019/1/14",321,170,NA,38,8,23,2019-01-14
"471",471,"tianjin","2019/1/15",269,46,NA,11,3,4,2019-01-15
"472",472,"tianjin","2019/1/16",32,75,NA,28,13,12,2019-01-16
"473",473,"tianjin","2019/1/17",138,97,NA,43,19,19,2019-01-17
"474",474,"tianjin","2019/1/18",171,101,NA,45,21,20,2019-01-18
"475",475,"tianjin","2019/1/19",182,62,NA,29,9,17,2019-01-19
"476",476,"tianjin","2019/1/20",119,35,NA,16,3,10,2019-01-20
"477",477,"tianjin","2019/1/21",65,73,NA,31,11,15,2019-01-21
"478",478,"tianjin","2019/1/22",148,85,NA,40,18,17,2019-01-22
"479",479,"tianjin","2019/1/23",170,53,NA,32,7,15,2019-01-23
"480",480,"tianjin","2019/1/24",108,61,NA,31,7,14,2019-01-24
"481",481,"tianjin","2019/1/25",129,42,NA,19,5,6,2019-01-25
"482",482,"tianjin","2019/1/26",78,39,NA,21,6,8,2019-01-26
"483",483,"tianjin","2019/1/27",77,84,NA,30,11,11,2019-01-27
"484",484,"tianjin","2019/1/28",170,42,NA,16,4,6,2019-01-28
"485",485,"tianjin","2019/1/29",80,90,NA,35,17,17,2019-01-29
"486",486,"tianjin","2019/1/30",173,85,NA,23,7,11,2019-01-30
"487",487,"tianjin","2019/1/31",133,36,NA,11,5,6,2019-01-31
"488",488,"tianjin","2019/2/1",69,89,NA,21,10,11,2019-02-01
"489",489,"tianjin","2019/2/2",163,95,NA,22,7,16,2019-02-02
"490",490,"tianjin","2019/2/3",187,110,NA,12,3,10,2019-02-03
"491",491,"tianjin","2019/2/4",132,118,NA,15,10,13,2019-02-04
"492",492,"tianjin","2019/2/5",150,148,NA,17,9,18,2019-02-05
"596",596,"tianjin","2018/11/19",149,84,NA,33,9,14,2018-11-19
"597",597,"tianjin","2018/11/20",172,74,NA,29,8,12,2018-11-20
"598",598,"tianjin","2018/11/21",152,42,NA,19,5,10,2018-11-21
"599",599,"tianjin","2018/11/22",84,60,NA,28,6,10,2018-11-22
"600",600,"tianjin","2018/11/23",131,82,NA,36,13,17,2018-11-23
