"","X","id","date","pm25","pm10","o3","no2","so2","co","newdate"
"51479",46772,"shanghai","2019/1/2",93,61,28,19,7,7,2019-01-02
"51480",46773,"shanghai","2019/1/3",158,52,24,27,5,7,2019-01-03
"51481",46774,"shanghai","2019/1/4",144,25,21,28,3,5,2019-01-04
"51482",46775,"shanghai","2019/1/5",75,35,20,24,3,6,2019-01-05
"51483",46776,"shanghai","2019/1/6",105,35,25,22,3,3,2019-01-06
"51484",46777,"shanghai","2019/1/7",95,33,22,25,4,3,2019-01-07
"51485",46778,"shanghai","2019/1/8",97,50,33,21,5,6,2019-01-08
"51486",46779,"shanghai","2019/1/9",159,28,26,20,4,5,2019-01-09
"51487",46780,"shanghai","2019/1/10",89,21,20,24,3,5,2019-01-10
"51488",46781,"shanghai","2019/1/11",78,21,19,27,3,6,2019-01-11
"51489",46782,"shanghai","2019/1/12",72,41,12,25,5,11,2019-01-12
"51490",46783,"shanghai","2019/1/13",120,65,20,28,4,11,2019-01-13
"51491",46784,"shanghai","2019/1/14",165,65,32,32,4,8,2019-01-14
"51492",46785,"shanghai","2019/1/15",164,78,38,26,6,13,2019-01-15
"51493",46786,"shanghai","2019/1/16",185,53,33,24,5,6,2019-01-16
"51494",46787,"shanghai","2019/1/17",105,87,24,46,7,11,2019-01-17
"51495",46788,"shanghai","2019/1/18",164,77,40,40,7,9,2019-01-18
"51496",46789,"shanghai","2019/1/19",168,73,27,43,6,10,2019-01-19
"51497",46790,"shanghai","2019/1/20",162,74,34,29,7,10,2019-01-20
"51498",46791,"shanghai","2019/1/21",160,57,27,39,7,7,2019-01-21
"51499",46792,"shanghai","2019/1/22",124,78,27,45,8,10,2019-01-22
"51500",46793,"shanghai","2019/1/23",167,81,38,53,7,11,2019-01-23
"51501",46794,"shanghai","2019/1/24",172,78,42,48,8,10,2019-01-24
"51502",46795,"shanghai","2019/1/25",173,40,36,29,5,5,2019-01-25
"51503",46796,"shanghai","2019/1/26",100,34,30,14,4,4,2019-01-26
"51504",46797,"shanghai","2019/1/27",69,36,33,22,4,4,2019-01-27
"51505",46798,"shanghai","2019/1/28",71,54,24,33,6,7,2019-01-28
"51506",46799,"shanghai","2019/1/29",128,63,30,26,4,6,2019-01-29
"51507",46800,"shanghai","2019/1/30",120,53,29,31,3,6,2019-01-30
"51508",46801,"shanghai","2019/1/31",92,27,34,12,2,5,2019-01-31
"51509",46802,"shanghai","2019/2/1",62,60,29,15,3,8,2019-02-01
"51510",46803,"shanghai","2019/2/2",147,61,36,16,3,7,2019-02-02
"51511",46804,"shanghai","2019/2/3",142,59,21,19,4,11,2019-02-03
"51512",46805,"shanghai","2019/2/4",143,94,36,16,4,9,2019-02-04
"51513",46806,"shanghai","2019/2/5",151,64,37,12,3,5,2019-02-05
"51514",46807,"shanghai","2019/2/6",76,58,36,15,3,7,2019-02-06
"51515",46808,"shanghai","2019/2/7",131,41,33,8,3,5,2019-02-07
"51516",46809,"shanghai","2019/2/8",92,23,31,8,2,3,2019-02-08
"51517",46810,"shanghai","2019/2/9",59,19,31,7,2,3,2019-02-09
"51621",46914,"shanghai","2018/11/23",100,48,34,33,3,5,2018-11-23
"51622",46915,"shanghai","2018/11/24",120,48,30,28,3,5,2018-11-24
"51623",46916,"shanghai","2018/11/25",117,67,46,36,3,8,2018-11-25
"51624",46917,"shanghai","2018/11/26",164,52,33,39,3,6,2018-11-26
"51625",46918,"shanghai","2018/11/27",135,59,33,35,3,9,2018-11-27
"51626",46919,"shanghai","2018/11/28",153,85,28,41,4,12,2018-11-28
"51627",46920,"shanghai","2018/11/29",188,85,52,47,3,11,2018-11-29
"51628",46921,"shanghai","2018/11/30",175,79,38,33,3,6,2018-11-30
"51629",46922,"shanghai","2018/12/1",146,57,30,29,3,4,2018-12-01
"51630",46923,"shanghai","2018/12/2",97,36,23,23,3,3,2018-12-02
"51631",46924,"shanghai","2018/12/3",92,48,9,28,3,6,2018-12-03
"51632",46925,"shanghai","2018/12/4",133,32,22,15,2,4,2018-12-04
"51633",46926,"shanghai","2018/12/5",91,49,25,13,3,3,2018-12-05
"51634",46927,"shanghai","2018/12/6",69,20,25,13,2,3,2018-12-06
"51635",46928,"shanghai","2018/12/7",58,29,22,13,3,5,2018-12-07
"51636",46929,"shanghai","2018/12/8",92,40,18,15,4,5,2018-12-08
"51637",46930,"shanghai","2018/12/9",94,32,16,19,3,5,2018-12-09
"51638",46931,"shanghai","2018/12/10",107,13,23,13,2,4,2018-12-10
"51639",46932,"shanghai","2018/12/11",54,15,25,14,2,4,2018-12-11
"51640",46933,"shanghai","2018/12/12",64,59,23,19,4,10,2018-12-12
"51641",46934,"shanghai","2018/12/13",160,60,19,28,5,8,2018-12-13
"51642",46935,"shanghai","2018/12/14",161,50,24,27,4,7,2018-12-14
"51643",46936,"shanghai","2018/12/15",133,22,19,26,3,3,2018-12-15
"51644",46937,"shanghai","2018/12/16",65,52,20,29,4,8,2018-12-16
"51645",46938,"shanghai","2018/12/17",134,74,24,36,5,9,2018-12-17
"51646",46939,"shanghai","2018/12/18",177,87,21,50,5,12,2018-12-18
"51647",46940,"shanghai","2018/12/19",168,69,12,47,7,8,2018-12-19
"51648",46941,"shanghai","2018/12/20",151,37,24,29,3,5,2018-12-20
"51649",46942,"shanghai","2018/12/21",96,42,8,36,3,6,2018-12-21
"51650",46943,"shanghai","2018/12/22",144,37,21,23,3,5,2018-12-22
"51651",46944,"shanghai","2018/12/23",112,45,35,14,4,6,2018-12-23
"51652",46945,"shanghai","2018/12/24",120,46,32,16,3,4,2018-12-24
"51653",46946,"shanghai","2018/12/25",96,31,19,24,3,2,2018-12-25
"51654",46947,"shanghai","2018/12/26",72,14,29,12,3,4,2018-12-26
"51655",46948,"shanghai","2018/12/27",63,32,27,9,3,3,2018-12-27
"51656",46949,"shanghai","2018/12/28",72,38,26,12,4,4,2018-12-28
"51657",46950,"shanghai","2018/12/29",94,39,21,18,5,6,2018-12-29
"51658",46951,"shanghai","2018/12/30",107,33,18,20,4,5,2018-12-30
"51659",46952,"shanghai","2018/12/31",103,NA,NA,NA,NA,NA,2018-12-31
"53386",48679,"shanghai","2019/1/1",NA,34,27,13,4,4,2019-01-01
