"","X","id","date","pm25","pm10","o3","no2","so2","co","newdate"
"32531",27824,"guangzhou","2019/1/2",158,29,5,14,1,8,2019-01-02
"32532",27825,"guangzhou","2019/1/3",87,38,16,17,3,8,2019-01-03
"32533",27826,"guangzhou","2019/1/4",87,66,1,23,3,10,2019-01-04
"32534",27827,"guangzhou","2019/1/5",148,52,1,17,2,10,2019-01-05
"32535",27828,"guangzhou","2019/1/6",134,31,8,15,2,9,2019-01-06
"32536",27829,"guangzhou","2019/1/7",71,59,2,20,2,11,2019-01-07
"32537",27830,"guangzhou","2019/1/8",125,40,6,16,2,11,2019-01-08
"32538",27831,"guangzhou","2019/1/9",97,38,7,19,3,11,2019-01-09
"32539",27832,"guangzhou","2019/1/10",87,71,7,26,3,13,2019-01-10
"32540",27833,"guangzhou","2019/1/11",150,91,5,37,4,16,2019-01-11
"32541",27834,"guangzhou","2019/1/12",173,60,5,24,4,14,2019-01-12
"32542",27835,"guangzhou","2019/1/13",148,64,5,29,4,13,2019-01-13
"32543",27836,"guangzhou","2019/1/14",152,64,19,33,3,12,2019-01-14
"32544",27837,"guangzhou","2019/1/15",150,70,11,28,4,13,2019-01-15
"32545",27838,"guangzhou","2019/1/16",139,35,13,18,3,11,2019-01-16
"32546",27839,"guangzhou","2019/1/17",87,39,40,25,3,11,2019-01-17
"32547",27840,"guangzhou","2019/1/18",92,49,24,31,3,11,2019-01-18
"32548",27841,"guangzhou","2019/1/19",105,90,28,45,4,14,2019-01-19
"32549",27842,"guangzhou","2019/1/20",160,91,23,33,4,14,2019-01-20
"32550",27843,"guangzhou","2019/1/21",159,46,34,16,4,9,2019-01-21
"32551",27844,"guangzhou","2019/1/22",102,71,45,23,4,10,2019-01-22
"32552",27845,"guangzhou","2019/1/23",158,59,40,35,4,9,2019-01-23
"32553",27846,"guangzhou","2019/1/24",141,72,5,47,5,12,2019-01-24
"32554",27847,"guangzhou","2019/1/25",153,87,NA,59,5,12,2019-01-25
"32555",27848,"guangzhou","2019/1/26",171,66,NA,29,5,8,2019-01-26
"32556",27849,"guangzhou","2019/1/27",137,65,NA,33,5,9,2019-01-27
"32557",27850,"guangzhou","2019/1/28",144,73,2,37,3,9,2019-01-28
"32558",27851,"guangzhou","2019/1/29",158,68,56,41,3,11,2019-01-29
"32559",27852,"guangzhou","2019/1/30",147,47,51,27,3,8,2019-01-30
"32560",27853,"guangzhou","2019/1/31",109,44,39,24,2,7,2019-01-31
"32561",27854,"guangzhou","2019/2/1",86,28,27,14,2,11,2019-02-01
"32562",27855,"guangzhou","2019/2/2",71,43,33,24,3,11,2019-02-02
"32563",27856,"guangzhou","2019/2/3",97,49,37,20,2,8,2019-02-03
"32564",27857,"guangzhou","2019/2/4",89,47,34,18,2,8,2019-02-04
"32565",27858,"guangzhou","2019/2/5",107,47,34,8,2,9,2019-02-05
"32566",27859,"guangzhou","2019/2/6",108,44,30,7,2,8,2019-02-06
"32670",27963,"guangzhou","2018/11/20",41,50,5,25,4,9,2018-11-20
"32671",27964,"guangzhou","2018/11/21",99,75,7,24,4,11,2018-11-21
"32672",27965,"guangzhou","2018/11/22",113,33,32,17,3,8,2018-11-22
"32673",27966,"guangzhou","2018/11/23",65,54,36,26,6,9,2018-11-23
"32674",27967,"guangzhou","2018/11/24",114,67,42,34,5,11,2018-11-24
"32675",27968,"guangzhou","2018/11/25",123,69,16,35,5,11,2018-11-25
"32676",27969,"guangzhou","2018/11/26",119,58,35,29,4,10,2018-11-26
"32677",27970,"guangzhou","2018/11/27",107,58,27,32,5,10,2018-11-27
"32678",27971,"guangzhou","2018/11/28",109,66,15,35,5,11,2018-11-28
"32679",27972,"guangzhou","2018/11/29",156,60,29,36,4,10,2018-11-29
"32680",27973,"guangzhou","2018/11/30",101,79,44,43,6,11,2018-11-30
"32681",27974,"guangzhou","2018/12/1",152,80,18,45,6,10,2018-12-01
"32682",27975,"guangzhou","2018/12/2",150,70,40,28,5,9,2018-12-02
"32683",27976,"guangzhou","2018/12/3",121,63,28,34,5,8,2018-12-03
"32684",27977,"guangzhou","2018/12/4",101,67,32,39,4,11,2018-12-04
"32685",27978,"guangzhou","2018/12/5",97,71,38,32,6,10,2018-12-05
"32686",27979,"guangzhou","2018/12/6",116,55,43,26,5,7,2018-12-06
"32687",27980,"guangzhou","2018/12/7",105,29,3,16,3,8,2018-12-07
"32688",27981,"guangzhou","2018/12/8",58,19,8,13,3,5,2018-12-08
"32689",27982,"guangzhou","2018/12/9",36,18,5,13,2,6,2018-12-09
"32690",27983,"guangzhou","2018/12/10",33,30,7,15,4,6,2018-12-10
"32691",27984,"guangzhou","2018/12/11",55,34,5,14,4,7,2018-12-11
"32692",27985,"guangzhou","2018/12/12",60,25,6,14,3,8,2018-12-12
"32693",27986,"guangzhou","2018/12/13",57,36,15,18,4,8,2018-12-13
"32694",27987,"guangzhou","2018/12/14",80,34,20,20,3,8,2018-12-14
"32695",27988,"guangzhou","2018/12/15",68,47,25,24,5,9,2018-12-15
"32696",27989,"guangzhou","2018/12/16",91,48,15,19,4,10,2018-12-16
"32697",27990,"guangzhou","2018/12/17",101,40,36,24,4,8,2018-12-17
"32698",27991,"guangzhou","2018/12/18",72,54,25,41,5,9,2018-12-18
"32699",27992,"guangzhou","2018/12/19",95,91,28,59,7,13,2018-12-19
"32700",27993,"guangzhou","2018/12/20",143,81,36,43,5,9,2018-12-20
"32701",27994,"guangzhou","2018/12/21",137,52,28,29,4,7,2018-12-21
"32702",27995,"guangzhou","2018/12/22",98,47,23,25,2,5,2018-12-22
"32703",27996,"guangzhou","2018/12/23",101,36,18,17,3,6,2018-12-23
"32704",27997,"guangzhou","2018/12/24",85,28,14,15,2,5,2018-12-24
"32705",27998,"guangzhou","2018/12/25",69,49,5,20,2,9,2018-12-25
"32706",27999,"guangzhou","2018/12/26",98,53,17,20,2,10,2018-12-26
"32707",28000,"guangzhou","2018/12/27",117,38,19,19,3,11,2018-12-27
"32708",28001,"guangzhou","2018/12/28",78,31,17,15,2,8,2018-12-28
"32709",28002,"guangzhou","2018/12/29",67,27,14,13,2,6,2018-12-29
"32710",28003,"guangzhou","2018/12/30",64,48,14,14,3,7,2018-12-30
"32711",28004,"guangzhou","2018/12/31",105,NA,NA,NA,NA,NA,2018-12-31
"34438",29731,"guangzhou","2019/1/1",NA,36,12,14,2,8,2019-01-01
