date, pm25, pm10, o3, no2, so2, co
2020/2/3, 127, 67, 26, 19, 23, 16
2020/2/4, 140, 43, 27, 10, 12, 10
2020/2/5, 86, 51, 23, 9, 14, 7
2020/2/6, 90, 84, 25, 22, 32, 26
2020/2/7, 154, 80, 28, 25, 24, 21
2020/2/8, 164, 82, 34, 18, 17, 13
2020/2/9, 148, 93, 35, 22, 19, 21
2020/2/10, 170, 95, 43, 28, 28, 29
2020/2/11, 168, 97, 46, 25, 26, 24
2020/2/12, 170, 59, 44, 23, 27, 22
2020/2/13, 125, 69, 38, 23, 23, 21
2020/2/14, 156, 53, 17, 9, 10, 8
2020/2/15, 131, 116, 24, 10, 16, 7
2020/2/16, 101, 135, 30, 5, 12, 7
2020/2/17, 79, 57, 28, 12, 15, 7
2020/2/18, 109, 83, 26, 27, 25, 21
2020/2/19, 152, 85, 28, 31, 27, 25
2020/2/20, 159, 76, 42, 29, 30, 22
2020/2/21, 153, 60, 38, 25, 20, 20
2020/2/22, 136, 49, 34, 14, 15, 10
2020/2/23, 86, 65, 37, 24, 27, 27
2020/2/24, 121, 74, 46, 27, 20, 15
2020/2/25, 157, 47, 34, 17, 12, 8
2020/2/26, 111, 45, 36, 12, 13, 7
2020/2/27, 111, 58, 29, 21, 19, 13
2020/2/28, 111, 61, 33, 24, 25, 20
2020/2/29, 119, 70, 27, 17, 14, 11
2020/3/1, 147, 51, 38, 11, 10, 7
2020/1/2, 193, 182, 17, 37, 33, 49
2020/1/3, 251, 169, 11, 39, 34, 51
2020/1/4, 233, 247, 13, 39, 30, 53
2020/1/5, 285, 141, 13, 33, 26, 33
2020/1/6, 210, 88, 19, 30, 27, 28
2020/1/7, 166, 95, 27, 21, 17, 15
2020/1/8, 190, 80, 25, 16, 14, 9
2020/1/9, 166, 67, 23, 21, 12, 11
2020/1/10, 138, 116, 19, 29, 25, 29
2020/1/11, 183, 85, 22, 26, 21, 15
2020/1/12, 154, 105, 20, 25, 20, 18
2020/1/13, 168, 108, 21, 26, 19, 22
2020/1/14, 176, 117, 22, 27, 21, 21
2020/1/15, 175, 171, 17, 39, 36, 46
2020/1/16, 226, 158, 20, 32, 22, 30
2020/1/17, 208, 145, 22, 36, 26, 35
2020/1/18, 212, 168, 19, 42, 34, 47
2020/1/19, 228, 76, 27, 27, 18, 21
2020/1/20, 154, 81, 29, 23, 13, 19
2020/1/21, 152, 74, 32, 25, 20, 23
2020/1/22, 122, 71, 36, 28, 25, 29
2020/1/23, 149, 85, 33, 19, 18, 15
2020/1/24, 164, 65, 31, 14, 15, 10
2020/1/25, 142, 127, 20, 29, 39, 25
2020/1/26, 267, 104, 37, 21, 20, 18
2020/1/27, 188, 80, 20, 25, 29, 15
2020/1/28, 160, 99, 41, 22, 30, 20
2020/1/29, 194, 110, 38, 14, 21, 15
2020/1/30, 215, 75, 33, 14, 19, 10
2020/1/31, 167, 128, 24, 32, 32, 40
2020/2/1, 213, 110, 28, 25, 18, 34
2019/10/2, 150, 68, 62, 24, 11, 13
2019/10/3, 130, 79, 25, 17, 6, 9
2019/10/4, 140, 39, 15, 10, 6, 5
2019/10/5, 63, 52, 35, 15, 5, 7
2019/10/6, 69, 83, 20, 24, 16, 21
2019/10/7, 120, 81, 44, 22, 12, 21
2019/10/8, 146, 40, 24, 14, 8, 8
2019/10/9, 54, 58, 38, 19, 15, 21
2019/10/10, 103, 66, 46, 19, 16, 14
2019/10/11, 118, 54, 36, 20, 8, 7
2019/10/12, 74, 73, 36, 20, 8, 9
2019/10/13, 129, 58, 16, 17, 8, 7
2019/10/14, 115, 46, 25, 14, 6, 6
2019/10/15, 81, 89, 21, 25, 17, 18
2019/10/16, 125, 105, 31, 32, 20, 25
2019/10/17, 162, 100, 34, 29, 13, 16
2019/10/18, 145, 104, 26, 33, 13, 18
2019/10/19, 165, 112, 47, 35, 18, 31
2019/10/20, 183, 114, 60, 29, 15, 24
2019/10/21, 190, 96, 40, 31, 15, 16
2019/10/22, 156, 126, 57, 38, 13, 31
2019/10/23, 183, 159, 50, 35, 12, 24
2019/10/24, 206, 105, 43, 27, 10, 22
2019/10/25, 158, 42, 17, 15, 5, 7
2019/10/26, 83, 59, 24, 20, 11, 13
2019/10/27, 110, 118, 34, 27, 19, 29
2019/10/28, 179, 80, 43, 23, 23, 17
2019/10/29, 136, 53, 26, 19, 17, 13
2019/10/30, 67, 82, 45, 26, 30, 22
2019/10/31, 127, 101, 34, 30, 26, 19
2019/11/1, 149, 76, 36, 24, 13, 9
2019/11/2, 100, 111, 24, 35, 27, 17
2019/11/3, 152, 58, 29, 18, 11, 7
2019/11/4, 100, 157, 16, 38, 38, 45
2019/11/5, 202, 135, 23, 27, 17, 25
2019/11/6, 156, 115, 26, 29, 26, 21
2019/11/7, 168, 63, 21, 18, 14, 9
2019/11/8, 89, 125, 19, 28, 27, 23
2019/11/9, 111, 115, 33, 29, 29, 26
2019/11/10, 154, 70, 38, 28, 19, 19
2019/11/11, 142, 76, 27, 20, 10, 9
2019/11/12, 121, 80, 28, 21, 19, 21
2019/11/13, 110, 57, 25, 15, 12, 9
2019/11/14, 84, 50, 25, 15, 17, 13
2019/11/15, 74, 58, 25, 16, 13, 7
2019/11/16, 110, 84, 21, 22, 9, 13
2019/11/17, 127, 70, 11, 24, 16, 20
2019/11/18, 127, 69, 24, 8, 8, 12
2019/11/19, 66, 61, 25, 19, 17, 17
2019/11/20, 108, 66, 21, 25, 30, 27
2019/11/21, 128, 59, 25, 26, 28, 19
2019/11/22, 122, 63, 35, 26, 25, 24
2019/11/23, 128, 53, 27, 24, 15, 16
2019/11/24, 123, 35, 20, 9, 10, 8
2019/11/25, 79, 54, 22, 14, 10, 8
2019/11/26, 79, 73, 22, 19, 20, 20
2019/11/27, 119, 40, 22, 9, 12, 6
2019/11/28, 57, 79, 29, 16, 13, 11
2019/11/29, 114, 114, 20, 19, 15, 13
2019/11/30, 144, 75, 24, 24, 25, 26
2019/12/1, 135, 64, 24, 20, 12, 10
2019/12/2, 118, 72, 28, 20, 18, 14
2019/12/3, 126, 86, 30, 20, 14, 13
2019/12/4, 132, 69, 24, 17, 14, 14
2019/12/5, 123, 62, 17, 17, 13, 10
2019/12/6, 110, 101, 20, 24, 36, 33
