,id,date,pm25,pm10,o3,no2,so2,co
1308,tianjin,11/8/16,106,50,-9999,24,9,13
1309,tianjin,11/9/16,98,91,-9999,32,20,17
1310,tianjin,11/10/16,178,106,-9999,29,10,16
1311,tianjin,11/11/16,196,135,-9999,38,16,29
1312,tianjin,11/12/16,218,83,-9999,28,16,22
1314,tianjin,11/14/16,182,88,-9999,26,6,14
1316,tianjin,11/16/16,100,131,-9999,42,26,19
1701,tianjin,12/8/15,154,155,-9999,34,46,34
1702,tianjin,12/9/15,206,239,-9999,38,40,44
1715,tianjin,12/22/15,381,327,-9999,75,34,31
1,tianjin,7/2/20,94,53,-9999,8,3,9
2,tianjin,7/3/20,141,NA,-9999,NA,NA,NA
3,tianjin,6/2/20,84,78,-9999,13,1,6
4,tianjin,6/3/20,102,180,-9999,16,2,7
5,tianjin,6/4/20,145,101,-9999,18,5,13
6,tianjin,6/5/20,97,38,-9999,14,6,7
7,tianjin,6/6/20,57,41,-9999,15,7,8
8,tianjin,6/7/20,89,74,-9999,21,5,10
9,tianjin,6/8/20,125,71,-9999,10,2,5
10,tianjin,6/9/20,103,73,-9999,15,4,7
11,tianjin,6/10/20,133,70,-9999,12,1,9
12,tianjin,6/11/20,142,72,-9999,14,4,9
13,tianjin,6/12/20,153,54,-9999,13,3,11
14,tianjin,6/13/20,119,67,-9999,12,3,11
15,tianjin,6/14/20,136,16,-9999,8,NA,2
16,tianjin,6/15/20,34,43,-9999,15,3,5
17,tianjin,6/16/20,72,61,-9999,14,5,7
18,tianjin,6/17/20,97,40,-9999,6,NA,4
19,tianjin,6/18/20,58,40,-9999,7,1,6
20,tianjin,6/19/20,89,41,-9999,11,1,6
21,tianjin,6/20/20,92,50,-9999,8,2,6
22,tianjin,6/21/20,104,54,-9999,8,1,7
23,tianjin,6/22/20,110,52,-9999,9,2,6
24,tianjin,6/23/20,99,49,-9999,10,2,6
25,tianjin,6/24/20,92,47,-9999,8,1,7
26,tianjin,6/25/20,94,31,-9999,6,1,4
27,tianjin,6/26/20,69,46,-9999,10,2,11
28,tianjin,6/27/20,118,53,-9999,8,1,8
29,tianjin,6/28/20,161,35,-9999,9,2,6
30,tianjin,6/29/20,105,49,-9999,18,5,8
31,tianjin,6/30/20,107,27,-9999,8,1,4
32,tianjin,7/1/20,88,41,-9999,7,1,4
33,tianjin,5/2/20,141,59,-9999,8,3,6
34,tianjin,5/3/20,127,37,-9999,12,2,5
35,tianjin,5/4/20,90,45,-9999,11,2,5
36,tianjin,5/5/20,86,47,-9999,12,2,5
37,tianjin,5/6/20,120,65,-9999,23,6,10
38,tianjin,5/7/20,153,65,-9999,25,4,11
39,tianjin,5/8/20,157,9,-9999,10,1,6
40,tianjin,5/9/20,86,36,-9999,11,2,7
41,tianjin,5/10/20,123,56,-9999,9,2,5
42,tianjin,5/11/20,80,40,-9999,9,1,2
43,tianjin,5/12/20,59,68,-9999,6,1,2
44,tianjin,5/13/20,85,93,-9999,17,5,7
45,tianjin,5/14/20,130,64,-9999,11,3,6
46,tianjin,5/15/20,104,47,-9999,12,2,7
47,tianjin,5/16/20,118,55,-9999,13,NA,7
48,tianjin,5/17/20,127,72,-9999,16,2,6
49,tianjin,5/18/20,92,54,-9999,11,2,2
50,tianjin,5/19/20,61,44,-9999,17,4,4
51,tianjin,5/20/20,65,67,-9999,20,6,9
52,tianjin,5/21/20,152,53,-9999,16,3,10
53,tianjin,5/22/20,153,29,-9999,10,2,9
54,tianjin,5/23/20,79,27,-9999,13,2,6
55,tianjin,5/24/20,26,27,-9999,15,2,4
56,tianjin,5/25/20,55,50,-9999,20,5,10
57,tianjin,5/26/20,78,42,-9999,12,2,7
58,tianjin,5/27/20,104,26,-9999,12,3,5
59,tianjin,5/28/20,51,54,-9999,17,6,6
60,tianjin,5/29/20,81,83,-9999,23,5,11
61,tianjin,5/30/20,143,57,-9999,10,2,7
62,tianjin,5/31/20,89,33,-9999,8,NA,5
63,tianjin,6/1/20,54,62,-9999,15,2,7
64,tianjin,4/2/20,79,44,-9999,10,3,5
65,tianjin,4/3/20,105,42,-9999,13,3,5
66,tianjin,4/4/20,108,123,-9999,10,3,4
67,tianjin,4/5/20,77,56,-9999,16,8,4
68,tianjin,4/6/20,89,95,-9999,22,7,9
69,tianjin,4/7/20,163,66,-9999,17,4,7
70,tianjin,4/8/20,104,51,-9999,20,8,8
71,tianjin,4/9/20,73,35,-9999,9,6,5
72,tianjin,4/10/20,73,48,-9999,12,2,4
73,tianjin,4/11/20,127,42,-9999,16,3,4
74,tianjin,4/12/20,97,58,-9999,18,3,5
75,tianjin,4/13/20,90,67,-9999,23,6,7
76,tianjin,4/14/20,128,72,-9999,21,6,9
77,tianjin,4/15/20,162,63,-9999,14,7,8
78,tianjin,4/16/20,150,70,-9999,9,3,8
79,tianjin,4/17/20,130,49,-9999,12,1,4
80,tianjin,4/18/20,97,63,-9999,17,3,6
81,tianjin,4/19/20,156,65,-9999,11,3,6
82,tianjin,4/20/20,155,27,-9999,5,1,2
83,tianjin,4/21/20,50,33,-9999,6,1,2
84,tianjin,4/22/20,43,24,-9999,5,1,NA
85,tianjin,4/23/20,53,23,-9999,8,1,1
86,tianjin,4/24/20,45,63,-9999,11,3,3
87,tianjin,4/25/20,88,55,-9999,8,2,3
88,tianjin,4/26/20,72,48,-9999,12,3,5
89,tianjin,4/27/20,82,63,-9999,20,5,9
90,tianjin,4/28/20,146,71,-9999,14,6,8
91,tianjin,4/29/20,149,67,-9999,13,4,11
92,tianjin,4/30/20,139,77,-9999,13,6,10
93,tianjin,5/1/20,142,72,-9999,11,4,8
94,tianjin,3/2/20,107,31,-9999,17,5,7
95,tianjin,3/3/20,110,15,-9999,10,2,7
96,tianjin,3/4/20,114,15,-9999,6,2,3
97,tianjin,3/5/20,49,44,-9999,19,5,8
98,tianjin,3/6/20,110,69,-9999,21,6,12
99,tianjin,3/7/20,167,52,-9999,15,3,10
100,tianjin,3/8/20,177,NA,-9999,16,2,13
101,tianjin,3/9/20,188,29,-9999,18,3,13
102,tianjin,3/10/20,157,19,-9999,14,2,7
103,tianjin,3/11/20,88,58,-9999,23,6,8
104,tianjin,3/12/20,117,68,-9999,19,5,7
105,tianjin,3/13/20,118,41,-9999,13,4,3
106,tianjin,3/14/20,77,40,-9999,12,3,3
107,tianjin,3/15/20,84,44,-9999,13,4,3
108,tianjin,3/16/20,65,54,-9999,14,4,3
109,tianjin,3/17/20,86,58,-9999,23,4,5
110,tianjin,3/18/20,122,106,-9999,13,4,5
111,tianjin,3/19/20,123,32,-9999,7,1,1
112,tianjin,3/20/20,45,74,-9999,23,5,5
113,tianjin,3/21/20,120,68,-9999,19,6,6
114,tianjin,3/22/20,103,41,-9999,13,4,4
115,tianjin,3/23/20,81,55,-9999,19,6,7
116,tianjin,3/24/20,117,53,-9999,25,7,8
117,tianjin,3/25/20,131,64,-9999,29,8,8
118,tianjin,3/26/20,157,41,-9999,11,3,4
119,tianjin,3/27/20,63,26,-9999,6,1,1
120,tianjin,3/28/20,30,34,-9999,12,3,3
121,tianjin,3/29/20,56,51,-9999,21,6,6
122,tianjin,3/30/20,119,55,-9999,12,4,6
123,tianjin,3/31/20,137,58,-9999,14,3,4
124,tianjin,4/1/20,142,42,-9999,11,3,5
125,tianjin,2/2/20,66,20,-9999,9,2,5
126,tianjin,2/3/20,83,27,-9999,9,4,6
127,tianjin,2/4/20,76,33,-9999,14,5,10
128,tianjin,2/5/20,86,24,-9999,10,3,5
129,tianjin,2/6/20,63,35,-9999,10,4,5
130,tianjin,2/7/20,84,87,-9999,13,2,10
131,tianjin,2/8/20,173,91,-9999,13,3,11
132,tianjin,2/9/20,161,100,-9999,15,9,17
133,tianjin,2/10/20,203,105,-9999,25,6,20
134,tianjin,2/11/20,225,80,-9999,32,6,16
135,tianjin,2/12/20,192,57,-9999,24,9,13
136,tianjin,2/13/20,173,NA,-9999,18,7,12
137,tianjin,2/14/20,176,62,-9999,7,2,7
138,tianjin,2/15/20,116,8,-9999,5,2,2
139,tianjin,2/16/20,44,9,-9999,5,1,2
140,tianjin,2/17/20,35,13,-9999,7,2,3
141,tianjin,2/18/20,45,44,-9999,19,9,6
142,tianjin,2/19/20,118,65,-9999,25,3,12
143,tianjin,2/20/20,172,NA,-9999,16,3,9
144,tianjin,2/21/20,169,88,-9999,16,2,9
145,tianjin,2/22/20,187,18,-9999,8,2,2
146,tianjin,2/23/20,51,63,-9999,18,9,5
147,tianjin,2/24/20,125,80,-9999,26,6,11
148,tianjin,2/25/20,169,46,-9999,17,10,9
149,tianjin,2/26/20,125,39,-9999,18,7,6
150,tianjin,2/27/20,86,23,-9999,14,5,5
151,tianjin,2/28/20,79,NA,-9999,15,9,7
152,tianjin,2/29/20,155,NA,-9999,13,2,10
153,tianjin,3/1/20,161,26,-9999,12,2,8
154,tianjin,1/2/20,147,74,-9999,40,10,14
155,tianjin,1/3/20,154,104,-9999,49,16,22
156,tianjin,1/4/20,191,112,-9999,50,12,23
157,tianjin,1/5/20,201,54,-9999,34,6,13
158,tianjin,1/6/20,132,60,-9999,30,3,16
159,tianjin,1/7/20,155,16,-9999,23,3,13
160,tianjin,1/8/20,106,22,-9999,18,1,7
161,tianjin,1/9/20,54,79,-9999,35,4,13
162,tianjin,1/10/20,164,59,-9999,31,3,10
163,tianjin,1/11/20,151,36,-9999,21,6,8
164,tianjin,1/12/20,79,34,-9999,28,4,6
165,tianjin,1/13/20,94,21,-9999,16,2,4
166,tianjin,1/14/20,60,35,-9999,22,5,8
167,tianjin,1/15/20,83,91,-9999,34,6,16
168,tianjin,1/16/20,210,135,-9999,44,9,24
169,tianjin,1/17/20,297,127,-9999,43,7,24
170,tianjin,1/18/20,299,183,-9999,25,4,24
171,tianjin,1/19/20,289,58,-9999,21,3,11
172,tianjin,1/20/20,151,24,-9999,14,2,6
173,tianjin,1/21/20,64,49,-9999,27,9,11
174,tianjin,1/22/20,117,92,-9999,37,5,20
175,tianjin,1/23/20,218,79,-9999,25,6,15
176,tianjin,1/24/20,216,NA,-9999,11,4,6
177,tianjin,1/25/20,133,84,-9999,16,5,8
178,tianjin,1/26/20,143,130,-9999,20,6,17
179,tianjin,1/27/20,267,109,-9999,19,5,17
180,tianjin,1/28/20,276,136,-9999,19,8,21
181,tianjin,1/29/20,278,NA,-9999,16,5,14
182,tianjin,1/30/20,160,31,-9999,15,10,13
183,tianjin,1/31/20,87,69,-9999,18,9,13
184,tianjin,2/1/20,164,32,-9999,8,2,4
185,tianjin,10/2/19,114,62,-9999,12,4,8
186,tianjin,10/3/19,114,76,-9999,15,4,9
187,tianjin,10/4/19,140,30,-9999,8,3,5
188,tianjin,10/5/19,41,24,-9999,13,3,5
189,tianjin,10/6/19,33,37,-9999,18,4,6
190,tianjin,10/7/19,80,54,-9999,13,3,5
191,tianjin,10/8/19,114,37,-9999,19,4,5
192,tianjin,10/9/19,61,58,-9999,21,6,11
193,tianjin,10/10/19,109,33,-9999,13,2,7
194,tianjin,10/11/19,123,54,-9999,18,4,5
195,tianjin,10/12/19,82,49,-9999,22,5,5
196,tianjin,10/13/19,53,40,-9999,20,4,7
197,tianjin,10/14/19,55,28,-9999,15,3,5
198,tianjin,10/15/19,48,50,-9999,22,5,7
199,tianjin,10/16/19,109,54,-9999,22,6,7
200,tianjin,10/17/19,129,47,-9999,21,3,9
201,tianjin,10/18/19,154,NA,-9999,27,3,11
202,tianjin,10/19/19,185,92,-9999,31,5,14
203,tianjin,10/20/19,203,101,-9999,27,4,12
204,tianjin,10/21/19,171,65,-9999,24,4,8
205,tianjin,10/22/19,81,65,-9999,33,5,12
206,tianjin,10/23/19,114,86,-9999,45,5,14
207,tianjin,10/24/19,182,13,-9999,25,4,12
208,tianjin,10/25/19,142,19,-9999,13,2,7
209,tianjin,10/26/19,31,53,-9999,24,5,7
210,tianjin,10/27/19,109,76,-9999,34,7,10
211,tianjin,10/28/19,157,105,-9999,17,4,6
212,tianjin,10/29/19,110,62,-9999,24,5,7
213,tianjin,10/30/19,94,129,-9999,38,9,9
214,tianjin,10/31/19,164,83,-9999,33,7,10
215,tianjin,11/1/19,128,55,-9999,28,5,9
216,tianjin,11/2/19,83,48,-9999,31,8,11
217,tianjin,11/3/19,80,60,-9999,24,10,10
218,tianjin,11/4/19,107,65,-9999,25,7,10
219,tianjin,11/5/19,145,51,-9999,25,6,9
220,tianjin,11/6/19,118,48,-9999,29,7,8
221,tianjin,11/7/19,100,41,-9999,19,6,5
222,tianjin,11/8/19,68,66,-9999,29,7,9
223,tianjin,11/9/19,134,100,-9999,39,7,17
224,tianjin,11/10/19,222,71,-9999,15,3,5
225,tianjin,11/11/19,99,46,-9999,26,5,5
226,tianjin,11/12/19,75,72,-9999,38,11,11
227,tianjin,11/13/19,131,55,-9999,13,3,4
228,tianjin,11/14/19,69,63,-9999,31,10,8
229,tianjin,11/15/19,94,61,-9999,25,8,12
230,tianjin,11/16/19,105,46,-9999,22,6,9
231,tianjin,11/17/19,102,120,-9999,22,6,13
232,tianjin,11/18/19,138,70,-9999,11,2,6
233,tianjin,11/19/19,68,54,-9999,22,3,8
234,tianjin,11/20/19,82,98,-9999,40,14,16
235,tianjin,11/21/19,143,108,-9999,46,10,18
236,tianjin,11/22/19,179,101,-9999,40,7,19
237,tianjin,11/23/19,185,101,-9999,39,9,25
238,tianjin,11/24/19,192,32,-9999,11,1,6
239,tianjin,11/25/19,70,25,-9999,15,3,6
240,tianjin,11/26/19,56,54,-9999,28,8,12
241,tianjin,11/27/19,123,50,-9999,26,7,12
242,tianjin,11/28/19,90,39,-9999,24,6,7
243,tianjin,11/29/19,81,57,-9999,31,8,10
244,tianjin,11/30/19,144,68,-9999,30,5,8
245,tianjin,12/1/19,166,25,-9999,13,2,5
246,tianjin,12/2/19,55,28,-9999,16,3,7
247,tianjin,12/3/19,51,59,-9999,29,6,12
248,tianjin,12/4/19,125,49,-9999,29,5,10
249,tianjin,12/5/19,91,43,-9999,19,7,8
250,tianjin,12/6/19,97,46,-9999,26,6,7
251,tianjin,12/7/19,112,93,-9999,36,4,14
252,tianjin,12/8/19,200,100,-9999,28,3,13
253,tianjin,12/9/19,205,124,-9999,38,2,20
254,tianjin,12/10/19,231,102,-9999,40,2,27
255,tianjin,12/11/19,215,26,-9999,17,1,4
256,tianjin,12/12/19,57,29,-9999,27,5,10
257,tianjin,12/13/19,65,51,-9999,18,7,10
258,tianjin,12/14/19,111,31,-9999,20,5,8
259,tianjin,12/15/19,61,48,-9999,28,10,9
260,tianjin,12/16/19,116,66,-9999,25,4,13
261,tianjin,12/17/19,148,18,-9999,9,1,4
262,tianjin,12/18/19,62,24,-9999,16,4,7
263,tianjin,12/19/19,64,25,-9999,17,3,6
264,tianjin,12/20/19,73,32,-9999,27,5,8
265,tianjin,12/21/19,74,66,-9999,37,6,17
266,tianjin,12/22/19,152,92,-9999,43,7,24
267,tianjin,12/23/19,192,64,-9999,30,6,21
268,tianjin,12/24/19,153,47,-9999,25,7,14
269,tianjin,12/25/19,127,56,-9999,27,4,15
270,tianjin,12/26/19,148,51,-9999,26,3,12
271,tianjin,12/27/19,111,72,-9999,34,9,12
272,tianjin,12/28/19,151,86,-9999,42,7,17
273,tianjin,12/29/19,172,84,-9999,37,5,16
274,tianjin,12/30/19,175,NA,-9999,NA,NA,NA
275,tianjin,7/2/19,65,51,-9999,13,8,8
276,tianjin,7/3/19,83,43,-9999,12,5,6
277,tianjin,7/4/19,73,54,-9999,14,6,9
278,tianjin,7/5/19,88,62,-9999,11,2,7
279,tianjin,7/6/19,111,30,-9999,9,2,7
280,tianjin,7/7/19,75,37,-9999,9,3,5
281,tianjin,7/8/19,81,52,-9999,11,4,7
282,tianjin,7/9/19,119,58,-9999,16,4,7
283,tianjin,7/10/19,131,39,-9999,10,4,6
284,tianjin,7/11/19,104,31,-9999,9,3,4
285,tianjin,7/12/19,70,49,-9999,10,3,6
286,tianjin,7/13/19,122,56,-9999,11,3,8
287,tianjin,7/14/19,135,40,-9999,9,3,7
288,tianjin,7/15/19,77,39,-9999,9,3,8
289,tianjin,7/16/19,94,40,-9999,9,5,8
290,tianjin,7/17/19,77,62,-9999,12,4,9
291,tianjin,7/18/19,149,72,-9999,13,2,10
292,tianjin,7/19/19,166,31,-9999,10,3,6
293,tianjin,7/20/19,66,35,-9999,13,2,5
294,tianjin,7/21/19,80,52,-9999,11,NA,9
295,tianjin,7/22/19,149,57,-9999,17,3,11
296,tianjin,7/23/19,130,35,-9999,9,2,7
297,tianjin,7/24/19,80,45,-9999,13,2,8
298,tianjin,7/25/19,94,54,-9999,13,1,7
299,tianjin,7/26/19,90,68,-9999,11,1,10
300,tianjin,7/27/19,118,59,-9999,11,1,10
301,tianjin,7/28/19,128,52,-9999,9,1,13
302,tianjin,7/29/19,122,30,-9999,7,1,8
303,tianjin,7/30/19,82,31,-9999,7,1,6
304,tianjin,7/31/19,71,49,-9999,9,2,8
305,tianjin,8/1/19,102,50,-9999,10,1,7
306,tianjin,8/2/19,102,41,-9999,11,1,10
307,tianjin,8/3/19,95,29,-9999,8,2,9
308,tianjin,8/4/19,68,35,-9999,12,1,10
309,tianjin,8/5/19,85,44,-9999,9,1,8
310,tianjin,8/6/19,94,48,-9999,15,1,10
311,tianjin,8/7/19,120,45,-9999,12,1,9
312,tianjin,8/8/19,91,44,-9999,11,2,9
313,tianjin,8/9/19,120,31,-9999,9,1,5
314,tianjin,8/10/19,75,18,-9999,9,1,5
315,tianjin,8/11/19,86,16,-9999,8,1,8
316,tianjin,8/12/19,44,10,-9999,5,1,3
317,tianjin,8/13/19,26,15,-9999,8,2,4
318,tianjin,8/14/19,20,37,-9999,14,3,7
319,tianjin,8/15/19,76,49,-9999,13,3,7
320,tianjin,8/16/19,114,27,-9999,9,2,3
321,tianjin,8/17/19,40,30,-9999,13,2,4
322,tianjin,8/18/19,31,51,-9999,18,5,7
323,tianjin,8/19/19,66,57,-9999,22,5,11
324,tianjin,8/20/19,92,50,-9999,18,4,12
325,tianjin,8/21/19,102,38,-9999,20,2,11
326,tianjin,8/22/19,93,47,-9999,25,3,8
327,tianjin,8/23/19,74,42,-9999,19,5,7
328,tianjin,8/24/19,74,48,-9999,16,5,10
329,tianjin,8/25/19,92,45,-9999,13,4,8
330,tianjin,8/26/19,83,58,-9999,13,3,9
331,tianjin,8/27/19,141,43,-9999,14,3,7
332,tianjin,8/28/19,110,43,-9999,12,4,5
333,tianjin,8/29/19,47,22,-9999,11,2,4
334,tianjin,8/30/19,20,27,-9999,13,7,4
335,tianjin,8/31/19,37,45,-9999,16,5,6
336,tianjin,9/1/19,63,50,-9999,17,8,9
337,tianjin,9/2/19,80,60,-9999,12,5,8
338,tianjin,9/3/19,117,62,-9999,16,6,9
339,tianjin,9/4/19,136,48,-9999,19,5,6
340,tianjin,9/5/19,83,53,-9999,17,5,5
341,tianjin,9/6/19,93,69,-9999,15,4,6
342,tianjin,9/7/19,134,69,-9999,13,4,7
343,tianjin,9/8/19,148,69,-9999,14,8,11
344,tianjin,9/9/19,133,72,-9999,17,5,9
345,tianjin,9/10/19,145,38,-9999,13,5,7
346,tianjin,9/11/19,68,35,-9999,18,7,8
347,tianjin,9/12/19,51,41,-9999,16,5,10
348,tianjin,9/13/19,60,44,-9999,9,2,5
349,tianjin,9/14/19,88,46,-9999,16,6,8
350,tianjin,9/15/19,91,52,-9999,15,6,7
351,tianjin,9/16/19,101,40,-9999,12,5,5
352,tianjin,9/17/19,57,50,-9999,18,4,5
353,tianjin,9/18/19,64,45,-9999,13,6,4
354,tianjin,9/19/19,62,40,-9999,19,5,5
355,tianjin,9/20/19,47,71,-9999,28,6,10
356,tianjin,9/21/19,128,79,-9999,25,6,11
357,tianjin,9/22/19,157,64,-9999,18,10,13
358,tianjin,9/23/19,151,72,-9999,21,5,9
359,tianjin,9/24/19,143,61,-9999,22,7,7
360,tianjin,9/25/19,101,46,-9999,24,4,6
361,tianjin,9/26/19,62,54,-9999,22,6,8
362,tianjin,9/27/19,88,60,-9999,14,3,9
363,tianjin,9/28/19,121,68,-9999,17,4,9
364,tianjin,9/29/19,149,75,-9999,18,6,7
365,tianjin,9/30/19,133,66,-9999,15,4,8
366,tianjin,10/1/19,116,59,-9999,12,4,7
367,tianjin,4/2/19,66,48,-9999,17,7,8
368,tianjin,4/3/19,85,52,-9999,19,5,6
369,tianjin,4/4/19,96,113,-9999,15,10,10
370,tianjin,4/5/19,176,317,-9999,14,4,6
371,tianjin,4/6/19,96,77,-9999,16,11,10
372,tianjin,4/7/19,77,68,-9999,25,7,8
373,tianjin,4/8/19,78,48,-9999,16,5,7
374,tianjin,4/9/19,40,35,-9999,12,4,7
375,tianjin,4/10/19,49,36,-9999,14,3,7
376,tianjin,4/11/19,86,48,-9999,14,8,7
377,tianjin,4/12/19,132,56,-9999,16,7,9
378,tianjin,4/13/19,157,79,-9999,22,8,14
379,tianjin,4/14/19,194,54,-9999,10,3,4
380,tianjin,4/15/19,63,66,-9999,13,8,7
381,tianjin,4/16/19,113,67,-9999,16,8,10
382,tianjin,4/17/19,159,89,-9999,15,8,11
383,tianjin,4/18/19,158,165,-9999,17,8,8
384,tianjin,4/19/19,115,51,-9999,17,5,5
385,tianjin,4/20/19,48,55,-9999,26,4,7
386,tianjin,4/21/19,92,86,-9999,25,8,11
387,tianjin,4/22/19,140,77,-9999,20,5,9
388,tianjin,4/23/19,164,61,-9999,17,4,10
389,tianjin,4/24/19,163,52,-9999,14,7,6
390,tianjin,4/25/19,71,24,-9999,8,3,4
391,tianjin,4/26/19,49,36,-9999,9,3,4
392,tianjin,4/27/19,88,40,-9999,17,4,7
393,tianjin,4/28/19,112,41,-9999,16,3,7
394,tianjin,4/29/19,135,66,-9999,21,5,9
395,tianjin,4/30/19,165,72,-9999,20,4,8
396,tianjin,5/1/19,120,41,-9999,18,3,5
397,tianjin,5/2/19,56,53,-9999,14,6,6
398,tianjin,5/3/19,79,63,-9999,13,8,6
399,tianjin,5/4/19,114,66,-9999,13,8,8
400,tianjin,5/5/19,129,65,-9999,8,4,3
401,tianjin,5/6/19,82,42,-9999,13,4,4
402,tianjin,5/7/19,60,51,-9999,13,6,4
403,tianjin,5/8/19,87,70,-9999,17,10,7
404,tianjin,5/9/19,148,78,-9999,20,6,7
405,tianjin,5/10/19,152,67,-9999,15,8,8
406,tianjin,5/11/19,135,63,-9999,19,6,8
407,tianjin,5/12/19,140,277,-9999,20,6,16
408,tianjin,5/13/19,173,63,-9999,8,4,5
409,tianjin,5/14/19,99,106,-9999,18,8,9
410,tianjin,5/15/19,139,106,-9999,12,6,10
411,tianjin,5/16/19,135,74,-9999,10,6,9
412,tianjin,5/17/19,146,65,-9999,10,3,9
413,tianjin,5/18/19,135,31,-9999,8,3,6
414,tianjin,5/19/19,53,57,-9999,7,1,4
415,tianjin,5/20/19,94,49,-9999,11,1,3
416,tianjin,5/21/19,49,41,-9999,16,2,4
417,tianjin,5/22/19,61,52,-9999,21,5,6
418,tianjin,5/23/19,93,79,-9999,28,5,9
419,tianjin,5/24/19,126,67,-9999,8,3,4
420,tianjin,5/25/19,80,70,-9999,13,5,6
421,tianjin,5/26/19,116,64,-9999,10,2,8
422,tianjin,5/27/19,122,16,-9999,8,NA,2
423,tianjin,5/28/19,25,42,-9999,18,3,2
424,tianjin,5/29/19,62,67,-9999,15,6,5
425,tianjin,5/30/19,115,48,-9999,9,3,3
426,tianjin,5/31/19,53,33,-9999,11,1,1
427,tianjin,6/1/19,31,59,-9999,18,5,5
428,tianjin,6/2/19,86,72,-9999,14,6,8
429,tianjin,6/3/19,110,62,-9999,12,4,7
430,tianjin,6/4/19,92,59,-9999,15,5,7
431,tianjin,6/5/19,126,69,-9999,20,4,11
432,tianjin,6/6/19,154,63,-9999,19,2,10
433,tianjin,6/7/19,148,52,-9999,13,2,6
434,tianjin,6/8/19,123,55,-9999,11,2,5
435,tianjin,6/9/19,103,38,-9999,8,2,5
436,tianjin,6/10/19,74,48,-9999,11,4,7
437,tianjin,6/11/19,89,39,-9999,10,3,7
438,tianjin,6/12/19,66,67,-9999,17,3,8
439,tianjin,6/13/19,93,60,-9999,14,3,12
440,tianjin,6/14/19,90,66,-9999,19,3,17
441,tianjin,6/15/19,159,42,-9999,11,4,8
442,tianjin,6/16/19,97,23,-9999,9,2,5
443,tianjin,6/17/19,46,49,-9999,16,5,8
444,tianjin,6/18/19,105,66,-9999,16,3,9
445,tianjin,6/19/19,117,51,-9999,12,2,11
446,tianjin,6/20/19,147,72,-9999,15,2,10
447,tianjin,6/21/19,163,46,-9999,11,2,8
448,tianjin,6/22/19,111,34,-9999,15,2,6
449,tianjin,6/23/19,51,49,-9999,13,4,6
450,tianjin,6/24/19,79,57,-9999,14,6,7
451,tianjin,6/25/19,98,66,-9999,11,3,7
452,tianjin,6/26/19,101,55,-9999,11,8,5
453,tianjin,6/27/19,88,56,-9999,11,3,6
454,tianjin,6/28/19,105,52,-9999,11,3,6
455,tianjin,6/29/19,100,42,-9999,9,4,6
456,tianjin,6/30/19,108,33,-9999,10,4,4
457,tianjin,7/1/19,39,38,-9999,11,5,6
458,tianjin,1/2/19,135,71,-9999,36,11,11
459,tianjin,1/3/19,155,90,-9999,44,19,15
460,tianjin,1/4/19,190,40,-9999,22,6,7
461,tianjin,1/5/19,84,31,-9999,22,4,7
462,tianjin,1/6/19,53,57,-9999,37,13,13
463,tianjin,1/7/19,130,55,-9999,30,8,10
464,tianjin,1/8/19,110,29,-9999,16,3,4
465,tianjin,1/9/19,49,49,-9999,26,10,7
466,tianjin,1/10/19,106,96,-9999,35,17,14
467,tianjin,1/11/19,173,141,-9999,42,14,22
468,tianjin,1/12/19,274,150,-9999,31,7,21
469,tianjin,1/13/19,299,179,-9999,46,5,30
470,tianjin,1/14/19,321,170,-9999,38,8,23
471,tianjin,1/15/19,269,46,-9999,11,3,4
472,tianjin,1/16/19,32,75,-9999,28,13,12
473,tianjin,1/17/19,138,97,-9999,43,19,19
474,tianjin,1/18/19,171,101,-9999,45,21,20
475,tianjin,1/19/19,182,62,-9999,29,9,17
476,tianjin,1/20/19,119,35,-9999,16,3,10
477,tianjin,1/21/19,65,73,-9999,31,11,15
478,tianjin,1/22/19,148,85,-9999,40,18,17
479,tianjin,1/23/19,170,53,-9999,32,7,15
480,tianjin,1/24/19,108,61,-9999,31,7,14
481,tianjin,1/25/19,129,42,-9999,19,5,6
482,tianjin,1/26/19,78,39,-9999,21,6,8
483,tianjin,1/27/19,77,84,-9999,30,11,11
484,tianjin,1/28/19,170,42,-9999,16,4,6
485,tianjin,1/29/19,80,90,-9999,35,17,17
486,tianjin,1/30/19,173,85,-9999,23,7,11
487,tianjin,1/31/19,133,36,-9999,11,5,6
488,tianjin,2/1/19,69,89,-9999,21,10,11
489,tianjin,2/2/19,163,95,-9999,22,7,16
490,tianjin,2/3/19,187,110,-9999,12,3,10
491,tianjin,2/4/19,132,118,-9999,15,10,13
492,tianjin,2/5/19,150,148,-9999,17,9,18
493,tianjin,2/6/19,199,57,-9999,10,8,11
494,tianjin,2/7/19,110,31,-9999,5,2,4
495,tianjin,2/8/19,52,36,-9999,13,6,6
496,tianjin,2/9/19,80,26,-9999,8,3,4
497,tianjin,2/10/19,66,43,-9999,15,6,7
498,tianjin,2/11/19,106,84,-9999,16,7,12
499,tianjin,2/12/19,170,55,-9999,17,5,11
500,tianjin,2/13/19,122,50,-9999,16,8,12
501,tianjin,2/14/19,127,27,-9999,13,4,6
502,tianjin,2/15/19,79,28,-9999,10,2,4
503,tianjin,2/16/19,75,17,-9999,8,2,3
504,tianjin,2/17/19,36,21,-9999,12,4,5
505,tianjin,2/18/19,52,73,-9999,32,10,14
506,tianjin,2/19/19,170,70,-9999,19,4,14
