"","X","id","date","pm25","pm10","o3","no2","so2","co","newdate"
"7196",2489,"beijing","2020/2/2",30,25,28,5,1,3,2020-02-02
"7197",2490,"beijing","2020/2/3",85,24,29,6,1,2,2020-02-03
"7198",2491,"beijing","2020/2/4",79,19,29,6,1,2,2020-02-04
"7199",2492,"beijing","2020/2/5",38,33,19,10,1,6,2020-02-05
"7200",2493,"beijing","2020/2/6",87,31,17,10,2,10,2020-02-06
"7201",2494,"beijing","2020/2/7",119,2,18,16,2,10,2020-02-07
"7202",2495,"beijing","2020/2/8",160,24,31,17,3,9,2020-02-08
"7203",2496,"beijing","2020/2/9",127,NA,23,23,1,13,2020-02-09
"7225",2518,"beijing","2020/1/2",93,64,5,31,4,11,2020-01-02
"7226",2519,"beijing","2020/1/3",132,51,9,33,4,11,2020-01-03
"7227",2520,"beijing","2020/1/4",124,45,23,27,4,9,2020-01-04
"7228",2521,"beijing","2020/1/5",98,63,5,32,5,13,2020-01-05
"7229",2522,"beijing","2020/1/6",152,21,12,25,2,9,2020-01-06
"7230",2523,"beijing","2020/1/7",149,19,24,11,2,3,2020-01-07
"7231",2524,"beijing","2020/1/8",57,24,28,14,1,4,2020-01-08
"7232",2525,"beijing","2020/1/9",63,32,16,25,3,6,2020-01-09
"7233",2526,"beijing","2020/1/10",127,33,27,19,4,5,2020-01-10
"7234",2527,"beijing","2020/1/11",83,20,23,12,1,3,2020-01-11
"7235",2528,"beijing","2020/1/12",47,27,21,17,4,4,2020-01-12
"7236",2529,"beijing","2020/1/13",67,22,27,8,2,4,2020-01-13
"7237",2530,"beijing","2020/1/14",51,26,23,15,2,3,2020-01-14
"7238",2531,"beijing","2020/1/15",62,54,12,29,4,8,2020-01-15
"7239",2532,"beijing","2020/1/16",127,48,25,24,5,9,2020-01-16
"7240",2533,"beijing","2020/1/17",107,73,10,34,8,15,2020-01-17
"7241",2534,"beijing","2020/1/18",165,119,9,34,3,21,2020-01-18
"7242",2535,"beijing","2020/1/19",251,58,28,11,1,5,2020-01-19
"7243",2536,"beijing","2020/1/20",94,26,25,8,1,3,2020-01-20
"7244",2537,"beijing","2020/1/21",40,54,20,21,4,8,2020-01-21
"7245",2538,"beijing","2020/1/22",132,60,17,26,5,11,2020-01-22
"7246",2539,"beijing","2020/1/23",158,51,31,18,4,9,2020-01-23
"7247",2540,"beijing","2020/1/24",126,62,33,8,3,6,2020-01-24
"7248",2541,"beijing","2020/1/25",154,99,31,14,5,8,2020-01-25
"7249",2542,"beijing","2020/1/26",206,108,31,21,7,16,2020-01-26
"7250",2543,"beijing","2020/1/27",231,NA,33,21,8,19,2020-01-27
"7251",2544,"beijing","2020/1/28",235,NA,48,21,8,20,2020-01-28
"7252",2545,"beijing","2020/1/29",245,38,34,17,5,12,2020-01-29
"7253",2546,"beijing","2020/1/30",154,50,35,15,3,8,2020-01-30
"7254",2547,"beijing","2020/1/31",133,41,33,17,3,9,2020-01-31
"7255",2548,"beijing","2020/2/1",120,14,32,4,1,3,2020-02-01
"7308",2601,"beijing","2019/11/23",198,103,16,35,5,17,2019-11-23
"7309",2602,"beijing","2019/11/24",197,30,26,5,1,3,2019-11-24
"7310",2603,"beijing","2019/11/25",42,28,13,14,2,4,2019-11-25
"7311",2604,"beijing","2019/11/26",55,66,4,30,4,8,2019-11-26
"7312",2605,"beijing","2019/11/27",125,23,22,14,2,3,2019-11-27
"7313",2606,"beijing","2019/11/28",36,67,5,30,8,9,2019-11-28
"7314",2607,"beijing","2019/11/29",125,65,4,30,5,10,2019-11-29
"7315",2608,"beijing","2019/11/30",143,22,24,15,2,6,2019-11-30
"7316",2609,"beijing","2019/12/1",121,29,24,8,2,3,2019-12-01
"7317",2610,"beijing","2019/12/2",52,24,22,11,1,3,2019-12-02
"7318",2611,"beijing","2019/12/3",43,42,27,21,2,5,2019-12-03
"7319",2612,"beijing","2019/12/4",63,31,27,18,2,3,2019-12-04
"7320",2613,"beijing","2019/12/5",53,38,24,20,3,7,2019-12-05
"7321",2614,"beijing","2019/12/6",76,64,9,29,3,9,2019-12-06
"7322",2615,"beijing","2019/12/7",131,60,12,30,3,8,2019-12-07
"7323",2616,"beijing","2019/12/8",137,104,2,37,2,16,2019-12-08
"7324",2617,"beijing","2019/12/9",212,125,4,41,1,19,2019-12-09
"7325",2618,"beijing","2019/12/10",237,90,23,26,1,15,2019-12-10
"7326",2619,"beijing","2019/12/11",154,18,23,13,1,3,2019-12-11
"7327",2620,"beijing","2019/12/12",37,35,16,22,1,7,2019-12-12
"7328",2621,"beijing","2019/12/13",65,47,25,20,3,9,2019-12-13
"7329",2622,"beijing","2019/12/14",82,26,17,23,2,4,2019-12-14
"7330",2623,"beijing","2019/12/15",61,66,3,33,6,13,2019-12-15
"7331",2624,"beijing","2019/12/16",145,60,1,32,1,13,2019-12-16
"7332",2625,"beijing","2019/12/17",160,19,23,6,1,3,2019-12-17
"7333",2626,"beijing","2019/12/18",45,27,16,19,1,5,2019-12-18
"7334",2627,"beijing","2019/12/19",64,26,22,10,1,4,2019-12-19
"7335",2628,"beijing","2019/12/20",52,35,13,26,1,5,2019-12-20
"7336",2629,"beijing","2019/12/21",64,56,7,30,3,9,2019-12-21
"7337",2630,"beijing","2019/12/22",130,69,7,36,5,13,2019-12-22
"7338",2631,"beijing","2019/12/23",157,47,18,20,3,10,2019-12-23
"7339",2632,"beijing","2019/12/24",108,65,9,25,2,12,2019-12-24
"7340",2633,"beijing","2019/12/25",164,51,20,20,2,10,2019-12-25
"7341",2634,"beijing","2019/12/26",128,42,21,14,1,3,2019-12-26
"7342",2635,"beijing","2019/12/27",61,73,6,32,2,9,2019-12-27
"7343",2636,"beijing","2019/12/28",117,85,4,34,6,15,2019-12-28
"7344",2637,"beijing","2019/12/29",152,82,20,31,4,15,2019-12-29
"7345",2638,"beijing","2019/12/30",156,NA,NA,NA,NA,NA,2019-12-30
"9435",4728,"beijing","2020/1/1",NA,46,7,23,2,8,2020-01-01
