"","X","id","date","pm25","pm10","o3","no2","so2","co","newdate"
"2524",2524,"xianning","2020/1/2",122,48,NA,19,5,10,2020-01-02
"2525",2525,"xianning","2020/1/3",138,71,NA,21,5,13,2020-01-03
"2526",2526,"xianning","2020/1/4",167,68,NA,19,4,11,2020-01-04
"2527",2527,"xianning","2020/1/5",164,75,NA,17,6,15,2020-01-05
"2528",2528,"xianning","2020/1/6",167,39,NA,14,4,17,2020-01-06
"2529",2529,"xianning","2020/1/7",100,35,NA,12,4,15,2020-01-07
"2530",2530,"xianning","2020/1/8",74,45,NA,12,5,13,2020-01-08
"2531",2531,"xianning","2020/1/9",119,24,NA,8,3,9,2020-01-09
"2532",2532,"xianning","2020/1/10",76,24,NA,15,3,12,2020-01-10
"2533",2533,"xianning","2020/1/11",78,44,NA,12,3,10,2020-01-11
"2534",2534,"xianning","2020/1/12",128,44,NA,10,4,11,2020-01-12
"2535",2535,"xianning","2020/1/13",109,53,NA,13,4,10,2020-01-13
"2536",2536,"xianning","2020/1/14",127,70,NA,10,4,12,2020-01-14
"2537",2537,"xianning","2020/1/15",164,62,NA,9,4,13,2020-01-15
"2538",2538,"xianning","2020/1/16",160,63,NA,11,4,12,2020-01-16
"2539",2539,"xianning","2020/1/17",155,38,NA,9,3,10,2020-01-17
"2540",2540,"xianning","2020/1/18",118,51,NA,11,3,12,2020-01-18
"2541",2541,"xianning","2020/1/19",134,62,NA,12,4,13,2020-01-19
"2542",2542,"xianning","2020/1/20",154,65,NA,11,4,11,2020-01-20
"2543",2543,"xianning","2020/1/21",149,63,NA,11,3,12,2020-01-21
"2544",2544,"xianning","2020/1/22",160,56,NA,11,2,12,2020-01-22
"2545",2545,"xianning","2020/1/23",142,58,NA,8,2,12,2020-01-23
"2590",2590,"xianning","2019/11/6",132,61,NA,12,6,9,2019-11-06
"2591",2591,"xianning","2019/11/7",123,66,NA,16,5,10,2019-11-07
"2592",2592,"xianning","2019/11/8",147,64,NA,18,6,9,2019-11-08
"2593",2593,"xianning","2019/11/9",127,61,NA,15,6,8,2019-11-09
"2594",2594,"xianning","2019/11/10",123,63,NA,15,6,9,2019-11-10
"2595",2595,"xianning","2019/11/11",123,55,NA,18,5,7,2019-11-11
"2596",2596,"xianning","2019/11/12",93,55,NA,13,5,9,2019-11-12
"2597",2597,"xianning","2019/11/13",110,48,NA,15,6,7,2019-11-13
"2598",2598,"xianning","2019/11/14",101,48,NA,14,5,7,2019-11-14
"2599",2599,"xianning","2019/11/15",67,49,NA,16,5,7,2019-11-15
"2600",2600,"xianning","2019/11/16",73,63,NA,21,6,7,2019-11-16
"2601",2601,"xianning","2019/11/17",97,88,NA,20,7,11,2019-11-17
"2602",2602,"xianning","2019/11/18",158,66,NA,10,5,6,2019-11-18
"2603",2603,"xianning","2019/11/19",99,64,NA,9,6,7,2019-11-19
"2604",2604,"xianning","2019/11/20",73,65,NA,13,7,8,2019-11-20
"2605",2605,"xianning","2019/11/21",86,69,NA,17,7,10,2019-11-21
"2606",2606,"xianning","2019/11/22",109,76,NA,18,7,11,2019-11-22
"2607",2607,"xianning","2019/11/23",126,66,NA,20,6,10,2019-11-23
"2608",2608,"xianning","2019/11/24",115,79,NA,16,6,12,2019-11-24
"2609",2609,"xianning","2019/11/25",148,20,NA,6,4,9,2019-11-25
"2610",2610,"xianning","2019/11/26",76,26,NA,10,4,11,2019-11-26
"2611",2611,"xianning","2019/11/27",78,13,NA,11,4,10,2019-11-27
"2612",2612,"xianning","2019/11/28",59,52,NA,14,6,10,2019-11-28
"2613",2613,"xianning","2019/11/29",130,38,NA,9,5,8,2019-11-29
"2614",2614,"xianning","2019/11/30",99,44,NA,15,6,8,2019-11-30
"2615",2615,"xianning","2019/12/1",114,58,NA,13,4,10,2019-12-01
"2616",2616,"xianning","2019/12/2",153,58,NA,13,5,10,2019-12-02
"2617",2617,"xianning","2019/12/3",139,65,NA,18,7,9,2019-12-03
"2618",2618,"xianning","2019/12/4",121,65,NA,17,6,9,2019-12-04
"2619",2619,"xianning","2019/12/5",116,64,NA,16,7,8,2019-12-05
"2620",2620,"xianning","2019/12/6",114,64,NA,19,10,8,2019-12-06
"2621",2621,"xianning","2019/12/7",136,61,NA,17,6,8,2019-12-07
"2622",2622,"xianning","2019/12/8",140,59,NA,17,6,8,2019-12-08
"2623",2623,"xianning","2019/12/9",121,67,NA,19,6,10,2019-12-09
"2624",2624,"xianning","2019/12/10",125,65,NA,22,6,8,2019-12-10
"2625",2625,"xianning","2019/12/11",125,70,NA,22,8,8,2019-12-11
"2626",2626,"xianning","2019/12/12",139,71,NA,22,8,8,2019-12-12
"2627",2627,"xianning","2019/12/13",153,83,NA,27,8,9,2019-12-13
"2628",2628,"xianning","2019/12/14",160,94,NA,27,10,10,2019-12-14
"2629",2629,"xianning","2019/12/15",168,93,NA,25,7,12,2019-12-15
"2630",2630,"xianning","2019/12/16",181,73,NA,20,6,9,2019-12-16
"2631",2631,"xianning","2019/12/17",166,50,NA,18,6,10,2019-12-17
"2632",2632,"xianning","2019/12/18",133,61,NA,15,5,10,2019-12-18
"2633",2633,"xianning","2019/12/19",139,40,NA,12,4,9,2019-12-19
