"","X","id","date","pm25","pm10","o3","no2","so2","co","newdate"
"48778",44071,"panjin","2020/2/2",146,60,26,15,10,10,2020-02-02
"48779",44072,"panjin","2020/2/3",138,44,29,14,10,8,2020-02-03
"48780",44073,"panjin","2020/2/4",106,34,28,8,8,5,2020-02-04
"48807",44100,"panjin","2020/1/2",118,96,16,32,22,17,2020-01-02
"48808",44101,"panjin","2020/1/3",188,94,13,37,37,21,2020-01-03
"48809",44102,"panjin","2020/1/4",194,85,25,38,41,22,2020-01-04
"48810",44103,"panjin","2020/1/5",202,81,21,37,21,24,2020-01-05
"48811",44104,"panjin","2020/1/6",188,65,16,30,18,17,2020-01-06
"48812",44105,"panjin","2020/1/7",153,45,28,13,13,7,2020-01-07
"48813",44106,"panjin","2020/1/8",129,30,27,15,9,6,2020-01-08
"48814",44107,"panjin","2020/1/9",81,55,25,29,15,14,2020-01-09
"48815",44108,"panjin","2020/1/10",145,84,23,33,21,19,2020-01-10
"48816",44109,"panjin","2020/1/11",175,35,26,20,14,6,2020-01-11
"48817",44110,"panjin","2020/1/12",83,44,23,21,10,9,2020-01-12
"48818",44111,"panjin","2020/1/13",114,54,25,21,22,11,2020-01-13
"48819",44112,"panjin","2020/1/14",124,47,25,19,13,9,2020-01-14
"48820",44113,"panjin","2020/1/15",123,83,29,33,19,21,2020-01-15
"48821",44114,"panjin","2020/1/16",191,66,29,24,15,13,2020-01-16
"48822",44115,"panjin","2020/1/17",147,79,23,36,20,16,2020-01-17
"48823",44116,"panjin","2020/1/18",217,107,20,38,20,25,2020-01-18
"48824",44117,"panjin","2020/1/19",222,67,29,24,13,13,2020-01-19
"48825",44118,"panjin","2020/1/20",136,57,28,23,14,10,2020-01-20
"48826",44119,"panjin","2020/1/21",129,53,27,15,9,6,2020-01-21
"48827",44120,"panjin","2020/1/22",87,64,22,17,11,9,2020-01-22
"48828",44121,"panjin","2020/1/23",153,99,30,22,14,12,2020-01-23
"48829",44122,"panjin","2020/1/24",209,78,32,17,14,7,2020-01-24
"48830",44123,"panjin","2020/1/25",203,215,41,28,33,18,2020-01-25
"48831",44124,"panjin","2020/1/26",436,83,35,17,15,9,2020-01-26
"48832",44125,"panjin","2020/1/27",228,110,29,23,27,13,2020-01-27
"48833",44126,"panjin","2020/1/28",217,86,39,17,18,11,2020-01-28
"48834",44127,"panjin","2020/1/29",187,65,33,6,10,6,2020-01-29
"48835",44128,"panjin","2020/1/30",120,31,30,5,9,5,2020-01-30
"48836",44129,"panjin","2020/1/31",80,53,34,15,11,7,2020-01-31
"48837",44130,"panjin","2020/2/1",134,67,31,18,17,10,2020-02-01
"48885",44178,"panjin","2019/11/18",162,73,25,12,7,5,2019-11-18
"48886",44179,"panjin","2019/11/19",56,36,26,15,7,6,2019-11-19
"48887",44180,"panjin","2019/11/20",61,62,19,22,15,15,2019-11-20
"48888",44181,"panjin","2019/11/21",119,56,22,17,7,7,2019-11-21
"48889",44182,"panjin","2019/11/22",126,41,29,13,6,6,2019-11-22
"48890",44183,"panjin","2019/11/23",77,29,21,10,5,5,2019-11-23
"48891",44184,"panjin","2019/11/24",73,29,24,7,5,5,2019-11-24
"48892",44185,"panjin","2019/11/25",43,37,22,15,7,7,2019-11-25
"48893",44186,"panjin","2019/11/26",71,57,22,19,9,12,2019-11-26
"48894",44187,"panjin","2019/11/27",104,36,52,7,4,4,2019-11-27
"48895",44188,"panjin","2019/11/28",41,41,22,20,12,8,2019-11-28
"48896",44189,"panjin","2019/11/29",96,72,20,30,20,17,2019-11-29
"48897",44190,"panjin","2019/11/30",151,54,23,26,15,13,2019-11-30
"48898",44191,"panjin","2019/12/1",152,38,25,18,9,6,2019-12-01
"48899",44192,"panjin","2019/12/2",71,35,27,20,9,7,2019-12-02
"48900",44193,"panjin","2019/12/3",79,52,27,22,11,10,2019-12-03
"48901",44194,"panjin","2019/12/4",120,37,24,12,9,5,2019-12-04
"48902",44195,"panjin","2019/12/5",75,37,28,12,7,5,2019-12-05
"48903",44196,"panjin","2019/12/6",70,60,20,23,13,13,2019-12-06
"48904",44197,"panjin","2019/12/7",127,47,25,23,12,9,2019-12-07
"48905",44198,"panjin","2019/12/8",116,63,23,21,10,11,2019-12-08
"48906",44199,"panjin","2019/12/9",155,125,15,33,19,29,2019-12-09
"48907",44200,"panjin","2019/12/10",243,147,5,36,14,46,2019-12-10
"48908",44201,"panjin","2019/12/11",275,44,21,20,11,8,2019-12-11
"48909",44202,"panjin","2019/12/12",97,41,22,22,12,9,2019-12-12
"48910",44203,"panjin","2019/12/13",79,41,22,21,12,9,2019-12-13
"48911",44204,"panjin","2019/12/14",91,39,21,24,12,8,2019-12-14
"48912",44205,"panjin","2019/12/15",113,44,18,21,8,8,2019-12-15
"48913",44206,"panjin","2019/12/16",104,29,21,20,8,10,2019-12-16
"48914",44207,"panjin","2019/12/17",107,23,27,12,9,6,2019-12-17
"48915",44208,"panjin","2019/12/18",50,33,25,19,12,7,2019-12-18
"48916",44209,"panjin","2019/12/19",71,61,26,22,21,14,2019-12-19
