"","X","id","date","pm25","pm10","o3","no2","so2","co","newdate"
"62872",58165,"xuzhou","2020/2/2",182,100,NA,12,5,12,2020-02-02
"62873",58166,"xuzhou","2020/2/3",201,81,NA,8,5,11,2020-02-03
"62901",58194,"xuzhou","2020/1/2",151,90,NA,24,5,9,2020-01-02
"62902",58195,"xuzhou","2020/1/3",170,124,NA,36,10,16,2020-01-03
"62903",58196,"xuzhou","2020/1/4",197,169,NA,42,11,19,2020-01-04
"62904",58197,"xuzhou","2020/1/5",266,116,NA,22,5,13,2020-01-05
"62905",58198,"xuzhou","2020/1/6",209,52,NA,20,3,16,2020-01-06
"62906",58199,"xuzhou","2020/1/7",125,32,NA,18,3,13,2020-01-07
"62907",58200,"xuzhou","2020/1/8",94,69,NA,18,7,11,2020-01-08
"62908",58201,"xuzhou","2020/1/9",153,75,NA,24,7,11,2020-01-09
"62909",58202,"xuzhou","2020/1/10",162,76,NA,24,7,11,2020-01-10
"62910",58203,"xuzhou","2020/1/11",161,113,NA,29,10,16,2020-01-11
"62911",58204,"xuzhou","2020/1/12",214,144,NA,30,7,21,2020-01-12
"62912",58205,"xuzhou","2020/1/13",248,141,NA,24,6,19,2020-01-13
"62913",58206,"xuzhou","2020/1/14",252,121,NA,27,10,17,2020-01-14
"62914",58207,"xuzhou","2020/1/15",214,92,NA,22,8,13,2020-01-15
"62915",58208,"xuzhou","2020/1/16",178,76,NA,22,4,12,2020-01-16
"62916",58209,"xuzhou","2020/1/17",171,99,NA,19,6,11,2020-01-17
"62917",58210,"xuzhou","2020/1/18",190,106,NA,20,4,11,2020-01-18
"62918",58211,"xuzhou","2020/1/19",190,123,NA,22,4,14,2020-01-19
"62919",58212,"xuzhou","2020/1/20",218,128,NA,25,7,15,2020-01-20
"62920",58213,"xuzhou","2020/1/21",205,119,NA,24,4,12,2020-01-21
"62921",58214,"xuzhou","2020/1/22",206,87,NA,21,5,12,2020-01-22
"62922",58215,"xuzhou","2020/1/23",167,73,NA,18,5,11,2020-01-23
"62923",58216,"xuzhou","2020/1/24",161,118,NA,9,5,13,2020-01-24
"62924",58217,"xuzhou","2020/1/25",217,57,NA,6,7,7,2020-01-25
"62925",58218,"xuzhou","2020/1/26",141,62,NA,8,6,10,2020-01-26
"62926",58219,"xuzhou","2020/1/27",156,74,NA,8,5,12,2020-01-27
"62927",58220,"xuzhou","2020/1/28",170,68,NA,8,4,7,2020-01-28
"62928",58221,"xuzhou","2020/1/29",157,81,NA,9,6,10,2020-01-29
"62929",58222,"xuzhou","2020/1/30",175,117,NA,10,5,12,2020-01-30
"62930",58223,"xuzhou","2020/1/31",222,76,NA,12,4,9,2020-01-31
"62931",58224,"xuzhou","2020/2/1",169,93,NA,13,4,9,2020-02-01
"62978",58271,"xuzhou","2019/11/17",194,104,NA,26,6,13,2019-11-17
"62979",58272,"xuzhou","2019/11/18",171,126,NA,15,5,4,2019-11-18
"62980",58273,"xuzhou","2019/11/19",139,129,NA,24,8,8,2019-11-19
"62981",58274,"xuzhou","2019/11/20",160,103,NA,25,7,6,2019-11-20
"62982",58275,"xuzhou","2019/11/21",155,72,NA,23,5,5,2019-11-21
"62983",58276,"xuzhou","2019/11/22",113,65,NA,23,5,6,2019-11-22
"62984",58277,"xuzhou","2019/11/23",122,79,NA,25,5,9,2019-11-23
"62985",58278,"xuzhou","2019/11/24",149,90,NA,22,5,13,2019-11-24
"62986",58279,"xuzhou","2019/11/25",156,47,NA,16,6,8,2019-11-25
"62987",58280,"xuzhou","2019/11/26",85,73,NA,22,6,8,2019-11-26
"62988",58281,"xuzhou","2019/11/27",138,82,NA,22,9,8,2019-11-27
"62989",58282,"xuzhou","2019/11/28",152,52,NA,16,5,5,2019-11-28
"62990",58283,"xuzhou","2019/11/29",95,79,NA,24,7,6,2019-11-29
"62991",58284,"xuzhou","2019/11/30",151,63,NA,24,5,8,2019-11-30
"62992",58285,"xuzhou","2019/12/1",150,62,NA,20,5,8,2019-12-01
"62993",58286,"xuzhou","2019/12/2",157,77,NA,28,10,9,2019-12-02
"62994",58287,"xuzhou","2019/12/3",161,84,NA,29,9,10,2019-12-03
"62995",58288,"xuzhou","2019/12/4",172,106,NA,35,11,12,2019-12-04
"62996",58289,"xuzhou","2019/12/5",188,88,NA,29,11,11,2019-12-05
"62997",58290,"xuzhou","2019/12/6",173,57,NA,19,5,6,2019-12-06
"62998",58291,"xuzhou","2019/12/7",128,88,NA,29,7,9,2019-12-07
"62999",58292,"xuzhou","2019/12/8",178,116,NA,33,8,10,2019-12-08
"63000",58293,"xuzhou","2019/12/9",208,129,NA,34,10,11,2019-12-09
"63001",58294,"xuzhou","2019/12/10",223,120,NA,31,13,13,2019-12-10
"63002",58295,"xuzhou","2019/12/11",218,113,NA,35,21,14,2019-12-11
"63003",58296,"xuzhou","2019/12/12",183,85,NA,29,14,9,2019-12-12
"63004",58297,"xuzhou","2019/12/13",171,100,NA,29,5,10,2019-12-13
"63005",58298,"xuzhou","2019/12/14",189,90,NA,26,7,11,2019-12-14
"63006",58299,"xuzhou","2019/12/15",159,48,NA,20,5,7,2019-12-15
"63007",58300,"xuzhou","2019/12/16",97,35,NA,19,3,9,2019-12-16
"63008",58301,"xuzhou","2019/12/17",100,81,NA,22,4,13,2019-12-17
"63009",58302,"xuzhou","2019/12/18",174,50,NA,16,3,6,2019-12-18
"63010",58303,"xuzhou","2019/12/19",97,75,NA,25,6,10,2019-12-19
"63011",58304,"xuzhou","2019/12/20",153,103,NA,30,6,12,2019-12-20
"63012",58305,"xuzhou","2019/12/21",195,116,NA,25,5,11,2019-12-21
"63013",58306,"xuzhou","2019/12/22",205,91,NA,23,3,10,2019-12-22
"63014",58307,"xuzhou","2019/12/23",179,105,NA,23,3,13,2019-12-23
"63015",58308,"xuzhou","2019/12/24",195,76,NA,19,4,9,2019-12-24
"63016",58309,"xuzhou","2019/12/25",163,52,NA,22,2,9,2019-12-25
"63017",58310,"xuzhou","2019/12/26",136,70,NA,22,4,12,2019-12-26
"63018",58311,"xuzhou","2019/12/27",163,85,NA,24,4,13,2019-12-27
"63019",58312,"xuzhou","2019/12/28",157,74,NA,20,4,9,2019-12-28
"63020",58313,"xuzhou","2019/12/29",155,83,NA,26,5,10,2019-12-29
"63021",58314,"xuzhou","2019/12/30",168,NA,NA,NA,NA,NA,2019-12-30
"65109",60402,"xuzhou","2020/1/1",NA,67,NA,20,5,7,2020-01-01
