"","X","id","date","pm25","pm10","o3","no2","so2","co","newdate"
"36936",32229,"hefei","2020/2/2",130,30,28,17,3,6,2020-02-02
"36937",32230,"hefei","2020/2/3",82,69,39,14,3,8,2020-02-03
"36938",32231,"hefei","2020/2/4",170,63,45,14,2,9,2020-02-04
"36965",32258,"hefei","2020/1/2",128,60,8,32,3,8,2020-01-02
"36966",32259,"hefei","2020/1/3",153,56,4,27,2,6,2020-01-03
"36967",32260,"hefei","2020/1/4",148,61,3,29,2,9,2020-01-04
"36968",32261,"hefei","2020/1/5",152,67,6,34,3,10,2020-01-05
"36969",32262,"hefei","2020/1/6",167,29,6,24,1,8,2020-01-06
"36970",32263,"hefei","2020/1/7",78,23,15,23,1,13,2020-01-07
"36971",32264,"hefei","2020/1/8",69,44,22,16,2,6,2020-01-08
"36972",32265,"hefei","2020/1/9",124,29,16,21,1,6,2020-01-09
"36973",32266,"hefei","2020/1/10",88,30,9,21,1,5,2020-01-10
"36974",32267,"hefei","2020/1/11",100,30,15,16,1,5,2020-01-11
"36975",32268,"hefei","2020/1/12",102,70,27,28,3,9,2020-01-12
"36976",32269,"hefei","2020/1/13",159,78,20,36,3,11,2020-01-13
"36977",32270,"hefei","2020/1/14",175,86,28,27,3,10,2020-01-14
"36978",32271,"hefei","2020/1/15",186,63,20,23,3,8,2020-01-15
"36979",32272,"hefei","2020/1/16",160,21,19,15,1,4,2020-01-16
"36980",32273,"hefei","2020/1/17",71,51,16,16,1,6,2020-01-17
"36981",32274,"hefei","2020/1/18",150,62,26,24,2,8,2020-01-18
"36982",32275,"hefei","2020/1/19",164,69,31,28,3,9,2020-01-19
"36983",32276,"hefei","2020/1/20",160,76,32,37,3,12,2020-01-20
"36984",32277,"hefei","2020/1/21",164,85,18,34,3,14,2020-01-21
"36985",32278,"hefei","2020/1/22",191,53,17,22,2,12,2020-01-22
"36986",32279,"hefei","2020/1/23",194,35,22,15,1,5,2020-01-23
"36987",32280,"hefei","2020/1/24",114,46,30,11,1,5,2020-01-24
"36988",32281,"hefei","2020/1/25",117,28,26,9,1,2,2020-01-25
"36989",32282,"hefei","2020/1/26",75,26,27,9,1,5,2020-01-26
"36990",32283,"hefei","2020/1/27",80,51,20,8,1,8,2020-01-27
"36991",32284,"hefei","2020/1/28",145,55,26,10,1,7,2020-01-28
"36992",32285,"hefei","2020/1/29",157,47,34,10,2,6,2020-01-29
"36993",32286,"hefei","2020/1/30",135,72,38,11,2,9,2020-01-30
"36994",32287,"hefei","2020/1/31",172,52,40,22,2,9,2020-01-31
"36995",32288,"hefei","2020/2/1",155,43,38,12,3,6,2020-02-01
"37043",32336,"hefei","2019/11/18",176,82,25,13,4,4,2019-11-18
"37044",32337,"hefei","2019/11/19",85,101,20,28,6,6,2019-11-19
"37045",32338,"hefei","2019/11/20",106,81,27,30,7,7,2019-11-20
"37046",32339,"hefei","2019/11/21",106,67,17,30,5,7,2019-11-21
"37047",32340,"hefei","2019/11/22",97,63,24,37,6,9,2019-11-22
"37048",32341,"hefei","2019/11/23",109,59,32,31,4,8,2019-11-23
"37049",32342,"hefei","2019/11/24",106,98,16,26,4,11,2019-11-24
"37050",32343,"hefei","2019/11/25",173,29,20,15,1,5,2019-11-25
"37051",32344,"hefei","2019/11/26",72,33,10,21,3,4,2019-11-26
"37052",32345,"hefei","2019/11/27",71,34,16,16,2,5,2019-11-27
"37053",32346,"hefei","2019/11/28",107,40,22,18,2,4,2019-11-28
"37054",32347,"hefei","2019/11/29",89,40,21,21,2,7,2019-11-29
"37055",32348,"hefei","2019/11/30",69,45,5,21,2,6,2019-11-30
"37056",32349,"hefei","2019/12/1",107,68,13,18,2,7,2019-12-01
"37057",32350,"hefei","2019/12/2",151,69,28,25,3,8,2019-12-02
"37058",32351,"hefei","2019/12/3",171,67,28,37,4,11,2019-12-03
"37059",32352,"hefei","2019/12/4",141,60,25,32,4,12,2019-12-04
"37060",32353,"hefei","2019/12/5",123,77,26,35,7,9,2019-12-05
"37061",32354,"hefei","2019/12/6",159,42,25,23,2,5,2019-12-06
"37062",32355,"hefei","2019/12/7",89,59,24,35,4,6,2019-12-07
"37063",32356,"hefei","2019/12/8",126,65,27,35,4,7,2019-12-08
"37064",32357,"hefei","2019/12/9",151,68,22,37,5,7,2019-12-09
"37065",32358,"hefei","2019/12/10",143,74,21,41,6,9,2019-12-10
"37066",32359,"hefei","2019/12/11",148,104,29,34,7,10,2019-12-11
"37067",32360,"hefei","2019/12/12",176,73,25,34,6,9,2019-12-12
"37068",32361,"hefei","2019/12/13",148,80,33,42,8,10,2019-12-13
"37069",32362,"hefei","2019/12/14",143,88,17,38,5,11,2019-12-14
"37070",32363,"hefei","2019/12/15",179,66,15,40,4,9,2019-12-15
"37071",32364,"hefei","2019/12/16",140,75,9,37,4,10,2019-12-16
"37072",32365,"hefei","2019/12/17",162,48,15,26,1,12,2019-12-17
"37073",32366,"hefei","2019/12/18",125,32,11,17,1,8,2019-12-18
"37074",32367,"hefei","2019/12/19",105,39,13,18,2,6,2019-12-19
"37075",32368,"hefei","2019/12/20",96,53,14,24,3,7,2019-12-20
"37076",32369,"hefei","2019/12/21",130,54,4,24,2,7,2019-12-21
"37077",32370,"hefei","2019/12/22",141,50,23,23,4,7,2019-12-22
"37078",32371,"hefei","2019/12/23",144,51,14,21,2,8,2019-12-23
"37079",32372,"hefei","2019/12/24",147,30,19,16,1,7,2019-12-24
"37080",32373,"hefei","2019/12/25",100,54,2,19,1,8,2019-12-25
"37081",32374,"hefei","2019/12/26",110,51,15,19,1,10,2019-12-26
"37082",32375,"hefei","2019/12/27",139,61,21,24,2,8,2019-12-27
"37083",32376,"hefei","2019/12/28",152,56,44,24,4,9,2019-12-28
"37084",32377,"hefei","2019/12/29",139,44,20,26,2,6,2019-12-29
"37085",32378,"hefei","2019/12/30",99,NA,NA,NA,NA,NA,2019-12-30
"39167",34460,"hefei","2020/1/1",NA,61,7,30,4,7,2020-01-01
