"","X","id","date","pm25","pm10","o3","no2","so2","co","newdate"
"39302",34595,"huludao","2020/2/2",132,68,27,14,34,10,2020-02-02
"39303",34596,"huludao","2020/2/3",139,49,29,11,22,9,2020-02-03
"39304",34597,"huludao","2020/2/4",111,47,29,8,44,9,2020-02-04
"39331",34624,"huludao","2020/1/2",180,160,16,35,75,26,2020-01-02
"39332",34625,"huludao","2020/1/3",234,246,14,46,68,32,2020-01-03
"39333",34626,"huludao","2020/1/4",323,152,23,34,71,27,2020-01-04
"39334",34627,"huludao","2020/1/5",237,138,13,36,36,24,2020-01-05
"39335",34628,"huludao","2020/1/6",239,94,13,29,28,18,2020-01-06
"39336",34629,"huludao","2020/1/7",198,49,27,13,27,8,2020-01-07
"39337",34630,"huludao","2020/1/8",95,48,28,16,18,8,2020-01-08
"39338",34631,"huludao","2020/1/9",101,107,28,28,57,21,2020-01-09
"39339",34632,"huludao","2020/1/10",183,128,23,34,61,25,2020-01-10
"39340",34633,"huludao","2020/1/11",232,77,24,20,45,11,2020-01-11
"39341",34634,"huludao","2020/1/12",141,59,24,17,36,10,2020-01-12
"39342",34635,"huludao","2020/1/13",115,87,23,22,36,13,2020-01-13
"39343",34636,"huludao","2020/1/14",161,90,22,23,50,14,2020-01-14
"39344",34637,"huludao","2020/1/15",162,122,11,30,51,24,2020-01-15
"39345",34638,"huludao","2020/1/16",219,100,25,27,56,21,2020-01-16
"39346",34639,"huludao","2020/1/17",185,132,22,34,59,21,2020-01-17
"39347",34640,"huludao","2020/1/18",229,179,14,36,47,28,2020-01-18
"39348",34641,"huludao","2020/1/19",282,70,30,20,38,13,2020-01-19
"39349",34642,"huludao","2020/1/20",135,69,28,19,30,12,2020-01-20
"39350",34643,"huludao","2020/1/21",110,71,25,20,18,11,2020-01-21
"39351",34644,"huludao","2020/1/22",123,100,21,25,46,18,2020-01-22
"39352",34645,"huludao","2020/1/23",199,104,28,16,31,13,2020-01-23
"39353",34646,"huludao","2020/1/24",180,108,35,16,47,10,2020-01-24
"39354",34647,"huludao","2020/1/25",192,393,31,27,58,23,2020-01-25
"39355",34648,"huludao","2020/1/26",532,170,32,20,53,22,2020-01-26
"39356",34649,"huludao","2020/1/27",304,111,25,23,57,18,2020-01-27
"39357",34650,"huludao","2020/1/28",205,90,32,15,44,16,2020-01-28
"39358",34651,"huludao","2020/1/29",165,60,33,5,10,4,2020-01-29
"39359",34652,"huludao","2020/1/30",74,36,29,6,15,5,2020-01-30
"39360",34653,"huludao","2020/1/31",69,64,31,15,41,8,2020-01-31
"39361",34654,"huludao","2020/2/1",155,66,32,13,33,10,2020-02-01
"39409",34702,"huludao","2019/11/18",168,82,24,10,14,8,2019-11-18
"39410",34703,"huludao","2019/11/19",73,79,25,19,17,14,2019-11-19
"39411",34704,"huludao","2019/11/20",113,106,21,28,21,18,2019-11-20
"39412",34705,"huludao","2019/11/21",160,130,18,33,24,18,2019-11-21
"39413",34706,"huludao","2019/11/22",180,76,30,23,13,10,2019-11-22
"39414",34707,"huludao","2019/11/23",153,60,18,21,22,10,2019-11-23
"39415",34708,"huludao","2019/11/24",137,41,21,9,9,4,2019-11-24
"39416",34709,"huludao","2019/11/25",52,65,21,19,24,10,2019-11-25
"39417",34710,"huludao","2019/11/26",112,86,20,21,16,13,2019-11-26
"39418",34711,"huludao","2019/11/27",136,54,24,11,12,9,2019-11-27
"39419",34712,"huludao","2019/11/28",58,73,19,24,35,12,2019-11-28
"39420",34713,"huludao","2019/11/29",153,114,21,32,49,18,2019-11-29
"39421",34714,"huludao","2019/11/30",191,82,18,26,21,16,2019-11-30
"39422",34715,"huludao","2019/12/1",187,83,22,27,44,14,2019-12-01
"39423",34716,"huludao","2019/12/2",154,45,27,14,12,8,2019-12-02
"39424",34717,"huludao","2019/12/3",75,78,19,23,26,14,2019-12-03
"39425",34718,"huludao","2019/12/4",137,67,19,19,38,9,2019-12-04
"39426",34719,"huludao","2019/12/5",113,94,22,25,39,11,2019-12-05
"39427",34720,"huludao","2019/12/6",118,113,14,29,32,15,2019-12-06
"39428",34721,"huludao","2019/12/7",172,90,23,27,70,16,2019-12-07
"39429",34722,"huludao","2019/12/8",153,137,24,31,24,21,2019-12-08
"39430",34723,"huludao","2019/12/9",195,214,15,40,48,29,2019-12-09
"39431",34724,"huludao","2019/12/10",330,267,5,37,51,35,2019-12-10
"39432",34725,"huludao","2019/12/11",312,72,20,22,23,10,2019-12-11
"39433",34726,"huludao","2019/12/12",132,72,18,26,28,13,2019-12-12
"39434",34727,"huludao","2019/12/13",108,64,24,24,24,10,2019-12-13
"39435",34728,"huludao","2019/12/14",109,50,24,19,36,9,2019-12-14
"39436",34729,"huludao","2019/12/15",99,53,21,24,24,11,2019-12-15
"39437",34730,"huludao","2019/12/16",103,65,14,27,22,18,2019-12-16
"39438",34731,"huludao","2019/12/17",167,42,27,9,12,6,2019-12-17
"39439",34732,"huludao","2019/12/18",59,60,26,21,37,13,2019-12-18
"39440",34733,"huludao","2019/12/19",130,76,23,21,36,16,2019-12-19
"39441",34734,"huludao","2019/12/20",141,68,24,25,20,13,2019-12-20
"39442",34735,"huludao","2019/12/21",126,79,19,28,39,13,2019-12-21
"39443",34736,"huludao","2019/12/22",156,77,17,25,50,12,2019-12-22
"39444",34737,"huludao","2019/12/23",164,56,26,17,27,8,2019-12-23
"39445",34738,"huludao","2019/12/24",134,87,21,31,42,15,2019-12-24
"39446",34739,"huludao","2019/12/25",189,88,18,29,46,17,2019-12-25
"39447",34740,"huludao","2019/12/26",178,84,24,23,63,14,2019-12-26
"39448",34741,"huludao","2019/12/27",155,134,11,33,43,24,2019-12-27
"39449",34742,"huludao","2019/12/28",231,296,6,40,69,37,2019-12-28
"39450",34743,"huludao","2019/12/29",362,222,14,26,63,25,2019-12-29
"39451",34744,"huludao","2019/12/30",238,NA,NA,NA,NA,NA,2019-12-30
"41537",36830,"huludao","2020/1/1",NA,102,18,25,61,19,2020-01-01
