"","X","id","date","pm25","pm10","o3","no2","so2","co","newdate"
"19045",14338,"chuzhou","2020/2/2",148,51,38,18,6,10,2020-02-02
"19046",14339,"chuzhou","2020/2/3",128,70,40,13,4,10,2020-02-03
"19047",14340,"chuzhou","2020/2/4",163,63,44,16,5,11,2020-02-04
"19048",14341,"chuzhou","2020/2/5",155,57,33,11,3,8,2020-02-05
"19049",14342,"chuzhou","2020/2/6",136,37,28,9,2,7,2020-02-06
"19074",14367,"chuzhou","2020/1/2",137,65,17,30,4,8,2020-01-02
"19075",14368,"chuzhou","2020/1/3",152,57,16,21,2,7,2020-01-03
"19076",14369,"chuzhou","2020/1/4",136,100,24,35,5,12,2020-01-04
"19077",14370,"chuzhou","2020/1/5",186,86,22,35,3,12,2020-01-05
"19078",14371,"chuzhou","2020/1/6",177,36,6,27,2,10,2020-01-06
"19079",14372,"chuzhou","2020/1/7",99,22,6,21,2,17,2020-01-07
"19080",14373,"chuzhou","2020/1/8",70,43,25,12,2,9,2020-01-08
"19081",14374,"chuzhou","2020/1/9",128,42,19,20,2,7,2020-01-09
"19082",14375,"chuzhou","2020/1/10",126,37,18,17,2,6,2020-01-10
"19083",14376,"chuzhou","2020/1/11",108,45,25,14,2,8,2020-01-11
"19084",14377,"chuzhou","2020/1/12",123,99,34,19,3,12,2020-01-12
"19085",14378,"chuzhou","2020/1/13",193,110,17,33,5,16,2020-01-13
"19086",14379,"chuzhou","2020/1/14",196,111,29,26,6,14,2020-01-14
"19087",14380,"chuzhou","2020/1/15",203,76,22,25,4,9,2020-01-15
"19088",14381,"chuzhou","2020/1/16",165,25,24,16,2,6,2020-01-16
"19089",14382,"chuzhou","2020/1/17",84,63,23,18,2,8,2020-01-17
"19090",14383,"chuzhou","2020/1/18",160,68,34,16,4,9,2020-01-18
"19091",14384,"chuzhou","2020/1/19",165,80,41,20,6,11,2020-01-19
"19092",14385,"chuzhou","2020/1/20",173,87,45,25,6,12,2020-01-20
"19093",14386,"chuzhou","2020/1/21",174,108,33,32,4,15,2020-01-21
"19094",14387,"chuzhou","2020/1/22",197,79,23,18,2,10,2020-01-22
"19095",14388,"chuzhou","2020/1/23",154,33,29,11,2,6,2020-01-23
"19096",14389,"chuzhou","2020/1/24",87,66,35,10,2,8,2020-01-24
"19097",14390,"chuzhou","2020/1/25",148,33,28,7,3,5,2020-01-25
"19098",14391,"chuzhou","2020/1/26",81,40,34,8,1,8,2020-01-26
"19099",14392,"chuzhou","2020/1/27",112,60,27,9,1,11,2020-01-27
"19100",14393,"chuzhou","2020/1/28",150,68,30,9,2,9,2020-01-28
"19101",14394,"chuzhou","2020/1/29",163,60,40,9,4,8,2020-01-29
"19102",14395,"chuzhou","2020/1/30",154,92,45,13,5,13,2020-01-30
"19103",14396,"chuzhou","2020/1/31",186,72,46,14,4,10,2020-01-31
"19104",14397,"chuzhou","2020/2/1",164,56,43,15,4,10,2020-02-01
"19154",14447,"chuzhou","2019/11/20",134,77,29,34,5,8,2019-11-20
"19155",14448,"chuzhou","2019/11/21",132,60,23,31,2,10,2019-11-21
"19156",14449,"chuzhou","2019/11/22",113,55,32,31,2,9,2019-11-22
"19157",14450,"chuzhou","2019/11/23",114,62,28,32,2,10,2019-11-23
"19158",14451,"chuzhou","2019/11/24",134,77,23,24,3,8,2019-11-24
