"","X","id","date","pm25","pm10","o3","no2","so2","co","newdate"
"53515",48808,"suzhou","2020/2/2",126,28,NA,13,2,6,2020-02-02
"53516",48809,"suzhou","2020/2/3",90,56,NA,15,3,8,2020-02-03
"53517",48810,"suzhou","2020/2/4",155,38,NA,13,2,5,2020-02-04
"53518",48811,"suzhou","2020/2/5",90,35,NA,10,2,4,2020-02-05
"53519",48812,"suzhou","2020/2/6",93,26,NA,8,2,4,2020-02-06
"53544",48837,"suzhou","2020/1/2",81,50,NA,35,2,7,2020-01-02
"53545",48838,"suzhou","2020/1/3",128,70,NA,29,3,9,2020-01-03
"53546",48839,"suzhou","2020/1/4",147,74,NA,30,2,8,2020-01-04
"53547",48840,"suzhou","2020/1/5",168,59,NA,25,2,7,2020-01-05
"53548",48841,"suzhou","2020/1/6",124,41,NA,33,3,13,2020-01-06
"53549",48842,"suzhou","2020/1/7",116,55,NA,28,4,19,2020-01-07
"53550",48843,"suzhou","2020/1/8",128,44,NA,21,2,11,2020-01-08
"53551",48844,"suzhou","2020/1/9",132,41,NA,23,2,8,2020-01-09
"53552",48845,"suzhou","2020/1/10",113,21,NA,21,1,5,2020-01-10
"53553",48846,"suzhou","2020/1/11",77,36,NA,21,2,8,2020-01-11
"53554",48847,"suzhou","2020/1/12",116,82,NA,35,4,12,2020-01-12
"53555",48848,"suzhou","2020/1/13",183,107,NA,45,4,14,2020-01-13
"53556",48849,"suzhou","2020/1/14",206,120,NA,50,4,18,2020-01-14
"53557",48850,"suzhou","2020/1/15",219,52,NA,32,4,7,2020-01-15
"53558",48851,"suzhou","2020/1/16",132,13,NA,16,2,4,2020-01-16
"53559",48852,"suzhou","2020/1/17",54,52,NA,19,2,8,2020-01-17
"53560",48853,"suzhou","2020/1/18",152,65,NA,22,3,7,2020-01-18
"53561",48854,"suzhou","2020/1/19",159,67,NA,22,2,9,2020-01-19
"53562",48855,"suzhou","2020/1/20",162,96,NA,36,2,14,2020-01-20
"53563",48856,"suzhou","2020/1/21",193,101,NA,30,2,11,2020-01-21
"53564",48857,"suzhou","2020/1/22",200,73,NA,26,1,12,2020-01-22
"53565",48858,"suzhou","2020/1/23",176,34,NA,13,2,7,2020-01-23
"53566",48859,"suzhou","2020/1/24",98,49,NA,9,1,6,2020-01-24
"53567",48860,"suzhou","2020/1/25",127,31,NA,7,1,4,2020-01-25
"53568",48861,"suzhou","2020/1/26",72,12,NA,6,2,3,2020-01-26
"53569",48862,"suzhou","2020/1/27",47,21,NA,8,1,5,2020-01-27
"53570",48863,"suzhou","2020/1/28",91,60,NA,8,2,8,2020-01-28
"53571",48864,"suzhou","2020/1/29",161,58,NA,9,2,7,2020-01-29
"53572",48865,"suzhou","2020/1/30",155,66,NA,10,3,10,2020-01-30
"53573",48866,"suzhou","2020/1/31",167,70,NA,16,4,10,2020-01-31
"53574",48867,"suzhou","2020/2/1",169,47,NA,23,2,8,2020-02-01
"53624",48917,"suzhou","2019/11/20",127,71,NA,32,3,12,2019-11-20
"53625",48918,"suzhou","2019/11/21",97,53,NA,36,3,5,2019-11-21
"53626",48919,"suzhou","2019/11/22",87,69,NA,38,3,8,2019-11-22
"53627",48920,"suzhou","2019/11/23",142,53,NA,25,2,5,2019-11-23
"53628",48921,"suzhou","2019/11/24",114,56,NA,21,2,7,2019-11-24
"53629",48922,"suzhou","2019/11/25",124,33,NA,17,1,5,2019-11-25
"53630",48923,"suzhou","2019/11/26",67,39,NA,25,3,8,2019-11-26
"53631",48924,"suzhou","2019/11/27",76,31,NA,20,1,6,2019-11-27
"53632",48925,"suzhou","2019/11/28",96,38,NA,14,2,9,2019-11-28
"53633",48926,"suzhou","2019/11/29",76,46,NA,26,3,8,2019-11-29
"53634",48927,"suzhou","2019/11/30",90,44,NA,37,2,6,2019-11-30
"53635",48928,"suzhou","2019/12/1",96,30,NA,23,2,8,2019-12-01
"53636",48929,"suzhou","2019/12/2",128,70,NA,27,5,10,2019-12-02
"53637",48930,"suzhou","2019/12/3",173,95,NA,42,6,15,2019-12-03
"53638",48931,"suzhou","2019/12/4",186,98,NA,51,7,15,2019-12-04
"53639",48932,"suzhou","2019/12/5",174,81,NA,41,5,10,2019-12-05
"53640",48933,"suzhou","2019/12/6",157,36,NA,19,2,4,2019-12-06
"53641",48934,"suzhou","2019/12/7",89,59,NA,39,3,9,2019-12-07
"53642",48935,"suzhou","2019/12/8",117,88,NA,55,5,12,2019-12-08
"53643",48936,"suzhou","2019/12/9",171,89,NA,54,6,10,2019-12-09
"53644",48937,"suzhou","2019/12/10",169,91,NA,60,6,12,2019-12-10
"53645",48938,"suzhou","2019/12/11",172,88,NA,41,7,12,2019-12-11
"53646",48939,"suzhou","2019/12/12",181,61,NA,35,2,9,2019-12-12
"53647",48940,"suzhou","2019/12/13",130,73,NA,43,4,11,2019-12-13
"53648",48941,"suzhou","2019/12/14",124,83,NA,43,3,10,2019-12-14
"53649",48942,"suzhou","2019/12/15",162,40,NA,25,3,5,2019-12-15
"53650",48943,"suzhou","2019/12/16",89,51,NA,31,2,7,2019-12-16
"53651",48944,"suzhou","2019/12/17",140,79,NA,31,2,12,2019-12-17
"53652",48945,"suzhou","2019/12/18",187,50,NA,18,1,7,2019-12-18
"53653",48946,"suzhou","2019/12/19",98,47,NA,28,2,8,2019-12-19
"53654",48947,"suzhou","2019/12/20",110,65,NA,31,3,10,2019-12-20
"53655",48948,"suzhou","2019/12/21",156,45,NA,33,3,10,2019-12-21
"53656",48949,"suzhou","2019/12/22",126,31,NA,23,3,9,2019-12-22
"53657",48950,"suzhou","2019/12/23",95,54,NA,27,2,9,2019-12-23
"53658",48951,"suzhou","2019/12/24",144,48,NA,24,2,9,2019-12-24
"53659",48952,"suzhou","2019/12/25",117,49,NA,36,2,14,2019-12-25
"53660",48953,"suzhou","2019/12/26",112,39,NA,20,2,11,2019-12-26
"53661",48954,"suzhou","2019/12/27",120,75,NA,32,4,12,2019-12-27
"53662",48955,"suzhou","2019/12/28",166,79,NA,39,4,10,2019-12-28
"53663",48956,"suzhou","2019/12/29",169,65,NA,35,4,9,2019-12-29
"53664",48957,"suzhou","2019/12/30",158,NA,NA,NA,NA,NA,2019-12-30
"55752",51045,"suzhou","2020/1/1",NA,36,NA,24,2,5,2020-01-01
