"","X","id","date","pm25","pm10","o3","no2","so2","co","newdate"
"4834",127,"baotou","2020/2/2",245,76,31,23,14,19,2020-02-02
"4835",128,"baotou","2020/2/3",132,78,30,28,29,28,2020-02-03
"4836",129,"baotou","2020/2/4",156,92,38,26,18,22,2020-02-04
"4837",130,"baotou","2020/2/5",175,87,32,28,30,24,2020-02-05
"4838",131,"baotou","2020/2/6",170,99,35,38,25,35,2020-02-06
"4839",132,"baotou","2020/2/7",197,136,43,43,34,44,2020-02-07
"4840",133,"baotou","2020/2/8",235,176,63,42,36,36,2020-02-08
"4841",134,"baotou","2020/2/9",267,174,46,41,33,38,2020-02-09
"4842",135,"baotou","2020/2/10",265,135,42,34,27,27,2020-02-10
"4843",136,"baotou","2020/2/11",235,93,46,32,26,27,2020-02-11
"4844",137,"baotou","2020/2/12",179,86,38,32,32,35,2020-02-12
"4863",156,"baotou","2020/1/2",196,160,9,47,43,53,2020-01-02
"4864",157,"baotou","2020/1/3",239,178,9,51,34,48,2020-01-03
"4865",158,"baotou","2020/1/4",276,193,8,58,38,48,2020-01-04
"4866",159,"baotou","2020/1/5",307,125,9,51,37,49,2020-01-05
"4867",160,"baotou","2020/1/6",261,37,33,11,5,10,2020-01-06
"4868",161,"baotou","2020/1/7",73,66,32,30,26,25,2020-01-07
"4869",162,"baotou","2020/1/8",128,125,26,42,41,31,2020-01-08
"4870",163,"baotou","2020/1/9",217,140,16,48,31,43,2020-01-09
"4871",164,"baotou","2020/1/10",267,257,28,55,45,51,2020-01-10
"4872",165,"baotou","2020/1/11",331,284,25,62,44,54,2020-01-11
"4873",166,"baotou","2020/1/12",409,162,28,49,33,33,2020-01-12
"4874",167,"baotou","2020/1/13",280,69,27,29,14,24,2020-01-13
"4875",168,"baotou","2020/1/14",146,152,18,49,39,42,2020-01-14
"4876",169,"baotou","2020/1/15",281,198,12,54,36,52,2020-01-15
"4877",170,"baotou","2020/1/16",307,234,20,65,48,57,2020-01-16
"4878",171,"baotou","2020/1/17",389,285,26,67,38,50,2020-01-17
