"","X","id","date","pm25","pm10","o3","no2","so2","co","newdate"
"7135",2428,"beijing","2020/4/2",35,35,35,10,1,2,2020-04-02
"7136",2429,"beijing","2020/4/3",60,39,40,11,1,2,2020-04-03
"7137",2430,"beijing","2020/4/4",65,119,38,5,1,2,2020-04-04
"7138",2431,"beijing","2020/4/5",84,68,43,14,2,4,2020-04-05
"7139",2432,"beijing","2020/4/6",86,93,55,26,3,5,2020-04-06
"7140",2433,"beijing","2020/4/7",152,83,37,21,3,5,2020-04-07
"7141",2434,"beijing","2020/4/8",126,53,33,15,3,4,2020-04-08
"7142",2435,"beijing","2020/4/9",76,46,38,8,1,4,2020-04-09
"7143",2436,"beijing","2020/4/10",103,47,53,11,NA,3,2020-04-10
"7144",2437,"beijing","2020/4/11",117,39,43,9,NA,3,2020-04-11
"7145",2438,"beijing","2020/4/12",79,45,44,6,NA,1,2020-04-12
"7146",2439,"beijing","2020/4/13",69,60,44,17,1,4,2020-04-13
"7147",2440,"beijing","2020/4/14",88,81,82,23,3,5,2020-04-14
"7148",2441,"beijing","2020/4/15",153,74,77,13,2,4,2020-04-15
"7149",2442,"beijing","2020/4/16",151,66,43,5,NA,3,2020-04-16
"7150",2443,"beijing","2020/4/17",83,40,58,6,NA,3,2020-04-17
"7151",2444,"beijing","2020/4/18",80,43,56,10,NA,2,2020-04-18
"7152",2445,"beijing","2020/4/19",100,49,74,8,NA,3,2020-04-19
"7153",2446,"beijing","2020/4/20",122,30,38,2,NA,1,2020-04-20
"7154",2447,"beijing","2020/4/21",39,33,35,2,NA,1,2020-04-21
"7155",2448,"beijing","2020/4/22",40,22,36,2,NA,1,2020-04-22
"7156",2449,"beijing","2020/4/23",36,20,36,3,NA,1,2020-04-23
"7157",2450,"beijing","2020/4/24",35,98,41,6,NA,1,2020-04-24
"7158",2451,"beijing","2020/4/25",65,53,39,3,NA,1,2020-04-25
"7159",2452,"beijing","2020/4/26",55,32,40,11,NA,2,2020-04-26
"7160",2453,"beijing","2020/4/27",94,60,58,14,2,10,2020-04-27
"7161",2454,"beijing","2020/4/28",141,82,100,18,3,6,2020-04-28
"7162",2455,"beijing","2020/4/29",157,84,115,12,3,5,2020-04-29
"7165",2458,"beijing","2020/3/2",72,25,29,14,2,5,2020-03-02
"7166",2459,"beijing","2020/3/3",80,15,25,6,1,4,2020-03-03
"7167",2460,"beijing","2020/3/4",99,15,31,5,1,2,2020-03-04
"7168",2461,"beijing","2020/3/5",47,44,35,12,2,4,2020-03-05
"7169",2462,"beijing","2020/3/6",110,67,27,23,3,7,2020-03-06
"7170",2463,"beijing","2020/3/7",168,43,39,10,2,6,2020-03-07
"7171",2464,"beijing","2020/3/8",135,NA,22,13,1,9,2020-03-08
"7172",2465,"beijing","2020/3/9",171,28,28,12,1,7,2020-03-09
"7173",2466,"beijing","2020/3/10",129,30,32,8,1,2,2020-03-10
"7174",2467,"beijing","2020/3/11",52,45,25,22,2,4,2020-03-11
"7175",2468,"beijing","2020/3/12",92,38,34,14,2,5,2020-03-12
"7176",2469,"beijing","2020/3/13",74,22,32,6,NA,2,2020-03-13
"7177",2470,"beijing","2020/3/14",42,35,35,5,1,1,2020-03-14
"7178",2471,"beijing","2020/3/15",36,32,37,4,NA,1,2020-03-15
"7179",2472,"beijing","2020/3/16",34,60,32,10,1,3,2020-03-16
"7180",2473,"beijing","2020/3/17",87,55,42,17,1,5,2020-03-17
"7181",2474,"beijing","2020/3/18",100,108,35,18,2,6,2020-03-18
"7182",2475,"beijing","2020/3/19",119,47,37,3,NA,2,2020-03-19
"7183",2476,"beijing","2020/3/20",39,60,34,17,2,3,2020-03-20
"7184",2477,"beijing","2020/3/21",94,73,38,10,4,3,2020-03-21
"7185",2478,"beijing","2020/3/22",86,60,47,10,2,3,2020-03-22
"7186",2479,"beijing","2020/3/23",98,58,36,16,2,3,2020-03-23
"7187",2480,"beijing","2020/3/24",102,57,40,18,7,8,2020-03-24
"7188",2481,"beijing","2020/3/25",121,73,54,27,6,9,2020-03-25
"7189",2482,"beijing","2020/3/26",192,25,31,4,1,3,2020-03-26
"7190",2483,"beijing","2020/3/27",39,25,33,4,1,2,2020-03-27
"7191",2484,"beijing","2020/3/28",17,26,32,8,NA,1,2020-03-28
