date, pm25, pm10, o3, no2, so2, co
2020/2/6, 43, 25, 30, 11, 2, 5
2020/2/7, 59, 22, 14, 11, 2, 6
2020/2/8, 56, 12, 23, 6, 3, 5
2020/2/9, 36, 19, 26, 6, 2, 5
2020/2/10, 55, 30, 17, 10, 3, 6
2020/2/11, 66, 53, 11, 20, 3, 7
2020/2/12, 120, 43, 13, 19, , 8
2020/2/13, 140, 31, 25, 17, 3, 7
2020/2/14, 99, 15, 17, 16, 3, 5
2020/2/15, 52, 17, 21, 9, 2, 5
2020/2/16, 54, 7, 20, 5, 2, 6
2020/2/17, 14, 19, 35, 7, 2, 5
2020/2/18, 40, 23, 38, 12, 3, 4
2020/2/19, 44, 47, 38, 27, 4, 7
2020/2/20, 87, 48, 47, 29, 3, 8
2020/2/21, 107, 41, 55, 25, 3, 7
2020/2/22, 85, 56, 62, 25, 3, 9
2020/2/23, 117, 51, 62, 26, 3, 8
2020/2/24, 114, 46, 48, 15, 3, 6
2020/2/25, 88, 40, 39, 16, 3, 6
2020/2/26, 74, 33, 36, 21, 3, 7
2020/2/27, 67, 37, 36, 22, 3, 7
2020/2/28, 73, 36, 33, 15, 3, 6
2020/2/29, 81, 41, 47, 23, 3, 7
2020/3/1, 90, 35, 34, 15, 4, 6
2020/1/2, 117, 60, 18, 33, 3, 11
2020/1/3, 128, 70, 34, 42, 4, 12
2020/1/4, 146, 92, 80, 64, 5, 13
2020/1/5, 175, 60, 43, 35, 3, 7
2020/1/6, 134, 47, 32, 28, 4, 6
2020/1/7, 72, 60, 32, 37, 4, 9
2020/1/8, 98, 57, 30, 35, 4, 9
2020/1/9, 100, 63, 43, 35, 4, 8
2020/1/10, 103, 55, 32, 28, 3, 8
2020/1/11, 96, 58, 20, 23, 5, 8
2020/1/12, 109, 33, 27, 17, 3, 9
2020/1/13, 58, 52, 18, 27, 3, 10
2020/1/14, 95, 63, 23, 34, 4, 10
2020/1/15, 120, 53, 40, 21, 3, 8
2020/1/16, 96, 50, 26, 23, 3, 9
2020/1/17, 93, 26, 16, 15, 3, 11
2020/1/18, 54, 37, 21, 16, 2, 10
2020/1/19, 79, 36, 10, 15, 3, 11
2020/1/20, 81, 38, 14, 19, 3, 9
2020/1/21, 86, 50, 43, 24, 3, 9
