date, pm25, pm10, o3, no2, so2, co
2020/2/15, 96, 16, , 7, 2, 6
2020/2/16, 56, 39, , 6, 3, 5
2020/2/17, 83, 35, , 8, 3, 5
2020/2/18, 61, 30, , 15, 4, 6
2020/2/19, 84, 38, , 11, 3, 14
2020/2/20, 106, 32, , 15, 3, 4
2020/2/21, 78, 36, , 11, 3, 4
2020/2/22, 105, 74, , 12, 4, 6
2020/2/23, 152, 67, , 12, 5, 4
2020/2/24, 129, 70, , 15, 5, 9
2020/2/25, 152, 64, , 22, 4, 7
2020/2/26, 161, 44, , 9, 1, 5
2020/2/27, 99, 55, , 12, 2, 5
2020/2/28, 106, 43, , 17, 2, 6
2020/2/29, 120, 36, , 14, 2, 8
2020/3/1, 114, 38, , 11, 2, 8
2020/1/2, 81, 50, , 35, 2, 7
2020/1/3, 128, 70, , 29, 3, 9
2020/1/4, 147, 74, , 30, 2, 8
2020/1/5, 168, 59, , 25, 2, 7
2020/1/6, 124, 41, , 33, 3, 13
2020/1/7, 116, 55, , 28, 4, 19
2020/1/8, 128, 44, , 21, 2, 11
2020/1/9, 132, 41, , 23, 2, 8
2020/1/10, 113, 21, , 21, 1, 5
2020/1/11, 77, 36, , 21, 2, 8
2020/1/12, 116, 82, , 35, 4, 12
2020/1/13, 183, 107, , 45, 4, 14
2020/1/14, 206, 120, , 50, 4, 18
2020/1/15, 219, 52, , 32, 4, 7
2020/1/16, 132, 13, , 16, 2, 4
2020/1/17, 54, 52, , 19, 2, 8
2020/1/18, 152, 65, , 22, 3, 7
2020/1/19, 159, 67, , 22, 2, 9
2020/1/20, 162, 96, , 36, 2, 14
2020/1/21, 193, 101, , 30, 2, 11
2020/1/22, 200, 73, , 26, 1, 12
2020/1/23, 176, 34, , 13, 2, 7
2020/1/24, 98, 49, , 9, 1, 6
2020/1/25, 127, 31, , 7, 1, 4
2020/1/26, 72, 12, , 6, 2, 3
2020/1/27, 47, 21, , 8, 1, 5
2020/1/28, 91, 60, , 8, 2, 8
2020/1/29, 161, 58, , 9, 2, 7
2020/1/30, 155, 66, , 10, 3, 10
2020/1/31, 167, 70, , 16, 4, 10
2020/2/1, 169, 47, , 23, 2, 8
2019/10/2, 77, 27, , 12, 2, 6
2019/10/3, 58, 45, , 23, 2, 7
2019/10/4, 100, 48, , 19, 2, 7
2019/10/5, 102, 44, , 12, 2, 6
2019/10/6, 95, 40, , 17, 2, 5
2019/10/7, 53, 56, , 19, 2, 6
2019/10/8, 111, 60, , 25, 3, 9
2019/10/9, 147, 76, , 33, 4, 10
2019/10/10, 133, 55, , 27, 2, 6
2019/10/11, 106, 79, , 29, 4, 11
2019/10/12, 145, 62, , 21, 3, 7
2019/10/13, 115, 52, , 18, 2, 4
