date, pm25, pm10, o3, no2, so2, co
2020/2/4, 135, 52, 36, 9, 3, 6
2020/2/5, 133, 47, 50, 8, 3, 6
2020/2/6, 111, 25, 37, 5, 3, 5
2020/2/7, 64, 22, 32, 6, 3, 7
2020/2/8, 65, 47, 33, 8, 4, 9
2020/2/9, 111, 48, , 9, 6, 8
2020/2/10, 115, 38, 38, 10, 4, 9
2020/2/11, 91, 33, 17, 9, 4, 8
2020/2/12, 99, 33, , 10, 4, 8
2020/2/13, 89, 33, , 11, 2, 8
2020/2/14, 83, 23, , 9, 3, 8
2020/2/15, 70, 12, , 7, 2, 7
2020/2/16, 45, 28, , 5, 3, 6
2020/2/17, 73, 33, , 6, 3, 5
2020/2/18, 70, 36, , 11, 3, 6
2020/2/19, 81, 48, , 16, 3, 7
2020/2/20, 116, 48, , 15, 3, 6
2020/2/21, 117, 39, , 13, 3, 6
2020/2/22, 84, 56, , 15, 3, 6
2020/2/23, 108, 94, , 13, 3, 7
2020/2/24, 159, 66, , 20, 4, 8
2020/2/25, 125, 64, , 20, 5, 8
2020/2/26, 123, 43, , 11, 3, 6
2020/2/27, 97, 58, , 11, 2, 7
2020/2/28, 115, 58, 20, 16, 3, 7
2020/2/29, 107, 33, , 17, 2, 9
2020/3/1, 72, 30, , 14, 3, 8
2020/1/2, 135, 87, 2, 34, 4, 8
2020/1/3, 158, 73, 3, 32, 4, 11
2020/1/4, 135, 39, 3, 26, 2, 9
2020/1/5, 90, 70, 15, 33, 4, 10
2020/1/6, 145, 62, 21, 29, 5, 11
2020/1/7, 103, 65, 8, 28, 4, 14
2020/1/8, 117, 53, 30, 17, 3, 9
2020/1/9, 118, 72, 7, 31, 5, 9
2020/1/10, 153, 28, 4, 28, 3, 8
2020/1/11, 82, 23, 13, 20, 2, 6
2020/1/12, 63, 64, 30, 17, 4, 9
2020/1/13, 142, 104, 22, 29, 5, 11
2020/1/14, 186, 119, , 29, 6, 13
2020/1/15, 198, 84, 3, 34, 4, 10
2020/1/16, 166, 16, 19, 20, 3, 6
2020/1/17, 51, 28, 19, 15, 1, 8
2020/1/18, 71, 47, 17, 14, 2, 8
2020/1/19, 110, 56, 33, 23, 3, 9
2020/1/20, 140, 67, 12, 23, 3, 10
2020/1/21, 151, 93, 20, 34, 3, 13
2020/1/22, 184, 66, 14, 19, 2, 12
2020/1/23, 148, 26, 21, 15, 3, 11
2020/1/24, 80, 43, 36, 9, 4, 7
2020/1/25, 101, 33, 30, 7, 3, 6
2020/1/26, 91, 10, 29, 7, 3, 5
2020/1/27, 36, 13, 29, 7, 3, 8
2020/1/28, 44, 38, 32, 7, 2, 9
2020/1/29, 99, 53, 43, 7, 3, 6
2020/1/30, 141, 71, 46, 7, 3, 8
2020/1/31, 165, 72, 48, 12, 3, 10
2020/2/1, 165, 46, 44, 12, 3, 7
2019/10/2, 76, 28, 31, 12, 3, 6
2019/10/3, 72, 55, 83, 20, 3, 8
2019/10/4, 112, 61, 82, 25, 3, 7
2019/10/5, 135, 44, 43, 15, 4, 6
2019/10/6, 94, 38, 31, 20, 4, 6
2019/10/7, 67, 64, 19, 22, 3, 7
2019/10/8, 123, 47, 30, 19, 4, 8
2019/10/9, 98, 74, 24, 36, 6, 10
