"","X","id","date","pm25","pm10","o3","no2","so2","co","newdate"
"9506",4799,"benxi","2020/4/2",114,92,38,25,28,25,2020-04-02
"9507",4800,"benxi","2020/4/3",121,168,45,25,29,23,2020-04-03
"9508",4801,"benxi","2020/4/4",146,75,39,7,7,5,2020-04-04
"9509",4802,"benxi","2020/4/5",72,113,44,20,15,14,2020-04-05
"9510",4803,"benxi","2020/4/6",138,132,74,36,29,31,2020-04-06
"9511",4804,"benxi","2020/4/7",186,66,40,11,6,5,2020-04-07
"9512",4805,"benxi","2020/4/8",94,96,35,18,6,7,2020-04-08
"9513",4806,"benxi","2020/4/9",131,83,37,20,6,9,2020-04-09
"9514",4807,"benxi","2020/4/10",133,78,47,19,5,6,2020-04-10
"9515",4808,"benxi","2020/4/11",116,105,56,26,19,14,2020-04-11
"9516",4809,"benxi","2020/4/12",151,74,48,17,5,7,2020-04-12
"9517",4810,"benxi","2020/4/13",116,118,89,32,18,14,2020-04-13
"9518",4811,"benxi","2020/4/14",167,142,85,37,29,27,2020-04-14
"9519",4812,"benxi","2020/4/15",187,85,78,24,25,21,2020-04-15
"9520",4813,"benxi","2020/4/16",149,84,78,20,24,13,2020-04-16
"9521",4814,"benxi","2020/4/17",136,29,58,9,7,6,2020-04-17
"9522",4815,"benxi","2020/4/18",66,108,74,29,15,21,2020-04-18
"9523",4816,"benxi","2020/4/19",179,97,56,30,20,23,2020-04-19
"9524",4817,"benxi","2020/4/20",149,71,46,14,13,14,2020-04-20
"9525",4818,"benxi","2020/4/21",57,266,29,9,13,8,2020-04-21
"9526",4819,"benxi","2020/4/22",70,72,22,11,11,8,2020-04-22
"9527",4820,"benxi","2020/4/23",73,61,36,17,11,14,2020-04-23
"9528",4821,"benxi","2020/4/24",103,69,39,18,11,14,2020-04-24
"9536",4829,"benxi","2020/3/2",116,63,59,16,21,10,2020-03-02
"9537",4830,"benxi","2020/3/3",139,59,20,21,7,14,2020-03-03
"9538",4831,"benxi","2020/3/4",163,62,60,15,10,8,2020-03-04
"9539",4832,"benxi","2020/3/5",136,66,38,23,22,20,2020-03-05
"9540",4833,"benxi","2020/3/6",136,64,44,27,32,22,2020-03-06
"9541",4834,"benxi","2020/3/7",142,45,42,23,22,19,2020-03-07
"9542",4835,"benxi","2020/3/8",101,48,40,21,24,20,2020-03-08
"9543",4836,"benxi","2020/3/9",118,59,22,15,9,13,2020-03-09
"9544",4837,"benxi","2020/3/10",144,59,33,11,12,9,2020-03-10
"9545",4838,"benxi","2020/3/11",105,59,38,15,20,12,2020-03-11
"9546",4839,"benxi","2020/3/12",84,69,33,15,14,10,2020-03-12
"9547",4840,"benxi","2020/3/13",93,58,34,13,11,8,2020-03-13
"9548",4841,"benxi","2020/3/14",83,72,35,19,19,21,2020-03-14
"9549",4842,"benxi","2020/3/15",108,65,32,4,5,5,2020-03-15
"9550",4843,"benxi","2020/3/16",52,83,38,16,23,16,2020-03-16
"9551",4844,"benxi","2020/3/17",98,85,39,25,28,18,2020-03-17
"9552",4845,"benxi","2020/3/18",118,113,67,23,29,19,2020-03-18
"9553",4846,"benxi","2020/3/19",156,47,30,10,7,5,2020-03-19
"9554",4847,"benxi","2020/3/20",68,97,35,22,20,21,2020-03-20
