"","X","id","date","pm25","pm10","o3","no2","so2","co","newdate"
"41610",36903,"jinzhou","2020/4/2",88,120,36,31,17,10,2020-04-02
"41611",36904,"jinzhou","2020/4/3",142,145,42,21,16,9,2020-04-03
"41612",36905,"jinzhou","2020/4/4",132,113,38,5,6,5,2020-04-04
"41613",36906,"jinzhou","2020/4/5",66,80,37,21,20,10,2020-04-05
"41614",36907,"jinzhou","2020/4/6",120,90,44,26,24,10,2020-04-06
"41615",36908,"jinzhou","2020/4/7",156,67,38,10,10,7,2020-04-07
"41616",36909,"jinzhou","2020/4/8",95,59,41,17,16,8,2020-04-08
"41617",36910,"jinzhou","2020/4/9",111,58,42,15,14,8,2020-04-09
"41618",36911,"jinzhou","2020/4/10",111,69,47,25,16,8,2020-04-10
"41619",36912,"jinzhou","2020/4/11",137,78,46,24,13,7,2020-04-11
"41620",36913,"jinzhou","2020/4/12",138,80,52,16,12,6,2020-04-12
"41621",36914,"jinzhou","2020/4/13",128,90,67,29,21,8,2020-04-13
"41622",36915,"jinzhou","2020/4/14",158,138,100,32,27,12,2020-04-14
"41623",36916,"jinzhou","2020/4/15",183,94,101,19,21,8,2020-04-15
"41624",36917,"jinzhou","2020/4/16",170,66,75,12,9,6,2020-04-16
"41625",36918,"jinzhou","2020/4/17",145,55,53,13,7,8,2020-04-17
"41626",36919,"jinzhou","2020/4/18",155,101,75,33,14,9,2020-04-18
"41627",36920,"jinzhou","2020/4/19",151,98,72,27,17,10,2020-04-19
"41628",36921,"jinzhou","2020/4/20",178,46,37,5,5,4,2020-04-20
"41629",36922,"jinzhou","2020/4/21",78,79,34,4,3,3,2020-04-21
"41630",36923,"jinzhou","2020/4/22",64,80,30,11,7,6,2020-04-22
"41631",36924,"jinzhou","2020/4/23",83,63,38,15,7,4,2020-04-23
"41632",36925,"jinzhou","2020/4/24",70,91,39,19,16,7,2020-04-24
"41640",36933,"jinzhou","2020/3/2",111,55,35,20,15,8,2020-03-02
"41641",36934,"jinzhou","2020/3/3",104,41,30,12,17,5,2020-03-03
"41642",36935,"jinzhou","2020/3/4",89,43,34,13,18,8,2020-03-04
"41643",36936,"jinzhou","2020/3/5",85,71,35,25,26,11,2020-03-05
"41644",36937,"jinzhou","2020/3/6",130,82,36,20,33,9,2020-03-06
