"","X","id","date","pm25","pm10","o3","no2","so2","co","newdate"
"48717",44010,"panjin","2020/4/2",50,40,33,14,6,7,2020-04-02
"48718",44011,"panjin","2020/4/3",97,154,43,13,9,6,2020-04-03
"48719",44012,"panjin","2020/4/4",129,81,37,8,15,3,2020-04-04
"48720",44013,"panjin","2020/4/5",62,54,42,19,11,6,2020-04-05
"48721",44014,"panjin","2020/4/6",89,95,55,25,15,14,2020-04-06
"48722",44015,"panjin","2020/4/7",167,59,39,12,9,4,2020-04-07
"48723",44016,"panjin","2020/4/8",90,49,38,15,6,5,2020-04-08
"48724",44017,"panjin","2020/4/9",99,52,40,16,10,5,2020-04-09
"48725",44018,"panjin","2020/4/10",107,61,49,26,19,7,2020-04-10
"48726",44019,"panjin","2020/4/11",131,68,52,25,25,6,2020-04-11
"48727",44020,"panjin","2020/4/12",132,69,48,14,19,5,2020-04-12
"48728",44021,"panjin","2020/4/13",104,73,87,27,13,7,2020-04-13
"48729",44022,"panjin","2020/4/14",162,67,94,15,10,10,2020-04-14
"48730",44023,"panjin","2020/4/15",174,67,90,13,6,6,2020-04-15
"48731",44024,"panjin","2020/4/16",177,81,83,15,7,7,2020-04-16
"48732",44025,"panjin","2020/4/17",142,39,47,14,6,8,2020-04-17
"48733",44026,"panjin","2020/4/18",144,67,69,23,11,8,2020-04-18
"48734",44027,"panjin","2020/4/19",160,62,61,17,7,7,2020-04-19
"48735",44028,"panjin","2020/4/20",167,54,37,8,4,4,2020-04-20
"48736",44029,"panjin","2020/4/21",51,214,32,7,3,3,2020-04-21
"48737",44030,"panjin","2020/4/22",62,59,42,11,6,5,2020-04-22
"48738",44031,"panjin","2020/4/23",78,48,38,13,6,5,2020-04-23
"48739",44032,"panjin","2020/4/24",60,58,33,19,8,7,2020-04-24
"48747",44040,"panjin","2020/3/2",115,42,38,17,9,7,2020-03-02
"48748",44041,"panjin","2020/3/3",105,51,25,18,8,7,2020-03-03
"48749",44042,"panjin","2020/3/4",153,28,36,11,6,4,2020-03-04
"48750",44043,"panjin","2020/3/5",76,39,37,13,11,8,2020-03-05
"48751",44044,"panjin","2020/3/6",98,47,45,10,5,6,2020-03-06
"48752",44045,"panjin","2020/3/7",131,43,36,18,6,8,2020-03-07
"48753",44046,"panjin","2020/3/8",136,37,40,10,4,8,2020-03-08
"48754",44047,"panjin","2020/3/9",136,35,31,11,5,7,2020-03-09
"48755",44048,"panjin","2020/3/10",112,47,32,18,7,5,2020-03-10
"48756",44049,"panjin","2020/3/11",64,48,37,16,10,6,2020-03-11
"48757",44050,"panjin","2020/3/12",88,48,34,10,5,4,2020-03-12
"48758",44051,"panjin","2020/3/13",73,43,33,9,5,5,2020-03-13
"48759",44052,"panjin","2020/3/14",60,41,35,17,22,7,2020-03-14
"48760",44053,"panjin","2020/3/15",81,54,33,10,5,4,2020-03-15
"48761",44054,"panjin","2020/3/16",54,55,34,12,9,6,2020-03-16
"48762",44055,"panjin","2020/3/17",90,47,38,15,7,6,2020-03-17
"48763",44056,"panjin","2020/3/18",103,69,52,15,8,7,2020-03-18
"48764",44057,"panjin","2020/3/19",130,55,30,13,5,4,2020-03-19
"48765",44058,"panjin","2020/3/20",38,60,30,21,9,6,2020-03-20
"48766",44059,"panjin","2020/3/21",97,42,40,16,8,5,2020-03-21
"48767",44060,"panjin","2020/3/22",89,50,42,23,16,7,2020-03-22
"48768",44061,"panjin","2020/3/23",129,48,42,17,8,6,2020-03-23
"48769",44062,"panjin","2020/3/24",110,77,52,25,12,11,2020-03-24
