"","X","id","date","pm25","pm10","o3","no2","so2","co","newdate"
"46347",41640,"nanjing","2020/4/2",118,48,NA,20,4,8,2020-04-02
"46348",41641,"nanjing","2020/4/3",74,55,NA,23,5,9,2020-04-03
"46349",41642,"nanjing","2020/4/4",95,74,NA,28,5,11,2020-04-04
"46350",41643,"nanjing","2020/4/5",128,55,NA,18,4,7,2020-04-05
"46351",41644,"nanjing","2020/4/6",62,60,NA,24,4,9,2020-04-06
"46352",41645,"nanjing","2020/4/7",90,59,NA,35,4,9,2020-04-07
"46353",41646,"nanjing","2020/4/8",96,59,NA,33,5,9,2020-04-08
"46354",41647,"nanjing","2020/4/9",89,68,NA,29,5,8,2020-04-09
"46355",41648,"nanjing","2020/4/10",110,67,NA,18,4,8,2020-04-10
"46356",41649,"nanjing","2020/4/11",110,30,NA,12,2,6,2020-04-11
"46357",41650,"nanjing","2020/4/12",74,61,NA,13,4,7,2020-04-12
"46358",41651,"nanjing","2020/4/13",118,61,NA,22,5,10,2020-04-13
"46359",41652,"nanjing","2020/4/14",115,72,NA,35,5,10,2020-04-14
"46360",41653,"nanjing","2020/4/15",133,62,NA,27,7,10,2020-04-15
"46361",41654,"nanjing","2020/4/16",95,69,NA,33,6,10,2020-04-16
"46362",41655,"nanjing","2020/4/17",97,83,NA,29,6,9,2020-04-17
"46363",41656,"nanjing","2020/4/18",129,66,NA,20,4,9,2020-04-18
"46364",41657,"nanjing","2020/4/19",127,32,NA,13,9,7,2020-04-19
"46365",41658,"nanjing","2020/4/20",72,54,NA,25,9,10,2020-04-20
"46366",41659,"nanjing","2020/4/21",112,46,NA,16,4,8,2020-04-21
"46367",41660,"nanjing","2020/4/22",80,57,NA,18,5,7,2020-04-22
"46368",41661,"nanjing","2020/4/23",101,66,NA,24,3,7,2020-04-23
"46377",41670,"nanjing","2020/3/2",98,41,NA,12,2,6,2020-03-02
"46378",41671,"nanjing","2020/3/3",103,49,NA,17,4,7,2020-03-03
"46379",41672,"nanjing","2020/3/4",101,59,NA,17,3,5,2020-03-04
"46380",41673,"nanjing","2020/3/5",136,45,NA,12,3,7,2020-03-05
"46381",41674,"nanjing","2020/3/6",93,52,NA,18,3,5,2020-03-06
"46382",41675,"nanjing","2020/3/7",109,58,NA,20,4,8,2020-03-07
