"","X","id","date","pm25","pm10","o3","no2","so2","co","newdate"
"67550",62843,"yibin","2020/4/2",129,93,27,17,5,7,2020-04-02
"67551",62844,"yibin","2020/4/3",167,25,15,10,2,7,2020-04-03
"67552",62845,"yibin","2020/4/4",62,28,21,11,2,6,2020-04-04
"67553",62846,"yibin","2020/4/5",68,53,26,17,4,6,2020-04-05
"67554",62847,"yibin","2020/4/6",120,65,32,19,6,7,2020-04-06
"67555",62848,"yibin","2020/4/7",142,59,43,21,6,7,2020-04-07
"67556",62849,"yibin","2020/4/8",131,44,51,14,4,5,2020-04-08
"67557",62850,"yibin","2020/4/9",93,51,54,22,6,7,2020-04-09
"67558",62851,"yibin","2020/4/10",103,52,54,19,4,7,2020-04-10
"67559",62852,"yibin","2020/4/11",120,50,45,12,3,6,2020-04-11
"67560",62853,"yibin","2020/4/12",95,44,39,14,4,6,2020-04-12
"67561",62854,"yibin","2020/4/13",85,48,35,16,4,7,2020-04-13
"67562",62855,"yibin","2020/4/14",100,47,52,18,6,6,2020-04-14
"67563",62856,"yibin","2020/4/15",100,65,88,27,8,6,2020-04-15
"67564",62857,"yibin","2020/4/16",135,77,74,21,7,7,2020-04-16
"67565",62858,"yibin","2020/4/17",159,78,73,17,7,7,2020-04-17
"67566",62859,"yibin","2020/4/18",163,57,38,11,5,5,2020-04-18
"67567",62860,"yibin","2020/4/19",108,66,35,13,5,5,2020-04-19
"67568",62861,"yibin","2020/4/20",149,51,41,11,3,6,2020-04-20
"67569",62862,"yibin","2020/4/21",107,46,22,11,3,5,2020-04-21
"67570",62863,"yibin","2020/4/22",105,29,29,10,3,4,2020-04-22
"67571",62864,"yibin","2020/4/23",68,27,31,11,3,4,2020-04-23
"67572",62865,"yibin","2020/4/24",76,39,44,17,5,5,2020-04-24
"67573",62866,"yibin","2020/4/25",81,53,43,22,7,6,2020-04-25
"67580",62873,"yibin","2020/3/2",140,51,27,8,2,6,2020-03-02
"67581",62874,"yibin","2020/3/3",100,34,24,11,3,5,2020-03-03
"67582",62875,"yibin","2020/3/4",71,38,39,12,5,5,2020-03-04
"67583",62876,"yibin","2020/3/5",75,59,29,16,10,6,2020-03-05
"67584",62877,"yibin","2020/3/6",132,66,44,17,6,7,2020-03-06
"67585",62878,"yibin","2020/3/7",147,76,53,16,6,9,2020-03-07
"67586",62879,"yibin","2020/3/8",159,74,49,15,5,8,2020-03-08
"67587",62880,"yibin","2020/3/9",158,61,33,10,3,7,2020-03-09
"67588",62881,"yibin","2020/3/10",102,43,35,9,3,4,2020-03-10
"67589",62882,"yibin","2020/3/11",77,69,30,16,5,4,2020-03-11
"67590",62883,"yibin","2020/3/12",142,74,42,15,5,6,2020-03-12
"67591",62884,"yibin","2020/3/13",148,84,41,19,5,7,2020-03-13
