"","X","id","date","pm25","pm10","o3","no2","so2","co","newdate"
"2434",2434,"xianning","2020/4/2",72,38,NA,9,4,9,2020-04-02
"2435",2435,"xianning","2020/4/3",92,57,NA,11,6,11,2020-04-03
"2436",2436,"xianning","2020/4/4",123,57,NA,6,5,10,2020-04-04
"2437",2437,"xianning","2020/4/5",131,62,NA,8,5,9,2020-04-05
"2438",2438,"xianning","2020/4/6",134,57,NA,9,5,10,2020-04-06
"2439",2439,"xianning","2020/4/7",102,56,NA,13,5,7,2020-04-07
"2440",2440,"xianning","2020/4/8",87,58,NA,12,5,7,2020-04-08
"2441",2441,"xianning","2020/4/9",95,57,NA,15,5,7,2020-04-09
"2442",2442,"xianning","2020/4/10",95,71,NA,12,6,10,2020-04-10
"2443",2443,"xianning","2020/4/11",130,27,NA,7,4,8,2020-04-11
"2444",2444,"xianning","2020/4/12",79,38,NA,5,4,9,2020-04-12
"2464",2464,"xianning","2020/3/2",86,33,NA,4,3,8,2020-03-02
"2465",2465,"xianning","2020/3/3",86,33,NA,5,4,11,2020-03-03
"2466",2466,"xianning","2020/3/4",100,37,NA,6,4,10,2020-03-04
"2467",2467,"xianning","2020/3/5",96,53,NA,6,4,9,2020-03-05
"2468",2468,"xianning","2020/3/6",130,35,NA,4,3,8,2020-03-06
"2469",2469,"xianning","2020/3/7",97,26,NA,3,4,9,2020-03-07
"2470",2470,"xianning","2020/3/8",71,21,NA,4,3,11,2020-03-08
"2471",2471,"xianning","2020/3/9",63,39,NA,6,3,11,2020-03-09
"2472",2472,"xianning","2020/3/10",106,46,NA,5,3,8,2020-03-10
"2473",2473,"xianning","2020/3/11",107,60,NA,3,3,7,2020-03-11
"2474",2474,"xianning","2020/3/12",99,52,NA,6,4,9,2020-03-12
"2475",2475,"xianning","2020/3/13",105,63,NA,6,4,9,2020-03-13
"2476",2476,"xianning","2020/3/14",129,69,NA,6,4,5,2020-03-14
"2477",2477,"xianning","2020/3/15",137,70,NA,5,3,2,2020-03-15
"2478",2478,"xianning","2020/3/16",91,74,NA,8,5,4,2020-03-16
"2479",2479,"xianning","2020/3/17",112,66,NA,5,5,4,2020-03-17
"2480",2480,"xianning","2020/3/18",113,63,NA,5,4,4,2020-03-18
"2481",2481,"xianning","2020/3/19",117,53,NA,6,4,5,2020-03-19
"2482",2482,"xianning","2020/3/20",90,62,NA,8,5,5,2020-03-20
"2483",2483,"xianning","2020/3/21",96,51,NA,6,5,9,2020-03-21
"2484",2484,"xianning","2020/3/22",93,53,NA,4,4,10,2020-03-22
"2485",2485,"xianning","2020/3/23",120,57,NA,4,3,7,2020-03-23
"2486",2486,"xianning","2020/3/24",127,48,NA,4,3,9,2020-03-24
"2487",2487,"xianning","2020/3/25",107,30,NA,4,3,8,2020-03-25
"2488",2488,"xianning","2020/3/26",77,28,NA,3,3,5,2020-03-26
"2489",2489,"xianning","2020/3/27",64,12,NA,4,3,4,2020-03-27
"2490",2490,"xianning","2020/3/28",51,15,NA,5,3,8,2020-03-28
"2491",2491,"xianning","2020/3/29",64,13,NA,4,3,9,2020-03-29
"2492",2492,"xianning","2020/3/30",51,19,NA,4,3,9,2020-03-30
"2493",2493,"xianning","2020/3/31",62,31,NA,8,4,12,2020-03-31
"2494",2494,"xianning","2020/4/1",88,26,NA,5,3,9,2020-04-01
"2495",2495,"xianning","2020/2/2",142,62,NA,6,3,13,2020-02-02
"2496",2496,"xianning","2020/2/3",158,54,NA,4,4,8,2020-02-03
"2497",2497,"xianning","2020/2/4",142,51,NA,4,3,7,2020-02-04
"2498",2498,"xianning","2020/2/5",137,45,NA,3,3,5,2020-02-05
"2499",2499,"xianning","2020/2/6",127,34,NA,4,3,6,2020-02-06
"2500",2500,"xianning","2020/2/7",87,20,NA,4,3,8,2020-02-07
"2501",2501,"xianning","2020/2/8",83,28,NA,3,2,8,2020-02-08
"2502",2502,"xianning","2020/2/9",91,32,NA,3,3,6,2020-02-09
"2503",2503,"xianning","2020/2/10",92,34,NA,2,2,7,2020-02-10
"2504",2504,"xianning","2020/2/11",101,15,NA,2,2,6,2020-02-11
"2505",2505,"xianning","2020/2/12",60,15,NA,2,3,7,2020-02-12
"2506",2506,"xianning","2020/2/13",54,17,NA,2,2,7,2020-02-13
"2507",2507,"xianning","2020/2/14",53,24,NA,2,3,8,2020-02-14
"2508",2508,"xianning","2020/2/15",66,22,NA,4,3,8,2020-02-15
"2509",2509,"xianning","2020/2/16",73,23,NA,2,3,7,2020-02-16
"2510",2510,"xianning","2020/2/17",63,26,NA,2,4,6,2020-02-17
"2511",2511,"xianning","2020/2/18",66,25,NA,1,4,10,2020-02-18
"2512",2512,"xianning","2020/2/19",65,34,NA,2,3,8,2020-02-19
"2513",2513,"xianning","2020/2/20",78,36,NA,2,4,6,2020-02-20
"2514",2514,"xianning","2020/2/21",86,45,NA,5,3,7,2020-02-21
"2515",2515,"xianning","2020/2/22",107,44,NA,2,3,6,2020-02-22
"2516",2516,"xianning","2020/2/23",98,61,NA,3,3,6,2020-02-23
"2517",2517,"xianning","2020/2/24",82,46,NA,2,3,7,2020-02-24
"2518",2518,"xianning","2020/2/25",88,58,NA,4,4,6,2020-02-25
"2519",2519,"xianning","2020/2/26",118,55,NA,5,4,11,2020-02-26
"2520",2520,"xianning","2020/2/27",141,48,NA,4,3,5,2020-02-27
"2521",2521,"xianning","2020/2/28",115,33,NA,7,2,6,2020-02-28
"2522",2522,"xianning","2020/2/29",65,16,NA,7,3,9,2020-02-29
"2523",2523,"xianning","2020/3/1",59,32,NA,4,3,9,2020-03-01
"2546",2546,"xianning","2020/1/24",156,34,NA,5,2,6,2020-01-24
"2547",2547,"xianning","2020/1/25",104,41,NA,3,2,7,2020-01-25
"2548",2548,"xianning","2020/1/26",103,22,NA,4,2,5,2020-01-26
"2549",2549,"xianning","2020/1/27",70,38,NA,5,2,12,2020-01-27
"2550",2550,"xianning","2020/1/28",115,44,NA,4,2,11,2020-01-28
"2551",2551,"xianning","2020/1/29",122,44,NA,4,3,14,2020-01-29
"2552",2552,"xianning","2020/1/30",131,50,NA,3,4,15,2020-01-30
"2553",2553,"xianning","2020/1/31",129,55,NA,3,4,14,2020-01-31
"2554",2554,"xianning","2020/2/1",133,59,NA,4,3,14,2020-02-01
