"","X","id","date","pm25","pm10","o3","no2","so2","co","newdate"
"21033",16326,"dalian","2020/4/2",34,51,45,15,7,7,2020-04-02
"21034",16327,"dalian","2020/4/3",101,74,48,16,9,8,2020-04-03
"21035",16328,"dalian","2020/4/4",161,59,37,8,5,3,2020-04-04
"21036",16329,"dalian","2020/4/5",48,45,38,10,5,4,2020-04-05
"21037",16330,"dalian","2020/4/6",48,73,70,20,11,7,2020-04-06
"21038",16331,"dalian","2020/4/7",116,70,39,17,8,7,2020-04-07
"21039",16332,"dalian","2020/4/8",106,41,39,14,5,4,2020-04-08
"21040",16333,"dalian","2020/4/9",58,53,42,13,6,5,2020-04-09
"21041",16334,"dalian","2020/4/10",91,59,46,16,6,5,2020-04-10
"21042",16335,"dalian","2020/4/11",134,47,51,17,6,6,2020-04-11
"21043",16336,"dalian","2020/4/12",104,64,52,11,6,6,2020-04-12
"21044",16337,"dalian","2020/4/13",118,61,64,20,7,8,2020-04-13
"21045",16338,"dalian","2020/4/14",124,71,88,21,11,8,2020-04-14
"21046",16339,"dalian","2020/4/15",154,72,58,10,4,8,2020-04-15
"21047",16340,"dalian","2020/4/16",160,57,62,8,3,5,2020-04-16
"21048",16341,"dalian","2020/4/17",128,55,44,12,3,7,2020-04-17
"21049",16342,"dalian","2020/4/18",133,69,75,15,5,7,2020-04-18
"21050",16343,"dalian","2020/4/19",164,76,51,20,4,6,2020-04-19
"21051",16344,"dalian","2020/4/20",164,21,37,8,3,3,2020-04-20
"21052",16345,"dalian","2020/4/21",55,27,35,4,3,1,2020-04-21
"21053",16346,"dalian","2020/4/22",28,64,33,5,4,2,2020-04-22
"21054",16347,"dalian","2020/4/23",57,38,38,8,4,4,2020-04-23
"21055",16348,"dalian","2020/4/24",47,56,47,8,3,4,2020-04-24
"21063",16356,"dalian","2020/3/2",141,31,36,12,8,4,2020-03-02
"21064",16357,"dalian","2020/3/3",72,42,33,11,8,5,2020-03-03
"21065",16358,"dalian","2020/3/4",116,32,33,7,7,3,2020-03-04
"21066",16359,"dalian","2020/3/5",75,29,38,10,10,5,2020-03-05
"21067",16360,"dalian","2020/3/6",80,44,40,9,7,5,2020-03-06
"21068",16361,"dalian","2020/3/7",106,31,35,11,7,4,2020-03-07
"21069",16362,"dalian","2020/3/8",78,30,36,11,5,4,2020-03-08
"21070",16363,"dalian","2020/3/9",88,51,29,15,7,6,2020-03-09
"21071",16364,"dalian","2020/3/10",128,39,32,10,9,4,2020-03-10
"21072",16365,"dalian","2020/3/11",71,50,31,12,10,3,2020-03-11
"21073",16366,"dalian","2020/3/12",59,69,38,11,6,5,2020-03-12
"21074",16367,"dalian","2020/3/13",123,33,32,8,7,3,2020-03-13
"21075",16368,"dalian","2020/3/14",34,50,33,14,8,5,2020-03-14
"21076",16369,"dalian","2020/3/15",84,56,33,11,7,3,2020-03-15
"21077",16370,"dalian","2020/3/16",60,50,33,12,8,4,2020-03-16
"21078",16371,"dalian","2020/3/17",63,63,40,25,11,7,2020-03-17
