"","X","id","date","pm25","pm10","o3","no2","so2","co","newdate"
"55822",51115,"tangshan","2020/4/2",77,52,24,20,5,NA,2020-04-02
"55823",51116,"tangshan","2020/4/3",91,63,38,22,6,NA,2020-04-03
"55824",51117,"tangshan","2020/4/4",114,165,32,13,9,NA,2020-04-04
"55825",51118,"tangshan","2020/4/5",97,80,45,25,14,NA,2020-04-05
"55826",51119,"tangshan","2020/4/6",97,140,37,38,18,NA,2020-04-06
"55827",51120,"tangshan","2020/4/7",166,92,31,25,18,NA,2020-04-07
"55828",51121,"tangshan","2020/4/8",100,82,32,23,13,NA,2020-04-08
"55829",51122,"tangshan","2020/4/9",91,65,36,24,18,NA,2020-04-09
"55830",51123,"tangshan","2020/4/10",97,65,45,22,8,NA,2020-04-10
"55831",51124,"tangshan","2020/4/11",112,78,46,26,9,NA,2020-04-11
"55832",51125,"tangshan","2020/4/12",121,95,54,27,13,NA,2020-04-12
"55833",51126,"tangshan","2020/4/13",115,77,49,31,12,NA,2020-04-13
"55834",51127,"tangshan","2020/4/14",126,106,52,36,17,NA,2020-04-14
"55835",51128,"tangshan","2020/4/15",171,92,93,33,16,NA,2020-04-15
"55836",51129,"tangshan","2020/4/16",156,75,40,27,10,NA,2020-04-16
"55852",51145,"tangshan","2020/3/2",148,70,31,22,11,12,2020-03-02
"55853",51146,"tangshan","2020/3/3",132,45,31,14,4,7,2020-03-03
"55854",51147,"tangshan","2020/3/4",108,25,30,10,3,NA,2020-03-04
"55855",51148,"tangshan","2020/3/5",67,50,28,25,7,NA,2020-03-05
"55856",51149,"tangshan","2020/3/6",103,106,45,34,14,NA,2020-03-06
"55857",51150,"tangshan","2020/3/7",176,108,39,31,12,NA,2020-03-07
"55858",51151,"tangshan","2020/3/8",192,103,33,23,9,8,2020-03-08
"55859",51152,"tangshan","2020/3/9",189,78,28,25,10,NA,2020-03-09
"55860",51153,"tangshan","2020/3/10",144,47,30,18,6,NA,2020-03-10
"55861",51154,"tangshan","2020/3/11",105,94,33,33,12,NA,2020-03-11
"55862",51155,"tangshan","2020/3/12",148,85,26,24,12,NA,2020-03-12
"55863",51156,"tangshan","2020/3/13",131,39,30,16,6,NA,2020-03-13
"55864",51157,"tangshan","2020/3/14",69,49,35,14,4,NA,2020-03-14
"55865",51158,"tangshan","2020/3/15",91,55,33,13,6,NA,2020-03-15
"55866",51159,"tangshan","2020/3/16",82,60,31,15,7,NA,2020-03-16
"55867",51160,"tangshan","2020/3/17",88,79,36,27,10,NA,2020-03-17
"55868",51161,"tangshan","2020/3/18",138,141,37,28,12,NA,2020-03-18
"55869",51162,"tangshan","2020/3/19",154,50,33,12,5,NA,2020-03-19
"55870",51163,"tangshan","2020/3/20",77,98,29,29,11,NA,2020-03-20
"55871",51164,"tangshan","2020/3/21",140,107,30,19,17,NA,2020-03-21
"55872",51165,"tangshan","2020/3/22",113,71,42,22,8,NA,2020-03-22
"55873",51166,"tangshan","2020/3/23",121,86,35,26,11,NA,2020-03-23
"55874",51167,"tangshan","2020/3/24",132,97,50,37,32,NA,2020-03-24
"55875",51168,"tangshan","2020/3/25",162,96,47,28,24,NA,2020-03-25
"55876",51169,"tangshan","2020/3/26",158,68,30,20,10,NA,2020-03-26
"55877",51170,"tangshan","2020/3/27",114,35,34,10,3,NA,2020-03-27
"55878",51171,"tangshan","2020/3/28",48,34,33,15,4,3,2020-03-28
"55879",51172,"tangshan","2020/3/29",57,57,43,23,8,3,2020-03-29
"55880",51173,"tangshan","2020/3/30",94,69,49,25,6,5,2020-03-30
"55881",51174,"tangshan","2020/3/31",134,77,40,26,9,7,2020-03-31
"55882",51175,"tangshan","2020/4/1",154,47,19,17,11,NA,2020-04-01
"55883",51176,"tangshan","2020/2/2",135,64,27,18,6,12,2020-02-02
"55884",51177,"tangshan","2020/2/3",146,58,28,19,13,16,2020-02-03
"55885",51178,"tangshan","2020/2/4",123,67,31,21,16,22,2020-02-04
"55886",51179,"tangshan","2020/2/5",127,65,27,16,15,14,2020-02-05
"55887",51180,"tangshan","2020/2/6",114,74,23,19,20,21,2020-02-06
"55888",51181,"tangshan","2020/2/7",140,84,28,18,9,15,2020-02-07
"55889",51182,"tangshan","2020/2/8",177,89,32,23,15,20,2020-02-08
"55890",51183,"tangshan","2020/2/9",173,126,24,24,9,57,2020-02-09
"55891",51184,"tangshan","2020/2/10",221,182,46,38,18,36,2020-02-10
