"","X","id","date","pm25","pm10","o3","no2","so2","co","newdate"
"64",64,"tianjin","2020/4/2",79,44,NA,10,3,5,2020-04-02
"65",65,"tianjin","2020/4/3",105,42,NA,13,3,5,2020-04-03
"66",66,"tianjin","2020/4/4",108,123,NA,10,3,4,2020-04-04
"67",67,"tianjin","2020/4/5",77,56,NA,16,8,4,2020-04-05
"68",68,"tianjin","2020/4/6",89,95,NA,22,7,9,2020-04-06
"69",69,"tianjin","2020/4/7",163,66,NA,17,4,7,2020-04-07
"70",70,"tianjin","2020/4/8",104,51,NA,20,8,8,2020-04-08
"71",71,"tianjin","2020/4/9",73,35,NA,9,6,5,2020-04-09
"72",72,"tianjin","2020/4/10",73,48,NA,12,2,4,2020-04-10
"73",73,"tianjin","2020/4/11",127,42,NA,16,3,4,2020-04-11
"74",74,"tianjin","2020/4/12",97,58,NA,18,3,5,2020-04-12
"75",75,"tianjin","2020/4/13",90,67,NA,23,6,7,2020-04-13
"76",76,"tianjin","2020/4/14",128,72,NA,21,6,9,2020-04-14
"77",77,"tianjin","2020/4/15",162,63,NA,14,7,8,2020-04-15
"78",78,"tianjin","2020/4/16",150,70,NA,9,3,8,2020-04-16
"79",79,"tianjin","2020/4/17",130,49,NA,12,1,4,2020-04-17
"80",80,"tianjin","2020/4/18",97,63,NA,17,3,6,2020-04-18
"81",81,"tianjin","2020/4/19",156,65,NA,11,3,6,2020-04-19
"82",82,"tianjin","2020/4/20",155,27,NA,5,1,2,2020-04-20
"83",83,"tianjin","2020/4/21",50,33,NA,6,1,2,2020-04-21
"84",84,"tianjin","2020/4/22",43,24,NA,5,1,NA,2020-04-22
"85",85,"tianjin","2020/4/23",53,23,NA,8,1,1,2020-04-23
"86",86,"tianjin","2020/4/24",45,63,NA,11,3,3,2020-04-24
"87",87,"tianjin","2020/4/25",88,55,NA,8,2,3,2020-04-25
"94",94,"tianjin","2020/3/2",107,31,NA,17,5,7,2020-03-02
"95",95,"tianjin","2020/3/3",110,15,NA,10,2,7,2020-03-03
"96",96,"tianjin","2020/3/4",114,15,NA,6,2,3,2020-03-04
"97",97,"tianjin","2020/3/5",49,44,NA,19,5,8,2020-03-05
"98",98,"tianjin","2020/3/6",110,69,NA,21,6,12,2020-03-06
"99",99,"tianjin","2020/3/7",167,52,NA,15,3,10,2020-03-07
"100",100,"tianjin","2020/3/8",177,NA,NA,16,2,13,2020-03-08
"101",101,"tianjin","2020/3/9",188,29,NA,18,3,13,2020-03-09
"102",102,"tianjin","2020/3/10",157,19,NA,14,2,7,2020-03-10
"103",103,"tianjin","2020/3/11",88,58,NA,23,6,8,2020-03-11
"104",104,"tianjin","2020/3/12",117,68,NA,19,5,7,2020-03-12
"105",105,"tianjin","2020/3/13",118,41,NA,13,4,3,2020-03-13
"106",106,"tianjin","2020/3/14",77,40,NA,12,3,3,2020-03-14
"107",107,"tianjin","2020/3/15",84,44,NA,13,4,3,2020-03-15
"108",108,"tianjin","2020/3/16",65,54,NA,14,4,3,2020-03-16
"109",109,"tianjin","2020/3/17",86,58,NA,23,4,5,2020-03-17
"110",110,"tianjin","2020/3/18",122,106,NA,13,4,5,2020-03-18
"111",111,"tianjin","2020/3/19",123,32,NA,7,1,1,2020-03-19
"112",112,"tianjin","2020/3/20",45,74,NA,23,5,5,2020-03-20
"113",113,"tianjin","2020/3/21",120,68,NA,19,6,6,2020-03-21
"114",114,"tianjin","2020/3/22",103,41,NA,13,4,4,2020-03-22
"115",115,"tianjin","2020/3/23",81,55,NA,19,6,7,2020-03-23
"116",116,"tianjin","2020/3/24",117,53,NA,25,7,8,2020-03-24
"117",117,"tianjin","2020/3/25",131,64,NA,29,8,8,2020-03-25
"118",118,"tianjin","2020/3/26",157,41,NA,11,3,4,2020-03-26
"119",119,"tianjin","2020/3/27",63,26,NA,6,1,1,2020-03-27
"120",120,"tianjin","2020/3/28",30,34,NA,12,3,3,2020-03-28
"121",121,"tianjin","2020/3/29",56,51,NA,21,6,6,2020-03-29
"122",122,"tianjin","2020/3/30",119,55,NA,12,4,6,2020-03-30
"123",123,"tianjin","2020/3/31",137,58,NA,14,3,4,2020-03-31
"124",124,"tianjin","2020/4/1",142,42,NA,11,3,5,2020-04-01
"129",129,"tianjin","2020/2/6",63,35,NA,10,4,5,2020-02-06
"130",130,"tianjin","2020/2/7",84,87,NA,13,2,10,2020-02-07
"131",131,"tianjin","2020/2/8",173,91,NA,13,3,11,2020-02-08
"132",132,"tianjin","2020/2/9",161,100,NA,15,9,17,2020-02-09
"133",133,"tianjin","2020/2/10",203,105,NA,25,6,20,2020-02-10
"134",134,"tianjin","2020/2/11",225,80,NA,32,6,16,2020-02-11
"135",135,"tianjin","2020/2/12",192,57,NA,24,9,13,2020-02-12
"136",136,"tianjin","2020/2/13",173,NA,NA,18,7,12,2020-02-13
"137",137,"tianjin","2020/2/14",176,62,NA,7,2,7,2020-02-14
"138",138,"tianjin","2020/2/15",116,8,NA,5,2,2,2020-02-15
"139",139,"tianjin","2020/2/16",44,9,NA,5,1,2,2020-02-16
"140",140,"tianjin","2020/2/17",35,13,NA,7,2,3,2020-02-17
"141",141,"tianjin","2020/2/18",45,44,NA,19,9,6,2020-02-18
"142",142,"tianjin","2020/2/19",118,65,NA,25,3,12,2020-02-19
"143",143,"tianjin","2020/2/20",172,NA,NA,16,3,9,2020-02-20
"144",144,"tianjin","2020/2/21",169,88,NA,16,2,9,2020-02-21
"145",145,"tianjin","2020/2/22",187,18,NA,8,2,2,2020-02-22
"146",146,"tianjin","2020/2/23",51,63,NA,18,9,5,2020-02-23
"147",147,"tianjin","2020/2/24",125,80,NA,26,6,11,2020-02-24
"148",148,"tianjin","2020/2/25",169,46,NA,17,10,9,2020-02-25
"149",149,"tianjin","2020/2/26",125,39,NA,18,7,6,2020-02-26
