"","X","id","date","pm25","pm10","o3","no2","so2","co","newdate"
"62811",58104,"xuzhou","2020/4/2",145,73,NA,27,7,8,2020-04-02
"62812",58105,"xuzhou","2020/4/3",127,95,NA,32,9,10,2020-04-03
"62813",58106,"xuzhou","2020/4/4",164,103,NA,28,8,11,2020-04-04
"62814",58107,"xuzhou","2020/4/5",154,71,NA,20,6,6,2020-04-05
"62815",58108,"xuzhou","2020/4/6",93,62,NA,24,5,6,2020-04-06
"62816",58109,"xuzhou","2020/4/7",111,62,NA,28,6,8,2020-04-07
"62817",58110,"xuzhou","2020/4/8",118,85,NA,31,8,8,2020-04-08
"62818",58111,"xuzhou","2020/4/9",150,66,NA,13,5,4,2020-04-09
"62819",58112,"xuzhou","2020/4/10",117,50,NA,13,4,5,2020-04-10
"62820",58113,"xuzhou","2020/4/11",117,55,NA,15,4,9,2020-04-11
"62821",58114,"xuzhou","2020/4/12",144,71,NA,15,7,7,2020-04-12
"62822",58115,"xuzhou","2020/4/13",135,69,NA,24,8,7,2020-04-13
"62823",58116,"xuzhou","2020/4/14",114,67,NA,26,6,7,2020-04-14
"62824",58117,"xuzhou","2020/4/15",133,70,NA,22,5,8,2020-04-15
"62825",58118,"xuzhou","2020/4/16",133,68,NA,15,5,7,2020-04-16
"62826",58119,"xuzhou","2020/4/17",135,97,NA,24,8,10,2020-04-17
"62827",58120,"xuzhou","2020/4/18",138,65,NA,21,5,7,2020-04-18
"62828",58121,"xuzhou","2020/4/19",144,49,NA,14,2,5,2020-04-19
"62829",58122,"xuzhou","2020/4/20",121,59,NA,17,5,6,2020-04-20
"62830",58123,"xuzhou","2020/4/21",124,63,NA,21,5,4,2020-04-21
"62831",58124,"xuzhou","2020/4/22",105,63,NA,19,5,5,2020-04-22
"62832",58125,"xuzhou","2020/4/23",99,73,NA,25,8,7,2020-04-23
"62841",58134,"xuzhou","2020/3/2",148,70,NA,21,5,11,2020-03-02
"62842",58135,"xuzhou","2020/3/3",156,62,NA,31,4,8,2020-03-03
"62843",58136,"xuzhou","2020/3/4",152,60,NA,26,6,9,2020-03-04
"62844",58137,"xuzhou","2020/3/5",128,68,NA,21,5,7,2020-03-05
"62845",58138,"xuzhou","2020/3/6",139,63,NA,21,4,7,2020-03-06
"62846",58139,"xuzhou","2020/3/7",150,95,NA,28,6,14,2020-03-07
"62847",58140,"xuzhou","2020/3/8",175,78,NA,18,4,8,2020-03-08
"62848",58141,"xuzhou","2020/3/9",169,63,NA,18,5,17,2020-03-09
"62849",58142,"xuzhou","2020/3/10",145,62,NA,15,5,8,2020-03-10
"62850",58143,"xuzhou","2020/3/11",152,82,NA,21,5,9,2020-03-11
"62851",58144,"xuzhou","2020/3/12",147,74,NA,21,5,9,2020-03-12
"62852",58145,"xuzhou","2020/3/13",144,66,NA,18,4,7,2020-03-13
"62853",58146,"xuzhou","2020/3/14",124,64,NA,17,5,8,2020-03-14
"62854",58147,"xuzhou","2020/3/15",128,70,NA,25,9,7,2020-03-15
"62855",58148,"xuzhou","2020/3/16",121,60,NA,17,5,7,2020-03-16
"62856",58149,"xuzhou","2020/3/17",103,91,NA,25,9,10,2020-03-17
"62857",58150,"xuzhou","2020/3/18",162,103,NA,29,9,10,2020-03-18
"62858",58151,"xuzhou","2020/3/19",160,150,NA,15,5,6,2020-03-19
"62859",58152,"xuzhou","2020/3/20",97,88,NA,24,8,9,2020-03-20
"62860",58153,"xuzhou","2020/3/21",132,87,NA,31,10,9,2020-03-21
"62861",58154,"xuzhou","2020/3/22",152,74,NA,16,7,7,2020-03-22
"62862",58155,"xuzhou","2020/3/23",118,62,NA,23,7,5,2020-03-23
"62863",58156,"xuzhou","2020/3/24",111,63,NA,21,6,5,2020-03-24
"62864",58157,"xuzhou","2020/3/25",110,55,NA,23,4,7,2020-03-25
"62865",58158,"xuzhou","2020/3/26",132,82,NA,17,5,12,2020-03-26
"62866",58159,"xuzhou","2020/3/27",166,46,NA,16,8,9,2020-03-27
"62867",58160,"xuzhou","2020/3/28",80,55,NA,18,7,6,2020-03-28
"62868",58161,"xuzhou","2020/3/29",101,56,NA,22,7,7,2020-03-29
"62869",58162,"xuzhou","2020/3/30",100,55,NA,14,5,7,2020-03-30
"62870",58163,"xuzhou","2020/3/31",119,59,NA,20,5,6,2020-03-31
"62871",58164,"xuzhou","2020/4/1",118,76,NA,20,7,8,2020-04-01
"62874",58167,"xuzhou","2020/2/4",172,75,NA,9,4,11,2020-02-04
"62875",58168,"xuzhou","2020/2/5",166,50,NA,5,3,7,2020-02-05
"62876",58169,"xuzhou","2020/2/6",112,30,NA,3,2,4,2020-02-06
"62877",58170,"xuzhou","2020/2/7",74,41,NA,5,3,7,2020-02-07
"62878",58171,"xuzhou","2020/2/8",99,53,NA,8,3,7,2020-02-08
"62879",58172,"xuzhou","2020/2/9",136,65,NA,8,4,8,2020-02-09
"62880",58173,"xuzhou","2020/2/10",160,64,NA,9,4,8,2020-02-10
"62881",58174,"xuzhou","2020/2/11",150,56,NA,8,3,7,2020-02-11
