"","X","id","date","pm25","pm10","o3","no2","so2","co","newdate"
"34506",29799,"hangzhou","2020/4/2",93,67,37,28,4,6,2020-04-02
"34507",29800,"hangzhou","2020/4/3",105,72,30,29,3,6,2020-04-03
"34508",29801,"hangzhou","2020/4/4",113,100,76,35,4,9,2020-04-04
"34509",29802,"hangzhou","2020/4/5",156,60,39,21,4,5,2020-04-05
"34510",29803,"hangzhou","2020/4/6",84,61,34,26,4,4,2020-04-06
"34511",29804,"hangzhou","2020/4/7",96,75,62,37,5,5,2020-04-07
"34512",29805,"hangzhou","2020/4/8",122,76,60,34,4,7,2020-04-08
"34513",29806,"hangzhou","2020/4/9",116,99,71,41,6,7,2020-04-09
"34514",29807,"hangzhou","2020/4/10",155,87,81,30,5,6,2020-04-10
"34515",29808,"hangzhou","2020/4/11",139,40,34,17,2,6,2020-04-11
"34516",29809,"hangzhou","2020/4/12",82,52,58,16,4,5,2020-04-12
"34517",29810,"hangzhou","2020/4/13",93,84,74,28,3,5,2020-04-13
"34518",29811,"hangzhou","2020/4/14",132,88,70,36,5,7,2020-04-14
"34519",29812,"hangzhou","2020/4/15",152,59,62,34,4,6,2020-04-15
"34520",29813,"hangzhou","2020/4/16",95,82,67,44,6,7,2020-04-16
"34521",29814,"hangzhou","2020/4/17",145,101,54,36,6,9,2020-04-17
"34522",29815,"hangzhou","2020/4/18",157,88,45,31,5,8,2020-04-18
"34523",29816,"hangzhou","2020/4/19",131,53,44,22,4,7,2020-04-19
"34524",29817,"hangzhou","2020/4/20",98,52,70,25,5,8,2020-04-20
"34525",29818,"hangzhou","2020/4/21",95,37,52,24,4,6,2020-04-21
"34526",29819,"hangzhou","2020/4/22",82,56,50,26,5,5,2020-04-22
"34527",29820,"hangzhou","2020/4/23",92,75,61,29,4,5,2020-04-23
"34536",29829,"hangzhou","2020/3/2",73,41,26,12,3,8,2020-03-02
"34537",29830,"hangzhou","2020/3/3",92,41,NA,21,3,7,2020-03-03
"34538",29831,"hangzhou","2020/3/4",103,60,18,29,3,9,2020-03-04
"34539",29832,"hangzhou","2020/3/5",134,46,24,17,4,7,2020-03-05
"34540",29833,"hangzhou","2020/3/6",98,59,30,27,3,8,2020-03-06
"34541",29834,"hangzhou","2020/3/7",128,51,28,26,3,9,2020-03-07
"34542",29835,"hangzhou","2020/3/8",115,65,32,24,3,7,2020-03-08
"34543",29836,"hangzhou","2020/3/9",124,21,23,16,2,6,2020-03-09
"34544",29837,"hangzhou","2020/3/10",54,33,37,16,2,7,2020-03-10
"34545",29838,"hangzhou","2020/3/11",70,70,47,25,2,9,2020-03-11
"34546",29839,"hangzhou","2020/3/12",127,72,32,28,2,7,2020-03-12
"34547",29840,"hangzhou","2020/3/13",127,71,32,25,3,8,2020-03-13
"34548",29841,"hangzhou","2020/3/14",137,41,41,19,2,5,2020-03-14
"34549",29842,"hangzhou","2020/3/15",71,68,51,29,3,5,2020-03-15
"34550",29843,"hangzhou","2020/3/16",93,71,51,24,3,5,2020-03-16
"34551",29844,"hangzhou","2020/3/17",106,69,58,27,3,6,2020-03-17
"34552",29845,"hangzhou","2020/3/18",100,77,70,31,3,7,2020-03-18
"34553",29846,"hangzhou","2020/3/19",131,78,47,27,4,7,2020-03-19
"34554",29847,"hangzhou","2020/3/20",107,72,41,30,4,6,2020-03-20
"34555",29848,"hangzhou","2020/3/21",86,58,43,25,3,8,2020-03-21
"34556",29849,"hangzhou","2020/3/22",114,45,42,20,2,7,2020-03-22
"34557",29850,"hangzhou","2020/3/23",104,36,36,21,3,3,2020-03-23
"34558",29851,"hangzhou","2020/3/24",67,57,24,32,4,6,2020-03-24
"34559",29852,"hangzhou","2020/3/25",105,72,38,41,3,8,2020-03-25
"34560",29853,"hangzhou","2020/3/26",111,68,20,39,3,8,2020-03-26
"34561",29854,"hangzhou","2020/3/27",135,28,22,16,2,5,2020-03-27
"34562",29855,"hangzhou","2020/3/28",64,23,19,15,2,5,2020-03-28
"34563",29856,"hangzhou","2020/3/29",52,41,20,28,2,6,2020-03-29
"34564",29857,"hangzhou","2020/3/30",74,26,16,24,2,7,2020-03-30
"34565",29858,"hangzhou","2020/3/31",69,33,28,27,2,7,2020-03-31
"34566",29859,"hangzhou","2020/4/1",81,45,50,22,2,6,2020-04-01
"34569",29862,"hangzhou","2020/2/4",135,52,36,9,3,6,2020-02-04
"34570",29863,"hangzhou","2020/2/5",133,47,50,8,3,6,2020-02-05
"34571",29864,"hangzhou","2020/2/6",111,25,37,5,3,5,2020-02-06
"34572",29865,"hangzhou","2020/2/7",64,22,32,6,3,7,2020-02-07
"34573",29866,"hangzhou","2020/2/8",65,47,33,8,4,9,2020-02-08
"34574",29867,"hangzhou","2020/2/9",111,48,NA,9,6,8,2020-02-09
"34575",29868,"hangzhou","2020/2/10",115,38,38,10,4,9,2020-02-10
"34576",29869,"hangzhou","2020/2/11",91,33,17,9,4,8,2020-02-11
"34577",29870,"hangzhou","2020/2/12",99,33,NA,10,4,8,2020-02-12
"34578",29871,"hangzhou","2020/2/13",89,33,NA,11,2,8,2020-02-13
"34579",29872,"hangzhou","2020/2/14",83,23,NA,9,3,8,2020-02-14
"34580",29873,"hangzhou","2020/2/15",70,12,NA,7,2,7,2020-02-15
"34581",29874,"hangzhou","2020/2/16",45,28,NA,5,3,6,2020-02-16
"34582",29875,"hangzhou","2020/2/17",73,33,NA,6,3,5,2020-02-17
"34583",29876,"hangzhou","2020/2/18",70,36,NA,11,3,6,2020-02-18
