"","X","id","date","pm25","pm10","o3","no2","so2","co","newdate"
"32137",27430,"guangzhou","2020/4/2",49,43,2,16,2,8,2020-04-02
"32138",27431,"guangzhou","2020/4/3",80,25,2,17,2,8,2020-04-03
"32139",27432,"guangzhou","2020/4/4",54,20,NA,16,3,7,2020-04-04
"32140",27433,"guangzhou","2020/4/5",47,17,NA,15,2,5,2020-04-05
"32141",27434,"guangzhou","2020/4/6",51,19,NA,19,2,7,2020-04-06
"32142",27435,"guangzhou","2020/4/7",56,35,1,24,3,7,2020-04-07
"32143",27436,"guangzhou","2020/4/8",73,68,37,33,4,9,2020-04-08
"32144",27437,"guangzhou","2020/4/9",125,62,103,36,4,9,2020-04-09
"32145",27438,"guangzhou","2020/4/10",127,48,50,27,4,5,2020-04-10
"32146",27439,"guangzhou","2020/4/11",85,55,16,27,3,6,2020-04-11
"32147",27440,"guangzhou","2020/4/12",100,20,45,11,3,5,2020-04-12
"32148",27441,"guangzhou","2020/4/13",39,36,48,19,3,4,2020-04-13
"32149",27442,"guangzhou","2020/4/14",74,75,34,49,7,7,2020-04-14
"32150",27443,"guangzhou","2020/4/15",153,82,108,36,5,8,2020-04-15
"32151",27444,"guangzhou","2020/4/16",153,53,88,22,4,7,2020-04-16
"32152",27445,"guangzhou","2020/4/17",117,47,50,20,3,5,2020-04-17
"32153",27446,"guangzhou","2020/4/18",83,53,41,22,4,6,2020-04-18
"32154",27447,"guangzhou","2020/4/19",87,51,43,17,2,6,2020-04-19
"32155",27448,"guangzhou","2020/4/20",84,37,NA,14,3,5,2020-04-20
"32156",27449,"guangzhou","2020/4/21",72,40,9,17,3,5,2020-04-21
"32157",27450,"guangzhou","2020/4/22",68,19,16,15,3,7,2020-04-22
"32158",27451,"guangzhou","2020/4/23",45,15,18,15,3,7,2020-04-23
"32159",27452,"guangzhou","2020/4/24",41,25,26,16,3,6,2020-04-24
"32160",27453,"guangzhou","2020/4/25",57,50,51,24,3,7,2020-04-25
"32161",27454,"guangzhou","2020/4/26",100,53,51,27,6,7,2020-04-26
"32167",27460,"guangzhou","2020/3/2",69,29,26,13,3,7,2020-03-02
"32168",27461,"guangzhou","2020/3/3",68,49,27,22,3,8,2020-03-03
"32169",27462,"guangzhou","2020/3/4",105,11,16,14,2,7,2020-03-04
"32170",27463,"guangzhou","2020/3/5",38,15,17,14,2,7,2020-03-05
"32171",27464,"guangzhou","2020/3/6",38,32,29,15,2,6,2020-03-06
"32172",27465,"guangzhou","2020/3/7",77,42,15,22,3,6,2020-03-07
"32173",27466,"guangzhou","2020/3/8",94,25,13,14,3,5,2020-03-08
"32174",27467,"guangzhou","2020/3/9",57,24,NA,13,2,5,2020-03-09
"32175",27468,"guangzhou","2020/3/10",50,19,37,8,2,6,2020-03-10
"32176",27469,"guangzhou","2020/3/11",49,42,21,22,3,7,2020-03-11
"32177",27470,"guangzhou","2020/3/12",98,60,16,32,3,9,2020-03-12
"32178",27471,"guangzhou","2020/3/13",111,46,8,23,2,7,2020-03-13
"32179",27472,"guangzhou","2020/3/14",87,34,NA,9,2,7,2020-03-14
"32180",27473,"guangzhou","2020/3/15",69,54,NA,15,2,7,2020-03-15
"32181",27474,"guangzhou","2020/3/16",110,53,50,17,3,7,2020-03-16
"32182",27475,"guangzhou","2020/3/17",97,53,28,22,3,6,2020-03-17
"32183",27476,"guangzhou","2020/3/18",88,48,25,26,3,7,2020-03-18
"32184",27477,"guangzhou","2020/3/19",173,29,14,24,3,8,2020-03-19
"32185",27478,"guangzhou","2020/3/20",71,36,10,29,2,8,2020-03-20
"32186",27479,"guangzhou","2020/3/21",104,37,15,24,2,7,2020-03-21
"32187",27480,"guangzhou","2020/3/22",104,36,42,14,2,6,2020-03-22
"32188",27481,"guangzhou","2020/3/23",79,48,48,19,3,7,2020-03-23
"32189",27482,"guangzhou","2020/3/24",87,38,44,13,3,6,2020-03-24
"32190",27483,"guangzhou","2020/3/25",83,39,45,14,3,6,2020-03-25
"32191",27484,"guangzhou","2020/3/26",76,31,21,16,2,6,2020-03-26
"32192",27485,"guangzhou","2020/3/27",69,28,20,18,2,6,2020-03-27
"32193",27486,"guangzhou","2020/3/28",61,18,21,15,2,6,2020-03-28
"32194",27487,"guangzhou","2020/3/29",46,47,13,20,2,8,2020-03-29
"32195",27488,"guangzhou","2020/3/30",89,11,6,13,2,7,2020-03-30
"32196",27489,"guangzhou","2020/3/31",27,15,2,12,2,7,2020-03-31
"32197",27490,"guangzhou","2020/4/1",38,24,4,14,3,8,2020-04-01
"32203",27496,"guangzhou","2020/2/7",59,22,14,11,2,6,2020-02-07
"32204",27497,"guangzhou","2020/2/8",56,12,23,6,3,5,2020-02-08
"32205",27498,"guangzhou","2020/2/9",36,19,26,6,2,5,2020-02-09
"32206",27499,"guangzhou","2020/2/10",55,30,17,10,3,6,2020-02-10
"32207",27500,"guangzhou","2020/2/11",66,53,11,20,3,7,2020-02-11
"32208",27501,"guangzhou","2020/2/12",120,43,13,19,NA,8,2020-02-12
"32209",27502,"guangzhou","2020/2/13",140,31,25,17,3,7,2020-02-13
"32210",27503,"guangzhou","2020/2/14",99,15,17,16,3,5,2020-02-14
"32211",27504,"guangzhou","2020/2/15",52,17,21,9,2,5,2020-02-15
"32212",27505,"guangzhou","2020/2/16",54,7,20,5,2,6,2020-02-16
"32213",27506,"guangzhou","2020/2/17",14,19,35,7,2,5,2020-02-17
"32214",27507,"guangzhou","2020/2/18",40,23,38,12,3,4,2020-02-18
"32215",27508,"guangzhou","2020/2/19",44,47,38,27,4,7,2020-02-19
"32216",27509,"guangzhou","2020/2/20",87,48,47,29,3,8,2020-02-20
"32217",27510,"guangzhou","2020/2/21",107,41,55,25,3,7,2020-02-21
"32218",27511,"guangzhou","2020/2/22",85,56,62,25,3,9,2020-02-22
"32219",27512,"guangzhou","2020/2/23",117,51,62,26,3,8,2020-02-23
"32220",27513,"guangzhou","2020/2/24",114,46,48,15,3,6,2020-02-24
"32221",27514,"guangzhou","2020/2/25",88,40,39,16,3,6,2020-02-25
"32222",27515,"guangzhou","2020/2/26",74,33,36,21,3,7,2020-02-26
"32223",27516,"guangzhou","2020/2/27",67,37,36,22,3,7,2020-02-27
"32224",27517,"guangzhou","2020/2/28",73,36,33,15,3,6,2020-02-28
"32225",27518,"guangzhou","2020/2/29",81,41,47,23,3,7,2020-02-29
"32226",27519,"guangzhou","2020/3/1",90,35,34,15,4,6,2020-03-01
