"","X","id","date","pm25","pm10","o3","no2","so2","co","newdate"
"27776",23069,"fuxin","2020/4/2",63,68,39,15,25,7,2020-04-02
"27777",23070,"fuxin","2020/4/3",120,160,41,12,7,5,2020-04-03
"27778",23071,"fuxin","2020/4/4",123,62,36,7,6,3,2020-04-04
"27779",23072,"fuxin","2020/4/5",80,63,43,14,24,7,2020-04-05
"27780",23073,"fuxin","2020/4/6",113,90,54,19,24,8,2020-04-06
"27781",23074,"fuxin","2020/4/7",159,58,37,8,5,3,2020-04-07
"27782",23075,"fuxin","2020/4/8",67,59,37,13,9,5,2020-04-08
"27783",23076,"fuxin","2020/4/9",95,55,41,15,9,4,2020-04-09
"27784",23077,"fuxin","2020/4/10",111,66,42,18,12,6,2020-04-10
"27785",23078,"fuxin","2020/4/11",128,73,45,13,9,4,2020-04-11
"27786",23079,"fuxin","2020/4/12",116,66,53,11,11,4,2020-04-12
"27787",23080,"fuxin","2020/4/13",131,83,70,19,19,7,2020-04-13
"27788",23081,"fuxin","2020/4/14",149,87,71,21,18,8,2020-04-14
"27789",23082,"fuxin","2020/4/15",164,117,95,20,22,9,2020-04-15
"27790",23083,"fuxin","2020/4/16",188,85,90,12,14,6,2020-04-16
"27791",23084,"fuxin","2020/4/17",154,70,56,11,4,5,2020-04-17
"27792",23085,"fuxin","2020/4/18",149,72,56,14,7,5,2020-04-18
"27793",23086,"fuxin","2020/4/19",148,80,74,13,11,5,2020-04-19
"27794",23087,"fuxin","2020/4/20",175,64,45,3,2,2,2020-04-20
"27795",23088,"fuxin","2020/4/21",54,283,31,1,2,2,2020-04-21
"27796",23089,"fuxin","2020/4/22",91,63,29,3,1,2,2020-04-22
"27797",23090,"fuxin","2020/4/23",70,52,39,8,2,3,2020-04-23
"27798",23091,"fuxin","2020/4/24",58,95,41,9,12,5,2020-04-24
"27806",23099,"fuxin","2020/3/2",97,53,38,8,17,5,2020-03-02
"27807",23100,"fuxin","2020/3/3",113,62,30,9,13,5,2020-03-03
"27808",23101,"fuxin","2020/3/4",157,37,37,7,8,4,2020-03-04
"27809",23102,"fuxin","2020/3/5",85,66,53,17,18,19,2020-03-05
"27810",23103,"fuxin","2020/3/6",141,74,45,13,14,7,2020-03-06
"27811",23104,"fuxin","2020/3/7",166,78,40,12,19,7,2020-03-07
"27812",23105,"fuxin","2020/3/8",171,67,37,10,7,7,2020-03-08
"27813",23106,"fuxin","2020/3/9",163,49,36,9,7,5,2020-03-09
"27814",23107,"fuxin","2020/3/10",106,55,33,9,5,3,2020-03-10
"27815",23108,"fuxin","2020/3/11",64,59,32,12,11,5,2020-03-11
"27816",23109,"fuxin","2020/3/12",99,67,34,10,11,4,2020-03-12
"27817",23110,"fuxin","2020/3/13",91,58,46,11,9,4,2020-03-13
"27818",23111,"fuxin","2020/3/14",99,67,34,10,14,6,2020-03-14
"27819",23112,"fuxin","2020/3/15",96,57,32,3,12,3,2020-03-15
"27820",23113,"fuxin","2020/3/16",56,89,40,12,15,6,2020-03-16
"27821",23114,"fuxin","2020/3/17",126,77,38,12,12,6,2020-03-17
"27822",23115,"fuxin","2020/3/18",111,85,36,14,16,7,2020-03-18
"27823",23116,"fuxin","2020/3/19",125,55,32,5,6,4,2020-03-19
"27824",23117,"fuxin","2020/3/20",48,87,36,13,22,7,2020-03-20
"27825",23118,"fuxin","2020/3/21",124,57,40,11,7,6,2020-03-21
"27826",23119,"fuxin","2020/3/22",99,70,41,14,17,8,2020-03-22
"27827",23120,"fuxin","2020/3/23",129,58,40,10,13,5,2020-03-23
"27828",23121,"fuxin","2020/3/24",103,102,58,17,22,13,2020-03-24
"27829",23122,"fuxin","2020/3/25",179,94,54,11,11,6,2020-03-25
"27830",23123,"fuxin","2020/3/26",136,47,34,6,7,3,2020-03-26
"27831",23124,"fuxin","2020/3/27",65,67,33,7,5,3,2020-03-27
"27832",23125,"fuxin","2020/3/28",57,63,35,10,16,7,2020-03-28
"27833",23126,"fuxin","2020/3/29",95,73,40,13,17,6,2020-03-29
"27834",23127,"fuxin","2020/3/30",114,76,63,13,16,7,2020-03-30
"27835",23128,"fuxin","2020/3/31",147,87,38,8,11,4,2020-03-31
"27836",23129,"fuxin","2020/4/1",107,38,37,9,6,4,2020-04-01
"27840",23133,"fuxin","2020/2/5",61,35,28,2,17,5,2020-02-05
"27841",23134,"fuxin","2020/2/6",73,71,28,9,27,7,2020-02-06
"27842",23135,"fuxin","2020/2/7",151,66,33,12,25,10,2020-02-07
"27843",23136,"fuxin","2020/2/8",143,63,32,8,20,8,2020-02-08
"27844",23137,"fuxin","2020/2/9",127,86,35,12,16,8,2020-02-09
"27845",23138,"fuxin","2020/2/10",166,120,35,15,48,15,2020-02-10
"27846",23139,"fuxin","2020/2/11",211,109,43,10,11,11,2020-02-11
"27847",23140,"fuxin","2020/2/12",193,75,38,9,8,7,2020-02-12
"27848",23141,"fuxin","2020/2/13",172,77,26,9,15,9,2020-02-13
"27849",23142,"fuxin","2020/2/14",155,50,26,4,26,3,2020-02-14
"27850",23143,"fuxin","2020/2/15",58,49,32,4,42,3,2020-02-15
"27851",23144,"fuxin","2020/2/16",68,111,30,7,69,4,2020-02-16
"27852",23145,"fuxin","2020/2/17",105,53,32,6,37,5,2020-02-17
"27853",23146,"fuxin","2020/2/18",86,61,34,13,19,10,2020-02-18
"27854",23147,"fuxin","2020/2/19",127,56,40,13,28,7,2020-02-19
"27855",23148,"fuxin","2020/2/20",128,94,41,14,25,9,2020-02-20
"27856",23149,"fuxin","2020/2/21",197,84,34,10,14,7,2020-02-21
"27857",23150,"fuxin","2020/2/22",155,43,36,7,9,4,2020-02-22
"27858",23151,"fuxin","2020/2/23",62,98,34,15,18,9,2020-02-23
"27859",23152,"fuxin","2020/2/24",149,60,34,12,25,6,2020-02-24
"27860",23153,"fuxin","2020/2/25",110,47,37,4,26,3,2020-02-25
"27861",23154,"fuxin","2020/2/26",72,73,33,7,18,4,2020-02-26
"27862",23155,"fuxin","2020/2/27",99,80,38,14,27,7,2020-02-27
"27863",23156,"fuxin","2020/2/28",146,80,46,17,18,11,2020-02-28
"27864",23157,"fuxin","2020/2/29",178,56,28,12,21,7,2020-02-29
"27865",23158,"fuxin","2020/3/1",115,40,35,10,12,4,2020-03-01
