"","X","id","date","pm25","pm10","o3","no2","so2","co","newdate"
"58190",53483,"wuhan","2020/4/2",101,46,45,13,3,8,2020-04-02
"58191",53484,"wuhan","2020/4/3",121,62,43,15,4,9,2020-04-03
"58192",53485,"wuhan","2020/4/4",156,60,61,18,5,10,2020-04-04
"58193",53486,"wuhan","2020/4/5",150,64,85,20,5,9,2020-04-05
"58194",53487,"wuhan","2020/4/6",151,55,52,17,5,7,2020-04-06
"58195",53488,"wuhan","2020/4/7",100,55,62,23,6,8,2020-04-07
"58196",53489,"wuhan","2020/4/8",112,55,70,30,4,7,2020-04-08
"58197",53490,"wuhan","2020/4/9",105,61,94,38,6,8,2020-04-09
"58198",53491,"wuhan","2020/4/10",126,60,25,13,3,6,2020-04-10
"58199",53492,"wuhan","2020/4/11",119,21,39,4,2,4,2020-04-11
"58220",53513,"wuhan","2020/3/2",111,39,29,10,5,13,2020-03-02
"58221",53514,"wuhan","2020/3/3",106,29,23,10,2,10,2020-03-03
"58222",53515,"wuhan","2020/3/4",93,41,43,15,6,12,2020-03-04
"58223",53516,"wuhan","2020/3/5",124,55,52,15,6,9,2020-03-05
"58224",53517,"wuhan","2020/3/6",155,49,34,12,9,9,2020-03-06
"58225",53518,"wuhan","2020/3/7",146,44,44,14,6,12,2020-03-07
"58226",53519,"wuhan","2020/3/8",130,34,31,14,7,13,2020-03-08
"58227",53520,"wuhan","2020/3/9",115,49,37,8,3,9,2020-03-09
"58228",53521,"wuhan","2020/3/10",146,49,40,11,3,8,2020-03-10
"58229",53522,"wuhan","2020/3/11",138,61,46,20,6,10,2020-03-11
"58230",53523,"wuhan","2020/3/12",138,58,30,19,13,13,2020-03-12
"58231",53524,"wuhan","2020/3/13",153,74,33,16,3,10,2020-03-13
"58232",53525,"wuhan","2020/3/14",157,65,45,11,4,8,2020-03-14
"58233",53526,"wuhan","2020/3/15",148,67,52,19,4,6,2020-03-15
"58234",53527,"wuhan","2020/3/16",107,68,41,22,8,11,2020-03-16
"58235",53528,"wuhan","2020/3/17",142,64,59,25,6,9,2020-03-17
"58236",53529,"wuhan","2020/3/18",142,62,49,16,6,8,2020-03-18
"58237",53530,"wuhan","2020/3/19",136,57,57,19,5,8,2020-03-19
"58238",53531,"wuhan","2020/3/20",113,76,62,18,10,8,2020-03-20
"58239",53532,"wuhan","2020/3/21",111,62,36,19,8,14,2020-03-21
