"","X","id","date","pm25","pm10","o3","no2","so2","co","newdate"
"14245",9538,"changzhou","2020/4/2",105,42,NA,20,4,7,2020-04-02
"14246",9539,"changzhou","2020/4/3",66,63,NA,25,5,9,2020-04-03
"14247",9540,"changzhou","2020/4/4",106,73,NA,24,4,8,2020-04-04
"14248",9541,"changzhou","2020/4/5",133,36,NA,11,5,5,2020-04-05
"14249",9542,"changzhou","2020/4/6",46,59,NA,20,4,8,2020-04-06
"14250",9543,"changzhou","2020/4/7",87,62,NA,28,5,9,2020-04-07
"14251",9544,"changzhou","2020/4/8",100,61,NA,24,5,6,2020-04-08
"14252",9545,"changzhou","2020/4/9",104,61,NA,23,5,7,2020-04-09
"14253",9546,"changzhou","2020/4/10",97,59,NA,16,3,7,2020-04-10
"14254",9547,"changzhou","2020/4/11",84,39,NA,12,2,5,2020-04-11
"14255",9548,"changzhou","2020/4/12",68,52,NA,11,4,4,2020-04-12
"14256",9549,"changzhou","2020/4/13",105,62,NA,18,4,4,2020-04-13
"14257",9550,"changzhou","2020/4/14",111,80,NA,30,5,6,2020-04-14
"14258",9551,"changzhou","2020/4/15",147,55,NA,22,5,5,2020-04-15
"14259",9552,"changzhou","2020/4/16",98,64,NA,29,5,5,2020-04-16
"14260",9553,"changzhou","2020/4/17",108,80,NA,25,5,5,2020-04-17
"14261",9554,"changzhou","2020/4/18",137,67,NA,22,5,7,2020-04-18
"14262",9555,"changzhou","2020/4/19",115,51,NA,14,3,8,2020-04-19
"14263",9556,"changzhou","2020/4/20",103,57,NA,15,4,6,2020-04-20
"14264",9557,"changzhou","2020/4/21",114,37,NA,23,5,7,2020-04-21
"14265",9558,"changzhou","2020/4/22",67,51,NA,15,4,3,2020-04-22
"14266",9559,"changzhou","2020/4/23",83,53,NA,19,5,5,2020-04-23
"14275",9568,"changzhou","2020/3/2",78,40,NA,10,4,7,2020-03-02
"14276",9569,"changzhou","2020/3/3",85,50,NA,19,4,6,2020-03-03
"14277",9570,"changzhou","2020/3/4",101,55,NA,15,5,6,2020-03-04
"14278",9571,"changzhou","2020/3/5",117,48,NA,17,5,6,2020-03-05
"14279",9572,"changzhou","2020/3/6",92,51,NA,16,4,5,2020-03-06
"14280",9573,"changzhou","2020/3/7",95,75,NA,20,4,7,2020-03-07
"14281",9574,"changzhou","2020/3/8",151,60,NA,16,4,9,2020-03-08
"14282",9575,"changzhou","2020/3/9",122,24,NA,13,3,5,2020-03-09
"14283",9576,"changzhou","2020/3/10",73,37,NA,12,3,6,2020-03-10
"14284",9577,"changzhou","2020/3/11",77,70,NA,18,4,9,2020-03-11
"14285",9578,"changzhou","2020/3/12",143,70,NA,22,4,11,2020-03-12
"14286",9579,"changzhou","2020/3/13",133,59,NA,15,3,6,2020-03-13
"14287",9580,"changzhou","2020/3/14",115,40,NA,11,4,5,2020-03-14
"14288",9581,"changzhou","2020/3/15",61,64,NA,20,5,6,2020-03-15
"14289",9582,"changzhou","2020/3/16",93,47,NA,15,4,6,2020-03-16
"14290",9583,"changzhou","2020/3/17",68,57,NA,18,5,6,2020-03-17
"14291",9584,"changzhou","2020/3/18",85,63,NA,26,5,7,2020-03-18
"14292",9585,"changzhou","2020/3/19",112,61,NA,17,5,6,2020-03-19
"14293",9586,"changzhou","2020/3/20",87,60,NA,17,5,4,2020-03-20
"14294",9587,"changzhou","2020/3/21",79,71,NA,22,5,7,2020-03-21
"14295",9588,"changzhou","2020/3/22",115,63,NA,14,4,6,2020-03-22
"14296",9589,"changzhou","2020/3/23",111,40,NA,18,5,7,2020-03-23
"14297",9590,"changzhou","2020/3/24",57,41,NA,22,4,7,2020-03-24
"14298",9591,"changzhou","2020/3/25",64,59,NA,15,4,6,2020-03-25
"14299",9592,"changzhou","2020/3/26",103,64,NA,27,3,10,2020-03-26
"14300",9593,"changzhou","2020/3/27",146,22,NA,10,2,3,2020-03-27
"14301",9594,"changzhou","2020/3/28",23,38,NA,14,2,5,2020-03-28
"14302",9595,"changzhou","2020/3/29",53,34,NA,15,3,5,2020-03-29
"14303",9596,"changzhou","2020/3/30",58,39,NA,18,3,6,2020-03-30
"14304",9597,"changzhou","2020/3/31",79,48,NA,25,3,7,2020-03-31
"14305",9598,"changzhou","2020/4/1",82,57,NA,18,3,6,2020-04-01
"14308",9601,"changzhou","2020/2/4",148,39,NA,11,4,5,2020-02-04
"14309",9602,"changzhou","2020/2/5",90,41,NA,11,4,5,2020-02-05
"14310",9603,"changzhou","2020/2/6",88,24,NA,6,3,2,2020-02-06
"14311",9604,"changzhou","2020/2/7",55,32,NA,9,3,3,2020-02-07
"14312",9605,"changzhou","2020/2/8",84,44,NA,6,3,4,2020-02-08
"14313",9606,"changzhou","2020/2/9",107,50,NA,5,3,6,2020-02-09
"14314",9607,"changzhou","2020/2/10",124,41,NA,7,3,5,2020-02-10
"14315",9608,"changzhou","2020/2/11",102,44,NA,5,5,4,2020-02-11
"14316",9609,"changzhou","2020/2/12",102,50,NA,9,NA,6,2020-02-12
"14317",9610,"changzhou","2020/2/13",126,53,NA,13,4,9,2020-02-13
"14318",9611,"changzhou","2020/2/14",131,30,NA,10,3,5,2020-02-14
"14319",9612,"changzhou","2020/2/15",74,22,NA,8,7,5,2020-02-15
"14320",9613,"changzhou","2020/2/16",47,30,NA,3,4,4,2020-02-16
"14321",9614,"changzhou","2020/2/17",65,22,NA,3,4,3,2020-02-17
"14322",9615,"changzhou","2020/2/18",53,29,NA,7,5,4,2020-02-18
"14323",9616,"changzhou","2020/2/19",72,45,NA,10,4,4,2020-02-19
"14324",9617,"changzhou","2020/2/20",106,44,NA,16,5,7,2020-02-20
"14325",9618,"changzhou","2020/2/21",103,44,NA,13,4,6,2020-02-21
"14326",9619,"changzhou","2020/2/22",99,69,NA,12,5,7,2020-02-22
"14327",9620,"changzhou","2020/2/23",145,70,NA,12,4,6,2020-02-23
"14328",9621,"changzhou","2020/2/24",130,75,NA,15,4,7,2020-02-24
"14329",9622,"changzhou","2020/2/25",144,78,NA,19,4,7,2020-02-25
"14330",9623,"changzhou","2020/2/26",154,42,NA,8,3,5,2020-02-26
"14331",9624,"changzhou","2020/2/27",87,48,NA,12,4,6,2020-02-27
"14332",9625,"changzhou","2020/2/28",92,47,NA,14,3,6,2020-02-28
"14333",9626,"changzhou","2020/2/29",100,28,NA,11,3,5,2020-02-29
"14334",9627,"changzhou","2020/3/1",68,35,NA,10,3,7,2020-03-01
