"","X","id","date","pm25","pm10","o3","no2","so2","co","newdate"
"26076",21369,"fangchenggang","2019/4/2",71,42,12,12,2,12,2019-04-02
"26077",21370,"fangchenggang","2019/4/3",87,42,24,6,2,8,2019-04-03
"26078",21371,"fangchenggang","2019/4/4",74,18,13,7,2,11,2019-04-04
"26079",21372,"fangchenggang","2019/4/5",55,25,19,6,2,8,2019-04-05
"26080",21373,"fangchenggang","2019/4/6",62,36,19,9,2,9,2019-04-06
"26081",21374,"fangchenggang","2019/4/7",82,32,16,12,2,8,2019-04-07
"26082",21375,"fangchenggang","2019/4/8",79,20,15,5,2,6,2019-04-08
"26083",21376,"fangchenggang","2019/4/9",51,24,14,5,2,6,2019-04-09
"26084",21377,"fangchenggang","2019/4/10",56,25,15,6,2,4,2019-04-10
"26085",21378,"fangchenggang","2019/4/11",62,29,14,5,2,3,2019-04-11
"26086",21379,"fangchenggang","2019/4/12",65,41,20,8,2,8,2019-04-12
"26087",21380,"fangchenggang","2019/4/13",89,41,13,9,2,6,2019-04-13
"26088",21381,"fangchenggang","2019/4/14",84,27,12,8,2,5,2019-04-14
"26089",21382,"fangchenggang","2019/4/15",71,32,13,7,2,8,2019-04-15
"26090",21383,"fangchenggang","2019/4/16",69,33,14,7,2,7,2019-04-16
"26091",21384,"fangchenggang","2019/4/17",71,43,12,13,2,9,2019-04-17
"26092",21385,"fangchenggang","2019/4/18",77,24,10,7,2,5,2019-04-18
"26093",21386,"fangchenggang","2019/4/19",54,37,4,6,2,5,2019-04-19
"26094",21387,"fangchenggang","2019/4/20",66,48,4,14,NA,5,2019-04-20
"26095",21388,"fangchenggang","2019/4/21",86,42,5,8,2,5,2019-04-21
"26096",21389,"fangchenggang","2019/4/22",88,32,5,5,2,5,2019-04-22
"26097",21390,"fangchenggang","2019/4/23",68,22,3,4,2,4,2019-04-23
"26098",21391,"fangchenggang","2019/4/24",52,25,8,4,2,5,2019-04-24
"26099",21392,"fangchenggang","2019/4/25",55,27,14,3,2,4,2019-04-25
"26100",21393,"fangchenggang","2019/4/26",59,40,13,5,2,6,2019-04-26
"26101",21394,"fangchenggang","2019/4/27",77,35,13,6,2,5,2019-04-27
"26102",21395,"fangchenggang","2019/4/28",63,29,9,6,2,6,2019-04-28
"26204",21497,"fangchenggang","2019/2/8",51,NA,NA,NA,NA,NA,2019-02-08
"26205",21498,"fangchenggang","2019/2/12",48,32,8,9,2,9,2019-02-12
"26206",21499,"fangchenggang","2019/2/13",81,59,24,11,3,12,2019-02-13
"26207",21500,"fangchenggang","2019/2/14",112,31,31,9,3,6,2019-02-14
"26208",21501,"fangchenggang","2019/2/15",68,32,24,9,4,6,2019-02-15
"26209",21502,"fangchenggang","2019/2/16",65,59,10,13,3,15,2019-02-16
