"","X","id","date","pm25","pm10","o3","no2","so2","co","newdate"
"51388",46681,"shanghai","2019/4/2",115,56,53,25,3,7,2019-04-02
"51389",46682,"shanghai","2019/4/3",98,60,40,34,4,8,2019-04-03
"51390",46683,"shanghai","2019/4/4",134,42,41,20,2,6,2019-04-04
"51391",46684,"shanghai","2019/4/5",117,63,82,24,4,8,2019-04-05
"51392",46685,"shanghai","2019/4/6",151,59,74,25,4,7,2019-04-06
"51393",46686,"shanghai","2019/4/7",141,81,92,31,5,9,2019-04-07
"51394",46687,"shanghai","2019/4/8",156,72,71,30,5,9,2019-04-08
"51395",46688,"shanghai","2019/4/9",162,47,46,14,2,6,2019-04-09
"51396",46689,"shanghai","2019/4/10",113,25,35,14,2,6,2019-04-10
"51397",46690,"shanghai","2019/4/11",75,38,43,20,3,7,2019-04-11
"51398",46691,"shanghai","2019/4/12",90,55,61,33,4,8,2019-04-12
"51399",46692,"shanghai","2019/4/13",139,38,57,19,2,6,2019-04-13
"51400",46693,"shanghai","2019/4/14",88,46,49,21,3,9,2019-04-14
"51401",46694,"shanghai","2019/4/15",121,56,51,22,3,8,2019-04-15
"51402",46695,"shanghai","2019/4/16",105,52,48,20,2,5,2019-04-16
"51403",46696,"shanghai","2019/4/17",75,50,61,21,3,6,2019-04-17
"51404",46697,"shanghai","2019/4/18",124,61,91,23,3,7,2019-04-18
"51405",46698,"shanghai","2019/4/19",134,51,41,23,2,6,2019-04-19
"51406",46699,"shanghai","2019/4/20",128,32,40,14,2,5,2019-04-20
"51407",46700,"shanghai","2019/4/21",72,38,26,20,2,5,2019-04-21
"51408",46701,"shanghai","2019/4/22",89,22,22,21,2,6,2019-04-22
"51409",46702,"shanghai","2019/4/23",73,45,36,27,2,10,2019-04-23
"51410",46703,"shanghai","2019/4/24",119,84,23,45,3,14,2019-04-24
"51411",46704,"shanghai","2019/4/25",180,46,33,27,3,7,2019-04-25
"51412",46705,"shanghai","2019/4/26",114,38,37,20,2,6,2019-04-26
"51413",46706,"shanghai","2019/4/27",86,37,50,15,2,5,2019-04-27
"51414",46707,"shanghai","2019/4/28",67,42,36,24,2,7,2019-04-28
"51415",46708,"shanghai","2019/4/29",101,38,23,29,2,7,2019-04-29
"51416",46709,"shanghai","2019/4/30",113,30,31,25,2,6,2019-04-30
"51518",46811,"shanghai","2019/2/10",58,25,30,10,3,4,2019-02-10
"51519",46812,"shanghai","2019/2/11",73,30,30,14,4,5,2019-02-11
"51520",46813,"shanghai","2019/2/12",91,28,31,16,3,5,2019-02-12
"51521",46814,"shanghai","2019/2/13",84,34,36,11,2,4,2019-02-13
"51522",46815,"shanghai","2019/2/14",87,39,37,13,2,4,2019-02-14
"51523",46816,"shanghai","2019/2/15",93,19,28,17,2,3,2019-02-15
"51524",46817,"shanghai","2019/2/16",67,51,32,12,2,4,2019-02-16
"51525",46818,"shanghai","2019/2/17",122,40,36,12,3,3,2019-02-17
"51526",46819,"shanghai","2019/2/18",94,23,28,19,2,2,2019-02-18
"51527",46820,"shanghai","2019/2/19",68,32,14,26,2,6,2019-02-19
"51528",46821,"shanghai","2019/2/20",99,44,25,21,2,6,2019-02-20
"51529",46822,"shanghai","2019/2/21",131,52,35,18,3,6,2019-02-21
"51530",46823,"shanghai","2019/2/22",148,47,30,22,2,7,2019-02-22
"51531",46824,"shanghai","2019/2/23",137,84,36,32,5,10,2019-02-23
"51532",46825,"shanghai","2019/2/24",185,81,41,44,7,11,2019-02-24
"51533",46826,"shanghai","2019/2/25",180,67,31,47,4,9,2019-02-25
"51534",46827,"shanghai","2019/2/26",191,50,41,22,3,5,2019-02-26
"51535",46828,"shanghai","2019/2/27",113,41,30,23,2,6,2019-02-27
"51536",46829,"shanghai","2019/2/28",93,39,32,22,3,5,2019-02-28
"51537",46830,"shanghai","2019/3/1",101,76,47,29,4,7,2019-03-01
"51538",46831,"shanghai","2019/3/2",157,51,40,24,2,6,2019-03-02
"51539",46832,"shanghai","2019/3/3",140,67,34,32,3,8,2019-03-03
"51540",46833,"shanghai","2019/3/4",161,77,47,28,4,8,2019-03-04
"51541",46834,"shanghai","2019/3/5",172,69,42,28,2,7,2019-03-05
"51542",46835,"shanghai","2019/3/6",168,66,52,24,2,10,2019-03-06
"51543",46836,"shanghai","2019/3/7",157,67,50,16,3,8,2019-03-07
"51544",46837,"shanghai","2019/3/8",140,40,38,18,2,4,2019-03-08
"51545",46838,"shanghai","2019/3/9",76,33,24,41,2,8,2019-03-09
"51546",46839,"shanghai","2019/3/10",97,51,23,28,2,9,2019-03-10
"51547",46840,"shanghai","2019/3/11",135,77,49,40,4,9,2019-03-11
"51548",46841,"shanghai","2019/3/12",157,90,47,29,4,8,2019-03-12
"51549",46842,"shanghai","2019/3/13",155,61,39,19,3,4,2019-03-13
"51550",46843,"shanghai","2019/3/14",78,35,36,23,2,5,2019-03-14
"51551",46844,"shanghai","2019/3/15",75,55,45,28,5,7,2019-03-15
"51552",46845,"shanghai","2019/3/16",132,63,62,28,5,6,2019-03-16
"51553",46846,"shanghai","2019/3/17",201,72,75,33,6,9,2019-03-17
"51554",46847,"shanghai","2019/3/18",220,39,41,22,2,6,2019-03-18
"51555",46848,"shanghai","2019/3/19",106,43,50,30,3,7,2019-03-19
"51556",46849,"shanghai","2019/3/20",109,48,48,25,3,8,2019-03-20
"51557",46850,"shanghai","2019/3/21",100,53,40,20,3,10,2019-03-21
"51558",46851,"shanghai","2019/3/22",138,35,39,12,2,5,2019-03-22
"51559",46852,"shanghai","2019/3/23",72,42,44,20,4,7,2019-03-23
"51560",46853,"shanghai","2019/3/24",89,50,53,18,3,6,2019-03-24
"51561",46854,"shanghai","2019/3/25",117,56,42,32,3,8,2019-03-25
"51562",46855,"shanghai","2019/3/26",146,61,50,35,4,8,2019-03-26
"51563",46856,"shanghai","2019/3/27",145,53,41,34,4,9,2019-03-27
"51564",46857,"shanghai","2019/3/28",135,60,32,39,3,11,2019-03-28
"51565",46858,"shanghai","2019/3/29",151,55,43,28,3,7,2019-03-29
"51566",46859,"shanghai","2019/3/30",126,64,42,27,4,8,2019-03-30
"51567",46860,"shanghai","2019/3/31",136,49,44,15,3,5,2019-03-31
"51568",46861,"shanghai","2019/4/1",64,51,60,24,4,6,2019-04-01
