"","X","id","date","pm25","pm10","o3","no2","so2","co","newdate"
"39544",34837,"huludao","2019/4/2",71,53,41,22,18,8,2019-04-02
"39545",34838,"huludao","2019/4/3",82,74,45,23,9,12,2019-04-03
"39546",34839,"huludao","2019/4/4",110,245,67,23,23,14,2019-04-04
"39547",34840,"huludao","2019/4/5",170,234,40,12,20,5,2019-04-05
"39548",34841,"huludao","2019/4/6",90,79,49,25,44,8,2019-04-06
"39549",34842,"huludao","2019/4/7",112,58,41,16,33,7,2019-04-07
"39550",34843,"huludao","2019/4/8",93,54,42,19,24,8,2019-04-08
"39551",34844,"huludao","2019/4/9",92,92,39,22,46,10,2019-04-09
"39552",34845,"huludao","2019/4/10",125,52,49,15,12,6,2019-04-10
"39553",34846,"huludao","2019/4/11",74,74,47,27,18,10,2019-04-11
"39554",34847,"huludao","2019/4/12",119,148,86,20,9,12,2019-04-12
"39555",34848,"huludao","2019/4/13",164,109,71,19,19,13,2019-04-13
"39556",34849,"huludao","2019/4/14",189,95,44,15,7,8,2019-04-14
"39557",34850,"huludao","2019/4/15",98,89,52,22,9,11,2019-04-15
"39558",34851,"huludao","2019/4/16",116,77,72,14,7,11,2019-04-16
"39559",34852,"huludao","2019/4/17",156,89,78,10,5,9,2019-04-17
"39560",34853,"huludao","2019/4/18",140,145,47,11,27,4,2019-04-18
"39561",34854,"huludao","2019/4/19",93,52,46,17,18,5,2019-04-19
"39562",34855,"huludao","2019/4/20",81,45,36,20,8,14,2019-04-20
"39563",34856,"huludao","2019/4/21",100,67,50,21,17,12,2019-04-21
"39564",34857,"huludao","2019/4/22",117,73,52,16,7,9,2019-04-22
"39565",34858,"huludao","2019/4/23",133,50,37,10,6,6,2019-04-23
"39566",34859,"huludao","2019/4/24",138,67,34,9,8,5,2019-04-24
"39567",34860,"huludao","2019/4/25",75,55,44,11,30,4,2019-04-25
"39669",34962,"huludao","2019/2/5",136,136,29,9,47,10,2019-02-05
"39670",34963,"huludao","2019/2/6",150,47,31,6,30,9,2019-02-06
"39671",34964,"huludao","2019/2/7",77,46,31,7,27,8,2019-02-07
"39672",34965,"huludao","2019/2/8",85,56,30,14,36,12,2019-02-08
"39673",34966,"huludao","2019/2/9",117,43,33,10,18,8,2019-02-09
"39674",34967,"huludao","2019/2/10",85,48,31,16,28,9,2019-02-10
"39675",34968,"huludao","2019/2/11",125,70,33,20,33,14,2019-02-11
"39676",34969,"huludao","2019/2/12",149,73,30,14,45,11,2019-02-12
"39677",34970,"huludao","2019/2/13",102,64,33,19,35,12,2019-02-13
"39678",34971,"huludao","2019/2/14",132,82,36,19,38,11,2019-02-14
"39679",34972,"huludao","2019/2/15",119,49,35,13,21,9,2019-02-15
"39680",34973,"huludao","2019/2/16",105,46,38,15,27,9,2019-02-16
"39681",34974,"huludao","2019/2/17",87,67,35,23,25,14,2019-02-17
"39682",34975,"huludao","2019/2/18",137,110,26,31,53,22,2019-02-18
"39683",34976,"huludao","2019/2/19",205,108,29,25,35,16,2019-02-19
"39684",34977,"huludao","2019/2/20",213,68,38,23,21,12,2019-02-20
"39685",34978,"huludao","2019/2/21",141,101,34,35,38,23,2019-02-21
"39686",34979,"huludao","2019/2/22",208,135,30,39,81,35,2019-02-22
"39687",34980,"huludao","2019/2/23",232,79,43,31,51,13,2019-02-23
"39688",34981,"huludao","2019/2/24",157,78,36,27,57,13,2019-02-24
"39689",34982,"huludao","2019/2/25",145,56,32,21,28,8,2019-02-25
"39690",34983,"huludao","2019/2/26",106,85,43,28,38,13,2019-02-26
"39691",34984,"huludao","2019/2/27",165,105,37,39,33,17,2019-02-27
"39692",34985,"huludao","2019/2/28",191,137,40,39,64,20,2019-02-28
"39693",34986,"huludao","2019/3/1",219,171,68,45,43,21,2019-03-01
"39694",34987,"huludao","2019/3/2",262,199,44,45,28,27,2019-03-02
"39695",34988,"huludao","2019/3/3",301,187,44,50,42,26,2019-03-03
"39696",34989,"huludao","2019/3/4",280,197,66,41,40,24,2019-03-04
"39697",34990,"huludao","2019/3/5",283,182,39,44,24,20,2019-03-05
"39698",34991,"huludao","2019/3/6",260,80,37,12,16,7,2019-03-06
"39699",34992,"huludao","2019/3/7",79,42,39,19,17,8,2019-03-07
"39700",34993,"huludao","2019/3/8",121,108,50,35,28,16,2019-03-08
"39701",34994,"huludao","2019/3/9",183,83,41,25,27,10,2019-03-09
"39702",34995,"huludao","2019/3/10",172,74,38,25,39,9,2019-03-10
"39703",34996,"huludao","2019/3/11",130,112,40,26,15,10,2019-03-11
"39704",34997,"huludao","2019/3/12",147,57,35,12,10,6,2019-03-12
"39705",34998,"huludao","2019/3/13",66,65,33,18,22,8,2019-03-13
"39706",34999,"huludao","2019/3/14",86,73,36,24,19,8,2019-03-14
"39707",35000,"huludao","2019/3/15",106,61,36,11,10,4,2019-03-15
"39708",35001,"huludao","2019/3/16",62,52,38,17,20,8,2019-03-16
"39709",35002,"huludao","2019/3/17",89,64,39,22,17,6,2019-03-17
"39710",35003,"huludao","2019/3/18",98,72,45,18,16,12,2019-03-18
"39711",35004,"huludao","2019/3/19",183,100,72,23,16,13,2019-03-19
"39712",35005,"huludao","2019/3/20",218,84,47,16,17,9,2019-03-20
"39713",35006,"huludao","2019/3/21",154,85,35,13,7,6,2019-03-21
"39714",35007,"huludao","2019/3/22",79,59,33,24,20,9,2019-03-22
"39715",35008,"huludao","2019/3/23",120,33,37,11,10,4,2019-03-23
"39716",35009,"huludao","2019/3/24",60,96,37,29,19,10,2019-03-24
"39717",35010,"huludao","2019/3/25",128,102,40,37,36,18,2019-03-25
"39718",35011,"huludao","2019/3/26",175,68,36,21,44,10,2019-03-26
"39719",35012,"huludao","2019/3/27",94,81,44,19,29,14,2019-03-27
"39720",35013,"huludao","2019/3/28",102,50,35,20,18,6,2019-03-28
"39721",35014,"huludao","2019/3/29",85,74,34,26,22,11,2019-03-29
"39722",35015,"huludao","2019/3/30",144,79,35,11,7,5,2019-03-30
"39723",35016,"huludao","2019/3/31",78,36,37,12,8,5,2019-03-31
"39724",35017,"huludao","2019/4/1",61,51,40,20,7,7,2019-04-01
